Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
309,David Jurásek,cz CZE,"MF,DF",pt Benfica,22,2000,3,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
310,Uroš Kabić,rs SRB,DF,rs Red Star,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Pierre Kalulu,fr FRA,DF,it Milan,23,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
312,Daichi Kamada,jp JPN,MF,it Lazio,26,1996,7,3,258,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,13,7,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches
313,Dijon Kameri,at AUT,MF,at RB Salzburg,19,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Kevin Kampl,si SVN,MF,de RB Leipzig,32,1990,7,3,282,3.1,0,2,2,0,0,0,1,0,0.0,0.0,0.4,0.5,9,17,1,0.00,0.64,0.64,0.00,0.64,0.02,0.14,0.16,0.02,0.16,Matches
315,Harry Kane,eng ENG,FW,de Bayern Munich,30,1993,12,12,1062,11.8,8,4,12,5,3,3,1,0,6.7,4.3,1.5,5.8,12,44,30,0.68,0.34,1.02,0.42,0.76,0.57,0.13,0.69,0.37,0.49,Matches
316,Lee Kang-in,kr KOR,"MF,FW",fr Paris S-G,22,2001,9,3,344,3.8,1,1,2,1,0,0,1,0,1.2,1.2,0.6,1.8,11,45,25,0.26,0.26,0.52,0.26,0.52,0.32,0.16,0.48,0.32,0.48,Matches
317,Guélor Kanga,ga GAB,MF,rs Red Star,32,1990,3,2,147,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
318,Kings Kangwa,zm ZAM,MF,rs Red Star,24,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
319,Kazımcan Karataş,tr TUR,DF,tr Galatasaray,20,2003,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
320,Oleksii Kashchuk,ua UKR,FW,ua Shakhtar,23,2000,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
321,Aleksandar Katai,rs SRB,"MF,FW",rs Red Star,32,1991,5,0,79,0.9,1,0,1,1,0,0,0,0,0.4,0.4,0.6,1.0,1,1,9,1.14,0.00,1.14,1.14,1.14,0.42,0.69,1.11,0.42,1.11,Matches
322,Mandela Keita,be BEL,MF,be Antwerp,21,2002,3,3,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
323,Kevin Kelsy,ve VEN,FW,ua Shakhtar,19,2004,5,1,134,1.5,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,3,0.67,0.00,0.67,0.67,0.67,0.17,0.00,0.17,0.17,0.17,Matches
324,Aljoscha Kemlein,de GER,MF,de Union Berlin,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
325,Gyrano Kerk,sr SUR,FW,be Antwerp,27,1995,5,3,206,2.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,8,10,12,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
326,Rani Khedira,de GER,MF,de Union Berlin,29,1994,4,4,290,3.2,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0,5,2,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13,Matches
327,Abdukodir Khusanov,uz UZB,DF,fr Lens,19,2004,2,0,30,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
328,Joshua Kimmich,de GER,"MF,DF",de Bayern Munich,28,1995,12,12,1080,12.0,1,2,3,1,0,0,2,0,0.7,0.7,2.1,2.9,21,87,40,0.08,0.17,0.25,0.08,0.25,0.06,0.18,0.24,0.06,0.24,Matches
329,Jakub Kiwior,pl POL,DF,eng Arsenal,23,2000,7,4,381,4.2,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,2,23,2,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.15,0.12,0.15,Matches
330,Simon Kjær,dk DEN,DF,it Milan,34,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
331,Maurits Kjærgaard,dk DEN,"MF,FW",at RB Salzburg,20,2003,3,3,206,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,13,10,0.00,0.44,0.44,0.00,0.44,0.05,0.08,0.14,0.05,0.14,Matches
332,Davy Klaassen,nl NED,"MF,FW",it Inter,30,1993,4,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Lukas Klostermann,de GER,DF,de RB Leipzig,27,1996,6,3,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
334,Robin Knoche,de GER,DF,de Union Berlin,31,1992,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,14,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
335,Gregor Kobel,ch SUI,GK,de Dortmund,25,1997,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
336,Sekou Koita,ml MLI,FW,at RB Salzburg,23,1999,2,0,68,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,3,4,0.00,0.00,0.00,0.00,0.00,0.16,0.36,0.52,0.16,0.52,Matches
337,Orkun Kökçü,tr TUR,MF,pt Benfica,22,2000,5,3,263,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,12,5,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.09,0.06,0.09,Matches
338,Koke,es ESP,MF,es Atlético Madrid,31,1992,9,8,771,8.6,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,6,46,10,0.00,0.12,0.12,0.00,0.12,0.01,0.14,0.15,0.01,0.15,Matches
339,Randal Kolo Muani,fr FRA,"FW,MF",fr Paris S-G,24,1998,10,6,470,5.2,1,0,1,1,0,0,1,0,1.9,1.9,1.5,3.4,14,15,38,0.19,0.00,0.19,0.19,0.19,0.36,0.29,0.65,0.36,0.65,Matches
340,Karim Konaté,ci CIV,"FW,MF",at RB Salzburg,19,2004,5,3,237,2.6,0,0,0,0,0,1,0,0,1.8,1.0,0.2,1.2,8,3,16,0.00,0.00,0.00,0.00,0.00,0.70,0.07,0.76,0.40,0.46,Matches
341,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,23,1999,3,3,255,2.8,0,1,1,0,0,0,3,0,0.1,0.1,0.3,0.3,3,7,12,0.00,0.35,0.35,0.00,0.35,0.02,0.10,0.12,0.02,0.12,Matches
342,Ilias Kostis,gr GRE,FW,es Atlético Madrid,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
343,Jules Koundé,fr FRA,DF,es Barcelona,24,1998,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,3,31,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
344,Mateo Kovačić,hr CRO,MF,eng Manchester City,29,1994,6,5,433,4.8,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,14,16,16,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21,Matches
345,Alex Král,cz CZE,MF,de Union Berlin,25,1998,6,2,251,2.8,1,1,2,1,0,0,0,0,0.1,0.1,0.3,0.4,6,14,3,0.36,0.36,0.72,0.36,0.72,0.02,0.11,0.14,0.02,0.14,Matches
346,Jean-Philippe Krasso,ci CIV,"FW,MF",rs Red Star,26,1997,4,1,111,1.2,0,1,1,0,0,0,1,0,0.5,0.5,0.0,0.5,2,4,5,0.00,0.81,0.81,0.00,0.81,0.38,0.04,0.42,0.38,0.42,Matches
347,Frans Krätzig,de GER,DF,de Bayern Munich,20,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Toni Kroos,de GER,MF,es Real Madrid,33,1990,12,10,858,9.5,0,2,2,0,0,0,2,0,0.3,0.3,1.9,2.2,7,78,9,0.00,0.21,0.21,0.00,0.21,0.03,0.20,0.23,0.03,0.23,Matches
349,Rade Krunić,ba BIH,"MF,DF",it Milan,29,1993,4,2,211,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,8,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.22,0.23,0.01,0.23,Matches
350,Dmytro Kryskiv,ua UKR,"MF,FW",ua Shakhtar,22,2000,5,5,388,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
351,Takefusa Kubo,jp JPN,"FW,MF",es Real Sociedad,22,2001,8,7,559,6.2,0,1,1,0,0,0,2,0,0.4,0.4,2.2,2.6,31,23,67,0.00,0.16,0.16,0.00,0.16,0.06,0.36,0.42,0.06,0.42,Matches
352,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,22,2001,8,8,668,7.4,0,1,1,0,0,0,0,0,0.9,0.9,1.4,2.3,52,33,71,0.00,0.13,0.13,0.00,0.13,0.13,0.19,0.31,0.13,0.31,Matches
353,Gustaf Lagerbielke,se SWE,DF,sct Celtic,23,2000,2,1,78,0.9,1,0,1,1,0,0,2,1,0.8,0.8,0.0,0.8,0,1,0,1.15,0.00,1.15,1.15,1.15,0.91,0.00,0.91,0.91,0.91,Matches
354,Aïssa Laïdouni,tn TUN,MF,de Union Berlin,26,1996,6,3,276,3.1,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,9,16,10,0.00,0.33,0.33,0.00,0.33,0.07,0.10,0.17,0.07,0.17,Matches
355,Konrad Laimer,at AUT,"MF,DF",de Bayern Munich,26,1997,11,8,772,8.6,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.1,22,37,29,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.02,0.01,0.02,Matches
356,Érik Lamela,ar ARG,"FW,MF",es Sevilla,31,1992,3,2,186,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,5,6,11,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21,Matches
357,Senne Lammens,be BEL,GK,be Antwerp,21,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,Matches
358,Noa Lang,nl NED,FW,nl PSV Eindhoven,24,1999,2,2,165,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,26,15,20,0.00,0.00,0.00,0.00,0.00,0.25,0.24,0.49,0.25,0.49,Matches
359,Jordan Larsson,se SWE,"FW,MF",dk FC Copenhagen,26,1997,5,1,104,1.2,0,0,0,0,0,1,0,0,1.0,0.2,0.0,0.2,0,3,4,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90,0.22,0.22,Matches
360,Jamaal Lascelles,eng ENG,DF,eng Newcastle Utd,29,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,10,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
361,Sandro Lauper,ch SUI,MF,ch Young Boys,26,1996,4,4,276,3.1,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.2,2,3,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,Matches
362,Manuel Lazzari,it ITA,DF,it Lazio,29,1993,7,3,425,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,16,20,21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
363,Robin Le Normand,es ESP,DF,es Real Sociedad,26,1996,7,7,572,6.4,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,2,15,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
364,Rafael Leão,pt POR,FW,it Milan,24,1999,5,5,441,4.9,1,0,1,1,0,0,1,0,1.1,1.1,1.2,2.3,25,11,38,0.20,0.00,0.20,0.20,0.20,0.22,0.25,0.47,0.22,0.47,Matches
365,Diogo Leite,pt POR,DF,de Union Berlin,24,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,21,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
366,Stav Lemkin,il ISR,DF,ua Shakhtar,20,2003,1,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
367,Christopher Lenz,de GER,DF,de RB Leipzig,28,1994,2,1,93,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,30,1993,6,6,539,6.0,3,1,4,3,0,0,4,1,1.3,1.3,0.5,1.8,2,12,17,0.50,0.17,0.67,0.50,0.67,0.22,0.08,0.30,0.22,0.30,Matches
369,Robert Lewandowski,pl POL,FW,es Barcelona,34,1988,9,9,734,8.2,3,1,4,3,0,0,1,0,3.0,3.0,1.3,4.2,12,25,36,0.37,0.12,0.49,0.37,0.49,0.36,0.16,0.52,0.36,0.52,Matches
370,Rico Lewis,eng ENG,"MF,DF",eng Manchester City,18,2004,7,6,548,6.1,0,3,3,0,0,0,0,0,0.7,0.7,1.0,1.7,15,30,34,0.00,0.49,0.49,0.00,0.49,0.12,0.16,0.28,0.12,0.28,Matches
371,Matthijs de Ligt,nl NED,DF,de Bayern Munich,23,1999,6,5,468,5.2,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.7,2,17,0,0.00,0.19,0.19,0.00,0.19,0.03,0.11,0.14,0.03,0.14,Matches
372,Victor Lindelöf,se SWE,DF,eng Manchester Utd,29,1994,4,3,298,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
373,Jesper Lindstrøm,dk DEN,FW,it Napoli,23,2000,4,0,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,0,10,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
374,Ondřej Lingr,cz CZE,"FW,MF",nl Feyenoord,24,1998,4,0,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
375,Samuel Lino,br BRA,DF,es Atlético Madrid,23,1999,7,6,504,5.6,3,3,6,3,0,0,3,0,2.0,2.0,0.6,2.6,26,14,48,0.54,0.54,1.07,0.54,1.07,0.36,0.10,0.47,0.36,0.47,Matches
376,Valentino Livramento,eng ENG,"DF,FW",eng Newcastle Utd,20,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,7,16,13,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
377,Marcos Llorente,es ESP,"MF,DF",es Atlético Madrid,28,1995,9,6,648,7.2,0,1,1,0,0,0,1,0,0.3,0.3,2.2,2.5,17,29,51,0.00,0.14,0.14,0.00,0.14,0.04,0.31,0.34,0.04,0.34,Matches
378,Danny Loader,cm CMR,"MF,FW",pt Porto,22,2000,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Stanislav Lobotka,sk SVK,MF,it Napoli,28,1994,8,8,677,7.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,31,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
380,Ruben Loftus-Cheek,eng ENG,MF,it Milan,27,1996,4,4,323,3.6,0,0,0,0,0,0,0,0,0.5,0.5,0.4,1.0,15,11,16,0.00,0.00,0.00,0.00,0.00,0.15,0.11,0.27,0.15,0.27,Matches
381,Sean Longstaff,eng ENG,MF,eng Newcastle Utd,25,1997,5,4,354,3.9,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.3,3,14,11,0.25,0.00,0.25,0.25,0.25,0.03,0.04,0.07,0.03,0.07,Matches
382,Rony Lopes,pt POR,FW,pt Braga,27,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,3.24,0.00,3.24,3.24,3.24,Matches
383,Fermin López,es ESP,MF,es Barcelona,20,2003,8,3,278,3.1,2,1,3,2,0,0,2,0,2.2,2.2,0.6,2.8,6,19,14,0.65,0.32,0.97,0.65,0.97,0.70,0.20,0.90,0.70,0.90,Matches
384,Marcos López,pe PER,DF,nl Feyenoord,23,1999,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
385,Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,28,1995,7,4,377,4.2,0,0,0,0,0,0,4,0,0.7,0.7,0.1,0.8,21,8,57,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.18,0.17,0.18,Matches
386,Vladimir Lučić,rs SRB,"DF,FW",rs Red Star,21,2002,6,1,205,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,12,12,18,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
387,Florentino Luís,pt POR,MF,pt Benfica,23,1999,3,2,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,Castello Lukeba,fr FRA,DF,de RB Leipzig,20,2002,7,7,619,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,8,12,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
389,Dodi Lukebakio,be BEL,FW,es Sevilla,25,1997,4,3,246,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,10,6,16,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.20,0.07,0.20,Matches
390,Valdemar Lund,dk DEN,DF,dk FC Copenhagen,20,2003,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
391,Andriy Lunin,ua UKR,GK,es Real Madrid,24,1999,8,8,750,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Fabian Lustenberger,ch SUI,DF,ch Young Boys,35,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
393,Ian Maatsen,nl NED,DF,de Dortmund,21,2002,7,7,630,7.0,1,0,1,1,0,0,3,0,0.2,0.2,1.0,1.1,14,37,17,0.14,0.00,0.14,0.14,0.14,0.03,0.14,0.16,0.03,0.16,Matches
394,Deiver Machado,co COL,DF,fr Lens,29,1993,5,4,367,4.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,8,10,11,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
395,Daizen Maeda,jp JPN,FW,sct Celtic,25,1997,4,4,283,3.1,0,1,1,0,0,0,1,1,0.4,0.4,0.1,0.5,5,6,32,0.00,0.32,0.32,0.00,0.32,0.13,0.04,0.17,0.13,0.17,Matches
396,Gabriel Magalhães,br BRA,DF,eng Arsenal,25,1997,10,10,930,10.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,31,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
397,Harry Maguire,eng ENG,DF,eng Manchester Utd,30,1993,4,4,309,3.4,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2,11,0,0.29,0.00,0.29,0.29,0.29,0.08,0.00,0.08,0.08,0.08,Matches
398,Jon Magunazelaia,es ESP,MF,es Real Sociedad,22,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.76,0.76,0.76,Matches
399,Mike Maignan,fr FRA,GK,it Milan,28,1995,6,6,530,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
400,Kobbie Mainoo,eng ENG,MF,eng Manchester Utd,18,2005,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
401,Donyell Malen,nl NED,FW,de Dortmund,24,1999,8,6,455,5.1,1,0,1,1,0,0,0,0,2.1,2.1,0.4,2.5,25,17,45,0.20,0.00,0.20,0.20,0.20,0.41,0.09,0.50,0.41,0.50,Matches
402,Darian Males,ch SUI,MF,ch Young Boys,22,2001,6,2,167,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,6,2,0.00,0.00,0.00,0.00,0.00,0.11,0.10,0.20,0.11,0.20,Matches
403,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,29,1994,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,José María Giménez,uy URU,DF,es Atlético Madrid,28,1995,7,6,481,5.3,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.1,0,4,2,0.00,0.19,0.19,0.00,0.19,0.03,0.17,0.20,0.03,0.20,Matches
405,Mariano,do DOM,"MF,FW",es Sevilla,29,1993,3,0,63,0.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,1,5,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
406,Adrián Marín,es ESP,DF,pt Braga,26,1997,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
407,João Mário,pt POR,"FW,MF",pt Benfica,30,1993,5,5,322,3.6,3,0,3,3,0,0,1,0,1.5,1.5,0.1,1.6,7,14,14,0.84,0.00,0.84,0.84,0.84,0.41,0.04,0.45,0.41,0.45,Matches
408,João Mário Lopes,pt POR,DF,pt Porto,23,2000,8,7,592,6.6,0,1,1,0,0,0,2,0,0.1,0.1,1.1,1.2,25,28,32,0.00,0.15,0.15,0.00,0.15,0.01,0.17,0.18,0.01,0.18,Matches
409,Marquinhos,br BRA,DF,fr Paris S-G,29,1994,10,10,900,10.0,0,2,2,0,0,0,2,0,0.4,0.4,0.9,1.3,9,58,2,0.00,0.20,0.20,0.00,0.20,0.04,0.09,0.13,0.04,0.13,Matches
410,Anthony Martial,fr FRA,"FW,DF",eng Manchester Utd,27,1995,4,0,50,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,6,0.00,1.80,1.80,0.00,1.80,0.00,0.35,0.35,0.00,0.35,Matches
411,Gabriel Martinelli,br BRA,FW,eng Arsenal,22,2001,6,6,481,5.3,2,1,3,2,0,0,0,0,1.8,1.8,0.8,2.6,31,10,82,0.37,0.19,0.56,0.37,0.56,0.34,0.16,0.49,0.34,0.49,Matches
412,Iñigo Martínez,es ESP,DF,es Barcelona,32,1991,4,3,318,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,8,25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
413,Lautaro Martínez,ar ARG,FW,it Inter,25,1997,8,5,532,5.9,2,0,2,1,1,1,2,0,5.1,4.3,0.7,5.0,11,18,38,0.34,0.00,0.34,0.17,0.17,0.92,0.12,1.04,0.78,0.89,Matches
414,Lisandro Martínez,ar ARG,DF,eng Manchester Utd,25,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
415,Toni Martínez,es ESP,FW,pt Porto,26,1997,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
416,Adam Marušić,me MNE,DF,it Lazio,30,1992,7,6,514,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,21,16,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04,Matches
