Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
576,Thorsten Schick,at AUT,"DF,FW",ch Young Boys,28,1990,1.1,48,43,5,0,0,0,2,5,0,0,0,0,40,0,0,Matches
577,Marcel Schmelzer,de GER,DF,de Dortmund,30,1988,2.2,219,201,17,2,0,0,7,15,0,0,0,0,189,1,3,Matches
578,Lasse Schöne,dk DEN,MF,nl Ajax,32,1986,9.8,603,562,36,12,0,0,28,2,22,2,17,0,509,5,9,Matches
579,Alessandro Schöpf,at AUT,"DF,FW",de Schalke 04,24,1994,3.3,168,136,32,2,0,0,10,30,0,0,0,0,133,0,6,Matches
580,Siebe Schrijvers,be BEL,FW,be Club Brugge,22,1996,0.8,28,26,2,0,0,0,3,0,0,0,0,0,16,0,1,Matches
581,Nico Schulz,de GER,"DF,MF",de Hoffenheim,25,1993,4.9,259,212,46,1,0,2,20,45,0,0,0,0,203,1,7,Matches
582,Daniel Schwaab,de GER,DF,nl PSV Eindhoven,29,1988,5.0,162,155,6,6,0,1,0,0,0,0,0,0,131,1,0,Matches
583,Haris Seferović,ch SUI,FW,pt Benfica,26,1992,4.8,106,103,3,1,1,2,3,0,0,0,0,0,61,0,1,Matches
584,Alfa Semedo,gw GNB,"MF,FW",pt Benfica,20,1997,1.5,73,72,1,0,1,0,1,1,0,0,0,0,62,0,1,Matches
585,Nélson Semedo,pt POR,DF,es Barcelona,24,1993,6.2,378,328,50,1,1,0,7,49,0,0,0,0,342,0,8,Matches
586,Suat Serdar,de GER,MF,de Schalke 04,21,1997,5.6,130,122,4,3,1,1,0,0,0,0,0,0,97,4,3,Matches
587,Julien Serrano,fr FRA,DF,fr Monaco,20,1998,0.1,14,12,2,0,0,0,2,2,0,0,0,0,12,0,0,Matches
588,Stephan El Shaarawy,it ITA,FW,it Roma,25,1992,2.9,78,76,1,0,0,0,2,1,0,0,0,0,63,1,3,Matches
589,Xherdan Shaqiri,ch SUI,"FW,MF",eng Liverpool,26,1991,2.0,102,89,13,4,2,0,12,3,6,0,6,0,69,0,5,Matches
590,Luke Shaw,eng ENG,DF,eng Manchester Utd,23,1995,8.0,481,407,72,7,0,2,18,60,5,3,1,1,402,2,12,Matches
591,Georgi Shchennikov,ru RUS,"DF,FW",ru CSKA Moscow,27,1991,2.4,73,66,7,2,0,0,5,5,0,0,0,0,53,0,5,Matches
592,Djibril Sidibé,fr FRA,"DF,MF",fr Monaco,26,1992,3.7,213,173,39,5,0,2,10,32,2,0,0,0,171,1,6,Matches
593,Arnór Sigurðsson,is ISL,"MF,FW",ru CSKA Moscow,19,1999,3.9,106,104,1,0,0,0,5,1,0,0,0,0,83,1,7,Matches
594,Bernardo Silva,pt POR,"MF,FW",eng Manchester City,23,1994,6.4,318,303,14,2,1,2,9,10,2,0,1,0,276,1,4,Matches
595,David Silva,es ESP,MF,eng Manchester City,32,1986,7.9,508,487,15,6,5,2,13,3,5,1,3,0,416,6,12,Matches
596,Rafa Silva,pt POR,"FW,MF",pt Benfica,25,1993,4.1,103,100,2,1,0,0,3,1,0,0,0,0,72,1,5,Matches
597,Thiago Silva,br BRA,DF,fr Paris S-G,33,1984,6.8,563,539,24,23,0,6,0,1,0,0,0,0,520,0,4,Matches
598,Veljko Simić,rs SRB,FW,rs Red Star,23,1995,2.3,51,49,1,0,0,0,1,1,0,0,0,0,42,1,2,Matches
599,André Simões,pt POR,MF,gr AEK Athens,28,1989,3.9,225,214,10,6,0,1,1,3,0,0,0,0,200,1,1,Matches
600,Daley Sinkgraven,nl NED,"DF,FW",nl Ajax,23,1995,1.1,48,42,5,0,0,0,1,5,0,0,0,0,33,1,2,Matches
601,Moussa Sissoko,fr FRA,MF,eng Tottenham,28,1989,8.1,358,344,13,4,2,3,4,9,0,0,0,0,310,1,7,Matches
602,Milan Škriniar,sk SVK,DF,it Inter,23,1995,6.0,345,317,28,24,0,5,3,4,0,0,0,0,313,0,4,Matches
603,Steven Skrzybski,de GER,"FW,MF",de Schalke 04,25,1992,1.1,16,13,2,0,0,0,0,1,0,0,0,0,11,1,2,Matches
604,Chris Smalling,eng ENG,DF,eng Manchester Utd,28,1989,8.0,282,273,8,8,0,2,0,0,0,0,0,0,238,1,3,Matches
605,Fyodor Smolov,ru RUS,FW,ru Loko Moscow,28,1990,1.3,50,47,3,0,2,0,0,1,0,0,0,0,34,0,1,Matches
606,Tiquinho Soares,br BRA,FW,pt Porto,27,1991,3.0,65,58,6,0,1,1,2,1,0,0,0,0,46,1,3,Matches
607,Carlos Soler,es ESP,MF,es Valencia,21,1997,4.4,192,187,4,2,3,1,7,1,1,1,0,0,151,1,5,Matches
608,Djibril Sow,ch SUI,MF,ch Young Boys,21,1997,5.6,278,267,11,7,0,0,9,0,4,2,1,0,238,0,1,Matches
609,Leonardo Spinazzola,it ITA,DF,it Juventus,25,1993,0.7,52,50,2,0,0,1,7,2,0,0,0,0,38,0,0,Matches
610,Slavoljub Srnić,rs SRB,"FW,MF",rs Red Star,26,1992,2.7,56,55,1,0,0,0,3,1,0,0,0,0,35,0,2,Matches
611,Benjamin Stambouli,fr FRA,DF,de Schalke 04,27,1990,4.8,261,251,8,7,0,1,0,1,0,0,0,0,191,2,6,Matches
612,Taras Stepanenko,ua UKR,MF,ua Shakhtar,28,1989,5.8,311,302,9,9,0,1,1,0,0,0,0,0,265,0,3,Matches
613,Raheem Sterling,eng ENG,FW,eng Manchester City,23,1994,9.7,381,372,6,3,3,0,14,1,2,1,0,0,308,3,17,Matches
614,Nikola Stojiljković,rs SRB,FW,rs Red Star,25,1992,0.5,12,10,2,0,0,0,2,0,0,0,0,0,7,0,0,Matches
615,Filip Stojković,me MNE,DF,rs Red Star,25,1993,4.6,159,126,32,5,0,0,15,27,0,0,0,0,94,1,8,Matches
616,John Stones,eng ENG,DF,eng Manchester City,24,1994,4.7,407,390,16,6,0,2,0,10,0,0,0,0,389,1,1,Matches
617,Daniel Sturridge,eng ENG,FW,eng Liverpool,28,1989,2.3,45,44,1,0,2,0,0,0,0,0,0,0,35,0,1,Matches
618,Denis Suárez,es ESP,FW,es Barcelona,24,1994,0.3,16,15,1,0,0,0,0,0,1,0,0,0,11,0,1,Matches
619,Luis Suárez,uy URU,FW,es Barcelona,31,1987,10.0,348,323,22,2,4,2,6,2,0,0,0,0,272,3,13,Matches
620,Danijel Subašić,hr CRO,GK,fr Monaco,33,1984,0.5,11,7,4,0,0,0,0,0,0,0,0,0,6,0,0,Matches
621,Niklas Süle,de GER,DF,de Bayern Munich,22,1995,5.0,382,375,6,6,0,5,0,0,0,0,0,0,351,1,1,Matches
622,Miralem Sulejmani,rs SRB,"MF,FW",ch Young Boys,29,1988,3.8,131,101,29,6,0,0,28,2,20,13,6,0,86,1,4,Matches
623,Moussa Sylla,ml MLI,FW,fr Monaco,18,1999,3.8,97,87,10,1,0,0,11,0,0,0,0,0,70,0,2,Matches
624,Ádám Szalai,hu HUN,"FW,MF",de Hoffenheim,30,1987,3.0,65,54,9,0,1,0,0,0,0,0,0,0,51,2,0,Matches
625,Wojciech Szczęsny,pl POL,GK,it Juventus,28,1990,10.0,285,185,99,28,0,1,0,0,0,0,0,0,220,1,0,Matches
626,Dušan Tadić,rs SRB,FW,nl Ajax,29,1988,12.0,484,457,18,1,7,0,28,5,2,0,2,0,343,9,20,Matches
627,Nicolás Tagliafico,ar ARG,DF,nl Ajax,25,1992,10.0,496,407,87,2,0,0,14,85,0,0,0,0,393,2,19,Matches
628,Taison,br BRA,"FW,MF",ua Shakhtar,30,1988,4.8,282,274,7,5,3,2,3,2,0,0,0,0,239,1,10,Matches
629,Alex Telles,br BRA,DF,pt Porto,25,1992,10.3,551,360,189,37,0,2,90,114,38,22,14,0,374,2,14,Matches
630,Marc-André ter Stegen,de GER,GK,es Barcelona,26,1992,11.0,378,284,94,20,0,3,0,0,0,0,0,0,311,0,2,Matches
631,Martin Terrier,fr FRA,"FW,MF",fr Lyon,21,1997,1.8,47,46,1,0,0,0,2,1,0,0,0,0,35,0,2,Matches
632,Kenny Tete,nl NED,DF,fr Lyon,22,1995,2.2,133,110,22,0,0,0,4,22,0,0,0,0,104,1,5,Matches
633,Cedric Teuchert,de GER,FW,de Schalke 04,21,1997,0.9,13,10,3,0,0,0,0,0,0,0,0,0,11,0,0,Matches
634,Khéphren Thuram,fr FRA,MF,fr Monaco,17,2001,0.6,33,33,0,0,0,0,0,0,0,0,0,0,29,0,0,Matches
635,Youri Tielemans,be BEL,MF,fr Monaco,21,1997,6.0,370,340,27,14,0,13,24,3,10,3,6,0,292,3,6,Matches
636,Ömer Toprak,tr TUR,DF,de Dortmund,29,1989,3.0,241,235,6,5,0,3,0,1,0,0,0,0,230,0,0,Matches
637,Ferrán Torres,es ESP,MF,es Valencia,18,2000,1.2,49,49,0,0,0,0,2,0,0,0,0,0,38,0,2,Matches
638,Óliver Torres,es ESP,MF,pt Porto,23,1994,3.9,229,216,9,5,1,8,1,1,0,0,0,0,180,4,4,Matches
639,Almamy Touré,ml MLI,DF,fr Monaco,22,1996,0.2,20,19,1,1,0,1,0,0,0,0,0,0,16,0,0,Matches
640,Lucas Tousart,fr FRA,MF,fr Lyon,21,1997,5.4,206,200,5,5,1,2,1,0,0,0,0,0,162,1,7,Matches
641,Adama Traoré,ml MLI,"FW,MF",fr Monaco,23,1995,0.2,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
642,Bertrand Traoré,bf BFA,"FW,MF",fr Lyon,22,1995,3.6,149,143,5,0,1,0,7,0,3,1,0,0,124,1,0,Matches
643,Kieran Trippier,eng ENG,DF,eng Tottenham,27,1990,6.9,491,387,102,17,1,4,45,65,20,7,12,0,365,2,4,Matches
644,Samuel Umtiti,fr FRA,DF,es Barcelona,24,1993,0.9,68,68,0,0,0,2,0,0,0,0,0,0,62,0,0,Matches
645,Cengiz Ünder,tr TUR,"FW,MF",it Roma,21,1997,4.8,186,175,11,1,1,3,25,0,10,6,0,2,122,0,9,Matches
646,Mark Uth,de GER,"FW,MF",de Schalke 04,26,1991,4.4,111,104,6,0,3,0,3,1,2,0,2,0,84,1,4,Matches
647,Antonio Valencia,ec ECU,DF,eng Manchester Utd,32,1985,2.8,190,166,23,2,1,1,5,21,0,0,0,0,161,1,3,Matches
648,Borja Valero,es ESP,MF,it Inter,33,1985,2.6,161,155,5,3,0,1,4,1,1,1,0,0,141,1,2,Matches
649,Jesús Vallejo,es ESP,DF,es Real Madrid,21,1997,1.0,51,49,2,2,0,1,0,0,0,0,0,0,49,0,0,Matches
650,Federico Valverde,uy URU,MF,es Real Madrid,20,1998,1.6,136,132,4,3,0,7,2,1,0,0,0,0,125,0,3,Matches
651,Virgil van Dijk,nl NED,DF,eng Liverpool,27,1991,12.0,724,701,22,21,0,16,0,1,0,0,0,0,627,1,2,Matches
652,Hans Vanaken,be BEL,"MF,FW",be Club Brugge,25,1992,6.0,287,254,30,13,0,3,14,5,10,8,0,1,239,3,4,Matches
653,Raphaël Varane,fr FRA,DF,es Real Madrid,25,1993,4.0,239,233,6,6,0,5,0,0,0,0,0,0,213,0,1,Matches
654,Lucas Vázquez,es ESP,"FW,DF",es Real Madrid,27,1991,4.3,227,214,11,0,1,5,15,11,0,0,0,0,186,2,8,Matches
655,Matías Vecino,uy URU,MF,it Inter,26,1991,5.0,224,219,5,3,3,3,4,2,0,0,0,0,171,0,8,Matches
656,Joël Veltman,nl NED,DF,nl Ajax,26,1992,3.5,211,164,46,8,0,1,5,38,0,0,0,0,160,1,4,Matches
657,Simone Verdi,it ITA,MF,it Napoli,26,1992,0.3,14,12,1,0,0,0,0,1,0,0,0,0,10,1,1,Matches
658,Thomas Vermaelen,be BEL,DF,es Barcelona,32,1985,1.0,39,38,0,0,0,0,0,0,0,0,0,0,30,1,0,Matches
659,Marco Verratti,it ITA,MF,fr Paris S-G,25,1992,6.6,603,579,22,19,3,7,1,2,1,0,0,0,552,2,4,Matches
660,Jan Vertonghen,be BEL,DF,eng Tottenham,31,1987,9.4,501,480,20,11,0,4,5,9,0,0,0,0,418,1,1,Matches
661,Rúben Vezo,pt POR,DF,es Valencia,24,1994,1.7,77,65,11,4,0,1,0,7,0,0,0,0,66,1,1,Matches
662,Arturo Vidal,cl CHI,MF,es Barcelona,31,1987,4.0,274,270,4,3,1,2,0,1,0,0,0,0,236,0,5,Matches
663,Nick Viergever,nl NED,DF,nl PSV Eindhoven,28,1989,5.7,178,167,11,11,0,0,1,0,0,0,0,0,152,0,1,Matches
664,Vitolo,es ESP,MF,es Atlético Madrid,28,1989,1.1,46,44,2,0,0,0,4,1,1,0,1,0,39,0,1,Matches
665,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,24,1994,6.0,183,130,53,21,0,1,0,0,0,0,0,0,127,0,0,Matches
666,Nikola Vlašić,hr CRO,MF,ru CSKA Moscow,20,1997,6.0,234,212,20,5,0,4,21,0,15,1,9,0,187,2,7,Matches
667,Thibault Vlietinck,be BEL,"FW,DF",be Club Brugge,20,1997,2.3,131,108,22,1,0,0,13,21,0,0,0,0,98,1,5,Matches
668,Kevin Vogt,de GER,DF,de Hoffenheim,26,1991,4.0,240,236,2,2,0,2,0,0,0,0,0,0,219,2,0,Matches
669,Michel Vorm,nl NED,GK,eng Tottenham,34,1983,1.1,56,34,22,4,0,0,0,0,0,0,0,0,49,0,0,Matches
670,Ruud Vormer,nl NED,MF,be Club Brugge,30,1988,6.0,245,225,18,8,1,7,21,5,4,0,4,0,182,2,5,Matches
671,Jelle Vossen,be BEL,FW,be Club Brugge,29,1989,0.9,24,22,1,0,0,0,0,0,0,0,0,0,14,1,2,Matches
672,Stefan de Vrij,nl NED,DF,it Inter,26,1992,4.9,262,260,2,2,1,9,0,0,0,0,0,0,234,0,1,Matches
673,Šime Vrsaljko,hr CRO,DF,it Inter,26,1992,1.1,69,59,9,2,0,0,7,7,0,0,0,0,51,1,2,Matches
674,Sandro Wagner,de GER,"FW,MF",de Bayern Munich,30,1987,0.2,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
675,Kyle Walker,eng ENG,DF,eng Manchester City,28,1990,8.3,635,589,44,4,0,11,12,40,0,0,0,0,564,2,10,Matches
676,Kyle Walker-Peters,eng ENG,DF,eng Tottenham,21,1997,0.7,39,35,4,0,0,0,2,4,0,0,0,0,34,0,3,Matches
677,Victor Wanyama,ke KEN,MF,eng Tottenham,27,1991,3.2,125,119,6,6,0,0,0,0,0,0,0,0,96,0,1,Matches
678,Daniel Wass,dk DEN,"DF,MF",es Valencia,29,1989,3.0,182,144,37,8,0,2,15,26,3,0,2,1,143,1,3,Matches
679,Julian Weigl,de GER,"MF,DF",de Dortmund,22,1995,3.2,274,270,2,2,2,0,0,0,0,0,0,0,255,2,1,Matches
680,Georginio Wijnaldum,nl NED,MF,eng Liverpool,27,1990,10.8,483,471,10,9,1,3,0,0,0,0,0,0,411,2,8,Matches
681,Harry Winks,eng ENG,MF,eng Tottenham,22,1996,7.5,489,474,13,4,2,5,8,1,0,0,0,0,436,2,3,Matches
682,Dani de Wit,nl NED,MF,nl Ajax,20,1998,0.4,13,13,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
683,Axel Witsel,be BEL,MF,de Dortmund,29,1989,7.0,629,615,13,11,1,3,3,1,1,0,0,0,591,1,4,Matches
684,Maximilian Wöber,at AUT,DF,nl Ajax,20,1998,2.8,201,195,6,6,0,1,1,0,0,0,0,0,183,0,2,Matches
685,Marius Wolf,de GER,"FW,DF",de Dortmund,23,1995,2.3,154,139,14,1,0,5,12,8,5,1,3,0,114,1,7,Matches
686,Marco Wölfli,ch SUI,GK,ch Young Boys,35,1982,2.0,77,43,34,14,0,0,0,0,0,0,0,0,48,0,0,Matches
687,Jeong Woo-yeong,kr KOR,MF,de Bayern Munich,18,1999,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
688,Gregory Wüthrich,ch SUI,MF,ch Young Boys,23,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
689,Dmitry Yefremov,ru RUS,DF,ru CSKA Moscow,23,1995,1.3,42,36,6,2,0,0,3,4,0,0,0,0,30,0,4,Matches
690,Ashley Young,eng ENG,DF,eng Manchester Utd,33,1985,6.5,375,301,70,13,2,1,37,50,7,3,2,0,275,4,11,Matches
691,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,19,1999,3.8,330,328,2,2,1,1,0,0,0,0,0,0,304,0,3,Matches
692,Nicolò Zaniolo,it ITA,"MF,FW",it Roma,19,1999,4.3,116,115,1,0,0,2,6,0,1,0,0,0,85,0,6,Matches
693,Martin Zeman,cz CZE,FW,cz Viktoria Plzeň,29,1989,0.8,27,26,1,0,0,0,3,1,0,0,0,0,20,0,2,Matches
694,Timur Zhamaletdinov,ru RUS,FW,ru CSKA Moscow,21,1997,0.3,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,Matches
695,Rifat Zhemaletdinov,ru RUS,FW,ru Loko Moscow,21,1996,0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,2,Matches
696,Piotr Zieliński,pl POL,"MF,FW",it Napoli,24,1994,2.1,134,129,4,2,1,2,2,1,1,0,0,0,111,1,2,Matches
697,Oleksandr Zinchenko,ua UKR,DF,eng Manchester City,21,1996,3.7,355,327,27,1,3,2,5,26,0,0,0,0,327,1,2,Matches
698,Andrija Živković,rs SRB,"FW,MF",pt Benfica,22,1996,0.8,44,40,4,1,0,0,7,1,2,1,1,0,34,0,1,Matches
699,Hakim Ziyech,ma MAR,FW,nl Ajax,25,1993,10.9,559,482,67,18,7,15,52,21,28,5,16,0,389,10,16,Matches
700,Jeroen Zoet,nl NED,GK,nl PSV Eindhoven,27,1991,6.0,199,114,84,12,0,0,0,0,0,0,0,0,125,1,0,Matches
701,Steven Zuber,ch SUI,"FW,MF",de Hoffenheim,26,1991,1.1,45,43,2,0,0,0,3,2,0,0,0,0,33,0,2,Matches
