Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
1,Vincent Aboubakar,cm CMR,FW,pt Porto,26,1992,0.7,0,3,1,33.3,4.58,1.53,0.00,0.00,20.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2,Michel Aebischer,ch SUI,MF,ch Young Boys,21,1997,2.5,0,2,0,0.0,0.79,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
3,Sergio Agüero,ar ARG,FW,eng Manchester City,30,1988,5.6,6,28,14,50.0,4.97,2.49,0.18,0.36,16.7,0,1,2,5.6,4.0,0.14,+0.4,+1.0,Matches
4,Jean-Eudes Aholou,ci CIV,"MF,FW",fr Monaco,24,1994,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
5,Youssef Aït Bennasser,ma MAR,MF,fr Monaco,22,1996,2.7,0,1,1,100.0,0.36,0.36,0.00,0.00,31.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
6,Manuel Akanji,ch SUI,DF,de Dortmund,23,1995,5.0,0,2,0,0.0,0.40,0.00,0.00,,35.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
7,Emre Akbaba,tr TUR,FW,tr Galatasaray,25,1992,1.0,0,4,1,25.0,4.00,1.00,0.00,0.00,13.9,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
8,Yunus Akgün,tr TUR,MF,tr Galatasaray,18,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
9,Ilzat Akhmetov,ru RUS,MF,ru CSKA Moscow,20,1997,3.3,0,4,1,25.0,1.20,0.30,0.00,0.00,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
10,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,32,1986,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
11,Kevin Akpoguma,ng NGA,DF,de Hoffenheim,23,1995,2.0,0,1,0,0.0,0.50,0.00,0.00,,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
12,David Alaba,at AUT,DF,de Bayern Munich,26,1992,7.0,0,4,2,50.0,0.57,0.29,0.00,0.00,29.3,3,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
13,Jordi Alba,es ESP,DF,es Barcelona,29,1989,11.0,1,6,3,50.0,0.55,0.27,0.17,0.33,16.0,0,0,0,0.9,0.9,0.16,+0.1,+0.1,Matches
14,Raúl Albiol,es ESP,DF,it Napoli,32,1985,5.5,0,1,1,100.0,0.18,0.18,0.00,0.00,11.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
15,Paco Alcácer,es ESP,FW,de Dortmund,24,1993,4.0,1,7,4,57.1,1.77,1.01,0.14,0.25,20.2,0,0,1,1.6,0.8,0.11,-0.6,+0.2,Matches
16,Thiago Alcántara,es ESP,MF,de Bayern Munich,27,1991,4.3,0,4,0,0.0,0.93,0.00,0.00,,25.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
17,Toby Alderweireld,be BEL,DF,eng Tottenham,29,1989,12.0,0,9,3,33.3,0.75,0.25,0.00,0.00,9.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
18,Alef,br BRA,MF,gr AEK Athens,23,1995,2.2,0,2,0,0.0,0.90,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
19,Carles Aleñá,es ESP,MF,es Barcelona,20,1998,1.0,0,2,0,0.0,1.96,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
20,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,19,1998,10.2,0,12,1,8.3,1.18,0.10,0.00,0.00,24.2,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
21,Alisson,br BRA,GK,eng Liverpool,25,1992,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
22,Allan,br BRA,MF,it Napoli,27,1991,5.7,0,5,2,40.0,0.88,0.35,0.00,0.00,27.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
23,Dele Alli,eng ENG,MF,eng Tottenham,22,1996,7.9,0,17,5,29.4,2.16,0.64,0.00,0.00,14.9,0,0,0,2.4,2.4,0.14,-2.4,-2.4,Matches
24,André Almeida,pt POR,DF,pt Benfica,27,1990,6.0,0,2,0,0.0,0.33,0.00,0.00,,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
25,Dani Alves,br BRA,"FW,DF",fr Paris S-G,35,1983,2.3,0,5,0,0.0,2.20,0.00,0.00,,25.2,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
26,Mohamed Aly Camara,gn GUI,DF,ch Young Boys,20,1997,3.9,0,4,1,25.0,1.04,0.26,0.00,0.00,20.5,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
27,Nadiem Amiri,de GER,MF,de Hoffenheim,21,1996,0.3,0,1,0,0.0,3.21,0.00,0.00,,18.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
28,Sofyan Amrabat,ma MAR,"DF,MF",be Club Brugge,21,1996,2.0,0,1,0,0.0,0.50,0.00,0.00,,18.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
29,Angeliño,es ESP,DF,nl PSV Eindhoven,21,1997,6.0,0,4,1,25.0,0.67,0.17,0.00,0.00,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
30,Houssem Aouar,dz ALG,"MF,FW",fr Lyon,20,1998,7.0,0,15,3,20.0,2.14,0.43,0.00,0.00,16.3,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
31,Alphonse Areola,fr FRA,GK,fr Paris S-G,25,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
32,Santiago Arias,co COL,"DF,FW",es Atlético Madrid,26,1992,3.8,0,1,1,100.0,0.26,0.26,0.00,0.00,34.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
33,Kwadwo Asamoah,gh GHA,DF,it Inter,29,1988,5.8,0,4,2,50.0,0.69,0.35,0.00,0.00,25.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
34,Marco Asensio,es ESP,"FW,MF",es Real Madrid,22,1996,3.4,2,20,8,40.0,5.88,2.35,0.10,0.25,18.7,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
35,Roger Assalé,ci CIV,"FW,MF",ch Young Boys,24,1993,4.2,1,9,1,11.1,2.13,0.24,0.11,1.00,18.6,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
36,Serge Aurier,ci CIV,DF,eng Tottenham,25,1992,4.8,0,2,0,0.0,0.41,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
37,Chidozie Awaziem,ng NGA,MF,pt Porto,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
38,Serdar Aziz,tr TUR,DF,tr Galatasaray,27,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
39,Srđan Babić,rs SRB,DF,rs Red Star,22,1996,2.5,0,1,0,0.0,0.40,0.00,0.00,,7.9,0,0,0,0.4,0.4,0.40,-0.4,-0.4,Matches
40,Benoît Badiashile,fr FRA,DF,fr Monaco,17,2001,2.0,0,1,0,0.0,0.50,0.00,0.00,,12.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
41,Loic Badiashile,fr FRA,GK,fr Monaco,20,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
42,Eric Bailly,ci CIV,DF,eng Manchester Utd,24,1994,3.4,0,2,0,0.0,0.59,0.00,0.00,,24.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
43,Michalis Bakakis,gr GRE,"DF,FW",gr AEK Athens,27,1991,5.8,0,1,0,0.0,0.17,0.00,0.00,,28.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
44,Anastasios Bakasetas,gr GRE,FW,gr AEK Athens,25,1993,2.0,0,4,1,25.0,2.00,0.50,0.00,0.00,26.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
45,Keita Baldé,sn SEN,"FW,MF",it Inter,23,1995,0.8,0,3,3,100.0,3.55,3.55,0.00,0.00,14.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
46,Gareth Bale,wls WAL,FW,es Real Madrid,29,1989,5.4,3,23,12,52.2,4.26,2.22,0.13,0.25,16.9,0,0,0,3.2,3.2,0.14,-0.2,-0.2,Matches
47,David von Ballmoos,ch SUI,GK,ch Young Boys,23,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
48,Dmitri Barinov,ru RUS,MF,ru Loko Moscow,21,1996,3.2,0,6,2,33.3,1.90,0.63,0.00,0.00,24.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
49,Vasilios Barkas,gr GRE,GK,gr AEK Athens,24,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
50,Antonio Barreca,it ITA,DF,fr Monaco,23,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
51,Andrea Barzagli,it ITA,DF,it Juventus,37,1981,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,Michy Batshuayi,be BEL,FW,es Valencia,24,1993,3.8,1,13,3,23.1,3.39,0.78,0.08,0.33,16.3,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
53,Oliver Baumann,de GER,GK,de Hoffenheim,28,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
54,Ömer Bayram,tr TUR,DF,tr Galatasaray,27,1991,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
55,Riechedly Bazoer,nl NED,MF,pt Porto,21,1996,0.1,0,2,0,0.0,22.50,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
56,Rodrigo Becão,br BRA,DF,ru CSKA Moscow,22,1996,6.0,0,2,0,0.0,0.33,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
57,Donny van de Beek,nl NED,MF,nl Ajax,21,1997,10.9,3,21,11,52.4,1.93,1.01,0.14,0.27,15.6,0,0,0,4.3,4.3,0.20,-1.3,-1.3,Matches
58,Ishak Belfodil,dz ALG,"FW,MF",de Hoffenheim,26,1992,3.8,1,9,5,55.6,2.34,1.30,0.11,0.20,15.3,0,0,0,1.8,1.8,0.20,-0.8,-0.8,Matches
59,Younès Belhanda,ma MAR,MF,tr Galatasaray,28,1990,3.6,0,4,1,25.0,1.11,0.28,0.00,0.00,27.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
60,Diego Benaglio,ch SUI,GK,fr Monaco,34,1983,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
61,Medhi Benatia,ma MAR,DF,it Juventus,31,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
62,Loris Benito,ch SUI,DF,ch Young Boys,26,1992,6.0,0,1,0,0.0,0.17,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
63,Nabil Bentaleb,dz ALG,MF,de Schalke 04,23,1994,4.7,3,2,0,0.0,0.42,0.00,0.00,,47.5,0,3,3,2.4,0.1,0.03,+0.6,-0.1,Matches
64,Rodrigo Bentancur,uy URU,MF,it Juventus,21,1997,6.1,0,5,0,0.0,0.82,0.00,0.00,,16.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
65,Karim Benzema,fr FRA,FW,es Real Madrid,30,1987,6.5,4,21,10,47.6,3.25,1.55,0.19,0.40,12.3,0,0,0,3.1,3.1,0.15,+0.9,+0.9,Matches
66,Steve von Bergen,ch SUI,DF,ch Young Boys,35,1983,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
67,Steven Bergwijn,nl NED,FW,nl PSV Eindhoven,20,1997,4.4,0,6,2,33.3,1.35,0.45,0.00,0.00,18.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
68,Federico Bernardeschi,it ITA,"MF,FW",it Juventus,24,1994,6.1,0,13,3,23.1,2.12,0.49,0.00,0.00,20.0,3,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
69,Juan Bernat,es ESP,DF,fr Paris S-G,25,1993,7.5,3,9,5,55.6,1.20,0.67,0.33,0.60,13.6,0,0,0,1.6,1.6,0.18,+1.4,+1.4,Matches
70,Leonardo Bertone,ch SUI,MF,ch Young Boys,24,1994,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Giulian Biancone,fr FRA,DF,fr Monaco,18,2000,1.9,0,1,0,0.0,0.54,0.00,0.00,,36.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
72,Ermin Bičakčić,ba BIH,DF,de Hoffenheim,28,1990,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
73,Jaka Bijol,si SVN,MF,ru CSKA Moscow,19,1999,3.0,0,5,4,80.0,1.67,1.33,0.00,0.00,16.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
74,Kristijan Bistrović,hr CRO,MF,ru CSKA Moscow,20,1998,2.0,0,4,0,0.0,2.00,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
75,Leonardo Bittencourt,de GER,MF,de Hoffenheim,24,1993,1.6,0,3,1,33.3,1.91,0.64,0.00,0.00,17.4,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
76,Daley Blind,nl NED,"DF,MF",nl Ajax,28,1990,12.0,0,7,0,0.0,0.58,0.00,0.00,,16.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
77,Richmond Boakye,gh GHA,FW,rs Red Star,25,1993,2.1,0,7,2,28.6,3.33,0.95,0.00,0.00,22.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
78,Jérôme Boateng,de GER,DF,de Bayern Munich,29,1988,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79,Serhiy Bolbat,ua UKR,FW,ua Shakhtar,25,1993,1.9,0,1,0,0.0,0.52,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
80,Leonardo Bonucci,it ITA,DF,it Juventus,31,1987,10.0,0,5,2,40.0,0.50,0.20,0.00,0.00,22.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
81,Milan Borjan,ca CAN,GK,rs Red Star,30,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82,Lucas Boyé,ar ARG,"FW,MF",gr AEK Athens,22,1996,1.4,0,2,1,50.0,1.45,0.73,0.00,0.00,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
83,Yacine Brahimi,dz ALG,"FW,MF",pt Porto,28,1990,6.9,0,11,4,36.4,1.60,0.58,0.00,0.00,18.2,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
84,Joshua Brenet,cw CUW,"DF,FW",de Hoffenheim,24,1994,1.5,0,1,0,0.0,0.67,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
85,Marcelo Brozović,hr CRO,MF,it Inter,25,1992,5.9,0,3,0,0.0,0.51,0.00,0.00,,25.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
86,Jeffrey Bruma,nl NED,DF,de Schalke 04,26,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
87,Jacob Bruun Larsen,dk DEN,FW,de Dortmund,19,1998,1.7,1,4,3,75.0,2.37,1.78,0.25,0.33,19.6,0,0,0,0.7,0.7,0.16,+0.3,+0.3,Matches
88,Gianluigi Buffon,it ITA,GK,fr Paris S-G,40,1978,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89,Guido Burgstaller,at AUT,FW,de Schalke 04,29,1989,2.6,1,2,2,100.0,0.77,0.77,0.50,0.50,19.2,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
90,Roman Bürki,ch SUI,GK,de Dortmund,27,1990,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
91,Sergio Busquets,es ESP,MF,es Barcelona,30,1988,11.5,0,3,1,33.3,0.26,0.09,0.00,0.00,16.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
92,Bohdan Butko,ua UKR,DF,ua Shakhtar,27,1991,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Daniel Caligiuri,it ITA,"DF,FW",de Schalke 04,30,1988,5.7,0,4,0,0.0,0.70,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
94,José Callejón,es ESP,MF,it Napoli,31,1987,5.7,0,7,1,14.3,1.23,0.18,0.00,0.00,13.0,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
95,Emre Can,de GER,"MF,DF",it Juventus,24,1994,3.8,0,3,0,0.0,0.80,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
96,João Cancelo,pt POR,DF,it Juventus,24,1994,5.3,0,5,2,40.0,0.94,0.37,0.00,0.00,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
97,Antonio Candreva,it ITA,"FW,MF",it Inter,31,1987,1.5,0,2,0,0.0,1.30,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
98,Dani Carvajal,es ESP,DF,es Real Madrid,26,1992,4.7,0,4,1,25.0,0.86,0.21,0.00,0.00,13.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
99,Casemiro,br BRA,MF,es Real Madrid,26,1992,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,21.4,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
100,Iker Casillas,es ESP,GK,pt Porto,37,1981,10.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
101,Nicolás Castillo,cl CHI,FW,pt Benfica,25,1993,0.2,0,1,0,0.0,6.43,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
102,Goran Čaušić,rs SRB,MF,rs Red Star,26,1992,3.5,0,1,0,0.0,0.29,0.00,0.00,,17.2,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
103,Edinson Cavani,uy URU,FW,fr Paris S-G,31,1987,4.6,2,12,6,50.0,2.62,1.31,0.17,0.33,12.0,0,0,0,2.5,2.5,0.21,-0.5,-0.5,Matches
104,Dani Ceballos,es ESP,MF,es Real Madrid,21,1996,2.1,0,4,1,25.0,1.94,0.48,0.00,0.00,15.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
105,Muğdat Çelik,tr TUR,FW,tr Galatasaray,28,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
106,Aleš Čermák,cz CZE,MF,cz Viktoria Plzeň,23,1994,3.9,0,3,1,33.3,0.78,0.26,0.00,0.00,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
107,Franco Cervi,ar ARG,"FW,MF",pt Benfica,24,1994,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,18.2,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
108,Nacer Chadli,be BEL,MF,fr Monaco,28,1989,3.5,0,2,1,50.0,0.58,0.29,0.00,0.00,25.4,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
109,Fyodor Chalov,ru RUS,FW,ru CSKA Moscow,20,1998,5.6,2,10,7,70.0,1.78,1.25,0.20,0.29,17.2,0,0,0,0.6,0.6,0.06,+1.4,+1.4,Matches
110,Pape Cheikh Diop,sn SEN,MF,fr Lyon,20,1997,1.2,0,3,0,0.0,2.57,0.00,0.00,,16.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
111,Nikita Chernov,ru RUS,DF,ru CSKA Moscow,22,1996,3.9,0,1,0,0.0,0.25,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
112,Denis Cheryshev,ru RUS,"MF,DF",es Valencia,27,1990,1.2,0,2,0,0.0,1.67,0.00,0.00,,16.7,0,0,0,0.1,0.0,0.02,-0.1,0.0,Matches
113,Giorgio Chiellini,it ITA,DF,it Juventus,33,1984,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
114,Tahith Chong,nl NED,MF,eng Manchester Utd,18,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Tomáš Chorý,cz CZE,FW,cz Viktoria Plzeň,23,1995,2.7,1,5,2,40.0,1.84,0.74,0.20,0.50,14.4,0,0,0,0.7,0.7,0.14,+0.3,+0.3,Matches
116,Dmytro Chygrynskiy,ua UKR,DF,gr AEK Athens,31,1986,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Jasper Cillessen,nl NED,GK,es Barcelona,29,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
118,Kingsley Coman,fr FRA,"FW,MF",de Bayern Munich,22,1996,1.4,1,2,1,50.0,1.38,0.69,0.50,1.00,14.9,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
119,Germán Conti,ar ARG,DF,pt Benfica,24,1994,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,12.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
120,Dion Cools,my MAS,"DF,FW",be Club Brugge,22,1996,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
121,Francis Coquelin,fr FRA,MF,es Valencia,27,1991,3.1,0,1,0,0.0,0.32,0.00,0.00,,29.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
122,Ante Ćorić,hr CRO,MF,it Roma,21,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
123,Vedran Ćorluka,hr CRO,DF,ru Loko Moscow,32,1986,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
124,Maxwel Cornet,ci CIV,"FW,MF",fr Lyon,21,1996,2.4,3,7,4,57.1,2.92,1.67,0.43,0.75,12.1,0,0,0,1.5,1.5,0.21,+1.5,+1.5,Matches
125,Jesús Corona,mx MEX,"FW,MF",pt Porto,25,1993,6.2,3,11,5,45.5,1.78,0.81,0.27,0.60,16.7,0,0,0,1.1,1.1,0.10,+1.9,+1.9,Matches
126,Ángel Correa,ar ARG,"MF,FW",es Atlético Madrid,23,1995,3.9,0,11,5,45.5,2.79,1.27,0.00,0.00,18.2,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
127,Uroš Ćosić,rs SRB,"DF,MF",gr AEK Athens,25,1992,3.3,0,2,0,0.0,0.61,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
128,Bruno Xavier Almeida Costa,pt POR,MF,pt Porto,21,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
129,Diego Costa,es ESP,FW,es Atlético Madrid,29,1988,3.4,1,5,1,20.0,1.48,0.30,0.20,1.00,13.2,0,0,0,1.1,1.1,0.22,-0.1,-0.1,Matches
130,Douglas Costa,br BRA,"FW,DF",it Juventus,27,1990,1.8,0,6,2,33.3,3.38,1.13,0.00,0.00,18.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
131,Thibaut Courtois,be BEL,GK,es Real Madrid,26,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
132,Philippe Coutinho,br BRA,"FW,MF",es Barcelona,26,1992,9.5,3,33,14,42.4,3.49,1.48,0.09,0.21,19.2,1,0,0,2.8,2.8,0.08,+0.2,+0.2,Matches
133,Bryan Cristante,it ITA,MF,it Roma,23,1995,5.7,0,7,1,14.3,1.22,0.17,0.00,0.00,17.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
134,Juan Cuadrado,co COL,"MF,DF",it Juventus,30,1988,3.6,0,4,0,0.0,1.10,0.00,0.00,,16.5,0,0,0,0.8,0.8,0.20,-0.8,-0.8,Matches
135,Danilo D'Ambrosio,it ITA,DF,it Inter,29,1988,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,17.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
136,Colin Dagba,fr FRA,FW,fr Paris S-G,19,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,Mahmoud Dahoud,de GER,MF,de Dortmund,22,1996,3.5,0,4,1,25.0,1.13,0.28,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
138,Diogo Dalot,pt POR,"DF,MF",eng Manchester Utd,19,1999,2.7,0,2,0,0.0,0.74,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
139,Oleh Danchenko,ua UKR,DF,ua Shakhtar,23,1994,1.0,0,1,1,100.0,1.01,1.01,0.00,0.00,31.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
140,Danilo,br BRA,DF,eng Manchester City,27,1991,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
141,Arnaut Danjuma,nl NED,"DF,FW",be Club Brugge,21,1997,1.8,1,4,2,50.0,2.18,1.09,0.25,0.50,25.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
142,Ben Davies,wls WAL,DF,eng Tottenham,25,1993,6.3,0,5,0,0.0,0.79,0.00,0.00,,23.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
143,Kevin De Bruyne,be BEL,MF,eng Manchester City,27,1991,2.7,0,7,4,57.1,2.56,1.46,0.00,0.00,24.0,3,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
144,Daniele De Rossi,it ITA,MF,it Roma,35,1983,3.4,1,1,1,100.0,0.30,0.30,0.00,0.00,21.1,0,1,1,0.9,0.1,0.09,+0.1,-0.1,Matches
145,Mattia De Sciglio,it ITA,DF,it Juventus,25,1992,3.4,0,1,0,0.0,0.29,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
146,Saulo Decarli,ch SUI,MF,be Club Brugge,26,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
