Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
552,Davinson Sánchez,co COL,DF,eng Tottenham,23,1996,5.0,8,6,7,1,0,5,7,71.4,2,6,4,2,6,14,13,0,Matches
553,Jadon Sancho,eng ENG,"FW,MF",de Dortmund,19,2000,7.2,1,1,1,0,0,1,8,12.5,7,1,0,1,2,3,1,0,Matches
554,Alex Sandro,br BRA,DF,it Juventus,28,1991,6.0,10,6,6,4,0,2,7,28.6,5,5,2,3,10,20,9,0,Matches
555,Douglas Santos,br BRA,"DF,MF",ru Zenit,25,1994,5.6,15,10,10,4,1,5,21,23.8,16,6,0,6,12,27,17,0,Matches
556,Pablo Sarabia,es ESP,"FW,MF",fr Paris S-G,27,1992,4.5,8,3,3,4,1,1,14,7.1,13,4,0,4,1,9,1,0,Matches
557,Marcelo Saracchi,uy URU,DF,de RB Leipzig,21,1998,1.8,4,3,4,0,0,2,6,33.3,4,0,0,0,2,6,4,0,Matches
558,Stefan Savić,me MNE,DF,es Atlético Madrid,28,1991,4.3,6,3,6,0,0,2,5,40.0,3,2,1,1,3,9,36,1,Matches
559,Patrik Schick,cz CZE,FW,de RB Leipzig,23,1996,2.7,3,0,0,2,1,0,3,0.0,3,2,0,2,1,4,4,0,Matches
560,Marcel Schmelzer,de GER,FW,de Dortmund,31,1988,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
561,Siebe Schrijvers,be BEL,"MF,FW",be Club Brugge,23,1996,0.9,1,1,0,0,1,1,3,33.3,2,2,0,2,3,4,0,0,Matches
562,Nico Schulz,de GER,"MF,DF",de Dortmund,26,1993,2.5,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0,Matches
563,Perr Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,Matches
564,Haris Seferović,ch SUI,"FW,MF",pt Benfica,27,1992,2.3,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
565,Nélson Semedo,pt POR,DF,es Barcelona,25,1993,7.0,20,11,8,11,1,9,18,50.0,9,15,6,9,9,29,12,1,Matches
566,Rúben Semedo,pt POR,DF,gr Olympiacos,25,1994,6.0,9,7,8,1,0,7,8,87.5,1,9,8,1,3,12,15,0,Matches
567,Stefano Sensi,it ITA,MF,it Inter,23,1995,2.1,1,0,1,0,0,0,5,0.0,5,1,0,1,2,3,2,0,Matches
568,Jean Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,10,7,3,5,2,1,10,10.0,9,4,1,3,2,12,4,0,Matches
569,Ryan Sessegnon,eng ENG,"FW,DF",eng Tottenham,19,2000,2.2,1,1,1,0,0,0,6,0.0,6,3,1,2,3,4,4,0,Matches
570,Petr Ševčík,cz CZE,MF,cz Slavia Prague,25,1994,5.0,4,2,1,1,2,1,9,11.1,8,4,2,2,7,11,0,0,Matches
571,Xherdan Shaqiri,ch SUI,MF,eng Liverpool,27,1991,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
572,Oleg Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,3,2,2,1,0,1,4,25.0,3,3,0,3,3,6,4,0,Matches
573,Danylo Sikan,ua UKR,FW,ua Shakhtar,18,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
574,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,24,1994,4.8,7,2,4,3,0,2,8,25.0,6,3,0,3,2,9,1,0,Matches
575,David Silva,es ESP,MF,eng Manchester City,33,1986,1.4,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,Matches
576,Rafa Silva,pt POR,"FW,MF",pt Benfica,26,1993,1.4,3,1,0,3,0,2,2,100.0,0,0,0,0,1,4,0,0,Matches
577,Thiago Silva,br BRA,DF,fr Paris S-G,34,1984,9.0,12,6,7,5,0,4,7,57.1,3,13,8,5,13,25,40,0,Matches
578,Daley Sinkgraven,nl NED,"DF,MF",de Leverkusen,24,1995,1.1,2,1,0,2,0,1,1,100.0,0,1,0,1,1,3,3,1,Matches
579,Moussa Sissoko,fr FRA,"MF,FW",eng Tottenham,29,1989,4.7,9,5,4,4,1,4,6,66.7,2,6,0,6,5,14,2,0,Matches
580,Mario Šitum,hr CRO,MF,hr Dinamo Zagreb,27,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
581,Oliver Skipp,eng ENG,MF,eng Tottenham,18,2000,0.3,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,0,0,Matches
582,Milan Škoda,cz CZE,"FW,MF",cz Slavia Prague,33,1986,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
583,Milan Škriniar,sk SVK,DF,it Inter,24,1995,6.0,15,12,9,6,0,8,13,61.5,5,11,7,4,11,26,14,0,Matches
584,Igor Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,4,0,Matches
585,Fyodor Smolov,ru RUS,FW,ru Loko Moscow,29,1990,2.2,3,1,0,2,1,0,1,0.0,1,2,0,2,2,5,1,0,Matches
586,Eduard Sobol,ua UKR,FW,be Club Brugge,24,1995,2.9,10,8,7,2,1,7,7,100.0,0,2,1,1,2,12,4,0,Matches
587,Carlos Soler,es ESP,MF,es Valencia,22,1997,4.4,5,2,2,2,1,2,10,20.0,8,4,0,4,1,6,3,0,Matches
588,Manor Solomon,il ISR,"MF,FW",ua Shakhtar,20,1999,1.5,2,0,1,1,0,0,1,0.0,1,2,0,2,1,3,0,0,Matches
589,Tomáš Souček,cz CZE,MF,cz Slavia Prague,24,1995,6.0,15,8,7,4,4,7,17,41.2,10,13,3,10,15,30,17,0,Matches
590,Adama Soumaoro,fr FRA,DF,fr Lille,27,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,4,4,4,0,Matches
591,Boubakary Soumaré,fr FRA,MF,fr Lille,20,1999,5.8,6,5,3,3,0,2,7,28.6,5,7,1,6,12,18,9,0,Matches
592,Marco Sportiello,it ITA,GK,it Atalanta,27,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
593,Nicolae Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,5.1,5,2,3,1,1,3,11,27.3,8,7,0,7,2,7,0,0,Matches
594,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
595,Taras Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6.0,22,14,15,7,0,11,23,47.8,12,6,3,3,7,29,11,1,Matches
596,Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,24,1994,6.7,6,3,2,3,1,0,8,0.0,8,5,1,4,6,12,4,0,Matches
597,Petar Stojanović,si SVN,"DF,MF",hr Dinamo Zagreb,23,1995,5.6,13,5,7,4,2,4,10,40.0,6,6,0,6,4,17,10,0,Matches
598,John Stones,eng ENG,DF,eng Manchester City,25,1994,0.6,0,0,0,0,0,0,0,,0,1,1,0,2,2,0,0,Matches
599,Luis Suárez,uy URU,FW,es Barcelona,32,1987,6.3,2,2,0,2,0,1,3,33.3,2,2,0,2,4,6,4,0,Matches
600,Niklas Süle,de GER,DF,de Bayern Munich,23,1995,3.7,11,7,8,2,1,5,6,83.3,1,6,4,2,4,15,7,0,Matches
601,Aleksei Sutormin,ru RUS,MF,ru Zenit,25,1994,0.3,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0,Matches
602,Wojciech Szczęsny,pl POL,GK,it Juventus,29,1990,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
603,Dominik Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,4.3,7,2,4,1,2,2,10,20.0,8,8,0,8,1,8,4,0,Matches
604,Adel Taarabt,ma MAR,MF,pt Benfica,30,1989,4.0,4,2,2,1,1,3,9,33.3,6,2,0,2,3,7,6,0,Matches
605,Dušan Tadić,rs SRB,FW,nl Ajax,30,1988,6.0,5,3,0,4,1,1,5,20.0,4,2,0,2,7,12,1,0,Matches
606,Nicolás Tagliafico,ar ARG,DF,nl Ajax,26,1992,6.0,27,12,9,13,5,12,20,60.0,8,7,3,4,18,45,17,1,Matches
607,Jonathan Tah,de GER,DF,de Leverkusen,23,1996,5.0,5,4,3,2,0,0,1,0.0,1,3,2,1,7,12,19,1,Matches
608,Taison,br BRA,"MF,FW",ua Shakhtar,31,1988,5.0,5,2,3,2,0,3,9,33.3,6,4,0,4,4,9,1,1,Matches
609,Laco Takács,cz CZE,DF,cz Slavia Prague,23,1996,1.0,4,2,2,2,0,2,3,66.7,1,2,2,0,5,9,4,1,Matches
610,Adrien Tameze,cm CMR,MF,it Atalanta,25,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
611,Japhet Tanganga,eng ENG,DF,eng Tottenham,20,1999,1.0,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0,Matches
612,Percy Tau,za RSA,FW,be Club Brugge,25,1994,2.6,2,2,1,1,0,0,2,0.0,2,0,0,0,1,3,1,0,Matches
613,David Tavares,cv CPV,MF,pt Benfica,20,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
614,Tomás Tavares,pt POR,DF,pt Benfica,18,2001,5.0,11,7,9,2,0,8,16,50.0,8,7,1,6,2,13,13,0,Matches
615,Stanislav Tecl,cz CZE,FW,cz Slavia Prague,28,1990,1.5,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,Matches
616,Marc-André ter Stegen,de GER,GK,es Barcelona,27,1992,8.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,Matches
617,Martin Terrier,fr FRA,"FW,MF",fr Lyon,22,1997,2.7,8,5,0,5,3,3,7,42.9,4,5,0,5,3,11,0,0,Matches
618,Tetê,br BRA,MF,ua Shakhtar,19,2000,1.7,2,0,1,1,0,2,2,100.0,0,2,0,2,1,3,0,0,Matches
619,Kenny Tete,nl NED,"DF,MF",fr Lyon,23,1995,1.6,3,2,1,0,2,0,1,0.0,1,5,3,2,2,5,8,0,Matches
620,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,4.8,7,4,7,0,0,4,5,80.0,1,8,1,7,9,16,19,0,Matches
621,Jean-Clair Todibo,fr FRA,DF,es Barcelona,19,1999,1.0,8,6,7,0,1,5,5,100.0,0,1,1,0,1,9,4,0,Matches
622,Karl Toko Ekambi,cm CMR,FW,fr Lyon,26,1992,3.1,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,2,0,Matches
623,Corentin Tolisso,fr FRA,MF,de Bayern Munich,24,1994,3.8,4,1,0,2,2,2,5,40.0,3,6,0,6,2,6,1,1,Matches
624,Rafael Tolói,it ITA,DF,it Atalanta,28,1990,7.0,19,6,13,5,1,12,25,48.0,13,6,2,4,9,28,13,0,Matches
625,Tomané,pt POR,FW,rs Red Star,26,1992,2.3,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,2,0,Matches
626,Raúl de Tomás,es ESP,"FW,MF",pt Benfica,24,1994,1.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0,Matches
627,Fikayo Tomori,eng ENG,DF,eng Chelsea,21,1997,4.0,13,7,9,2,2,5,7,71.4,2,4,1,3,6,19,12,0,Matches
628,Vasilis Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1.0,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0,Matches
629,Ferrán Torres,es ESP,MF,es Valencia,19,2000,5.3,8,5,1,7,0,4,12,33.3,8,10,0,10,5,13,5,0,Matches
630,Lucas Tousart,fr FRA,MF,fr Lyon,22,1997,6.7,21,11,8,12,1,5,15,33.3,10,13,2,11,8,29,9,0,Matches
631,Bertrand Traoré,bf BFA,"FW,MF",fr Lyon,23,1995,2.6,2,1,2,0,0,1,3,33.3,2,3,0,3,1,3,5,0,Matches
632,Ibrahim Traoré,ci CIV,"MF,FW",cz Slavia Prague,30,1988,1.9,2,0,2,0,0,1,6,16.7,5,2,0,2,3,5,2,1,Matches
633,Kieran Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6.0,9,6,5,3,1,6,10,60.0,4,8,3,5,7,16,16,0,Matches
634,Kostas Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6.0,17,10,13,4,0,10,15,66.7,5,6,3,3,12,29,25,1,Matches
635,Andreas Ulmer,at AUT,DF,at RB Salzburg,33,1985,6.0,19,12,10,7,2,13,18,72.2,5,5,0,5,6,25,6,0,Matches
636,Samuel Umtiti,fr FRA,DF,es Barcelona,25,1993,3.0,1,1,0,1,0,0,3,0.0,3,4,3,1,5,6,6,0,Matches
637,Dayot Upamecano,fr FRA,DF,de RB Leipzig,20,1998,7.3,25,14,17,8,0,9,11,81.8,2,7,4,3,12,37,29,0,Matches
638,Jere Uronen,fi FIN,DF,be Genk,25,1994,3.0,5,5,5,0,0,3,4,75.0,1,2,0,2,4,9,7,0,Matches
639,Mathieu Valbuena,fr FRA,MF,gr Olympiacos,34,1984,1.2,2,1,1,1,0,0,0,,0,0,0,0,1,3,0,0,Matches
640,Borja Valero,es ESP,MF,it Inter,34,1985,1.7,3,2,1,2,0,0,1,0.0,1,2,1,1,2,5,2,2,Matches
641,Albert Vallci,at AUT,DF,at RB Salzburg,24,1995,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
642,Manu Vallejo,es ESP,"FW,MF",es Valencia,22,1997,0.8,2,2,0,2,0,2,2,100.0,0,3,0,3,0,2,2,0,Matches
643,Federico Valverde,uy URU,MF,es Real Madrid,21,1998,3.9,8,5,2,3,3,3,15,20.0,12,8,1,7,7,15,3,0,Matches
644,Virgil van Dijk,nl NED,DF,eng Liverpool,28,1991,8.3,9,5,6,3,0,2,3,66.7,1,2,1,1,9,18,32,1,Matches
645,Hans Vanaken,be BEL,MF,be Club Brugge,26,1992,6.0,5,2,2,3,0,2,16,12.5,14,7,2,5,1,6,5,0,Matches
646,Maarten Vandevoordt,be BEL,GK,be Genk,17,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,Matches
647,Raphaël Varane,fr FRA,DF,es Real Madrid,26,1993,8.0,9,6,5,4,0,3,7,42.9,4,6,5,1,10,19,22,3,Matches
648,Lucas Vázquez,es ESP,"FW,MF",es Real Madrid,28,1991,1.1,0,0,0,0,0,0,4,0.0,4,2,0,2,1,1,0,0,Matches
649,Matías Vecino,uy URU,MF,it Inter,27,1991,2.6,7,2,4,2,1,2,6,33.3,4,3,0,3,7,14,4,0,Matches
650,Joël Veltman,nl NED,DF,nl Ajax,27,1992,4.7,15,4,8,7,0,4,7,57.1,3,5,3,2,11,26,21,1,Matches
651,Marco Verratti,it ITA,MF,fr Paris S-G,26,1992,6.5,22,12,14,7,1,7,20,35.0,13,7,1,6,4,26,5,0,Matches
652,Jan Vertonghen,be BEL,DF,eng Tottenham,32,1987,2.8,3,2,2,1,0,0,2,0.0,2,4,4,0,1,4,15,1,Matches
653,Arturo Vidal,cl CHI,"MF,FW",es Barcelona,32,1987,4.7,11,7,2,5,4,4,10,40.0,6,3,0,3,2,13,4,0,Matches
654,Carlos Vinícius,br BRA,FW,pt Benfica,24,1995,3.6,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,1,0,Matches
655,Vitolo,es ESP,"FW,MF",es Atlético Madrid,29,1989,1.3,1,0,0,1,0,0,1,0.0,1,3,0,3,1,2,1,0,Matches
656,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,6,0,Matches
657,Thibault Vlietinck,be BEL,FW,be Club Brugge,21,1997,0.8,1,1,0,0,1,1,2,50.0,1,1,0,1,1,2,0,0,Matches
658,Kevin Volland,de GER,FW,de Leverkusen,27,1992,5.1,3,1,1,2,0,0,4,0.0,4,2,1,1,2,5,2,0,Matches
659,Ruud Vormer,nl NED,MF,be Club Brugge,31,1988,2.9,5,4,3,2,0,2,7,28.6,5,4,2,2,2,7,2,0,Matches
660,Stefan de Vrij,nl NED,DF,it Inter,27,1992,6.0,11,5,7,4,0,4,6,66.7,2,6,3,3,15,26,25,0,Matches
661,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,27,1992,1.3,1,0,0,0,1,0,2,0.0,2,0,0,0,2,3,7,0,Matches
662,Aleksa Vukanović,rs SRB,"MF,FW",rs Red Star,27,1992,1.9,5,3,1,2,2,2,5,40.0,3,3,1,2,5,10,3,0,Matches
663,Miloš Vulić,rs SRB,MF,rs Red Star,22,1996,2.1,3,0,2,1,0,1,3,33.3,2,0,0,0,3,6,1,0,Matches
664,Moussa Wagué,sn SEN,FW,es Barcelona,20,1998,1.0,4,3,2,2,0,3,3,100.0,0,0,0,0,1,5,5,0,Matches
665,Kyle Walker,eng ENG,DF,eng Manchester City,29,1990,4.9,8,4,2,4,2,4,5,80.0,1,2,1,1,8,16,6,1,Matches
666,Kyle Walker-Peters,eng ENG,DF,eng Tottenham,22,1997,1.0,1,1,1,0,0,0,2,0.0,2,2,1,1,0,1,3,0,Matches
667,Victor Wanyama,ke KEN,MF,eng Tottenham,28,1991,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
668,Daniel Wass,dk DEN,"DF,MF",es Valencia,30,1989,8.0,11,7,6,5,0,10,18,55.6,8,8,1,7,14,25,20,2,Matches
669,Julian Weigl,de GER,"MF,DF",de Dortmund,23,1995,3.8,11,5,6,5,0,7,13,53.8,6,6,2,4,3,14,6,0,Matches
670,Mitchell Weiser,de GER,DF,de Leverkusen,25,1994,3.0,7,5,7,0,0,3,7,42.9,4,4,0,4,5,12,6,0,Matches
671,Wendell,br BRA,DF,de Leverkusen,26,1993,3.9,14,10,8,6,0,8,8,100.0,0,7,2,5,4,18,5,1,Matches
672,Timo Werner,de GER,"FW,MF",de RB Leipzig,23,1996,6.4,5,3,1,3,1,2,9,22.2,7,2,0,2,1,6,3,0,Matches
673,Georginio Wijnaldum,nl NED,MF,eng Liverpool,28,1990,6.1,7,4,5,2,0,0,2,0.0,2,6,0,6,5,12,1,0,Matches
674,Willian,br BRA,"FW,MF",eng Chelsea,30,1988,5.9,5,2,1,4,0,2,8,25.0,6,6,0,6,0,5,1,0,Matches
675,Harry Winks,eng ENG,MF,eng Tottenham,23,1996,4.9,12,8,4,6,2,2,9,22.2,7,5,2,3,8,20,8,2,Matches
676,Axel Witsel,be BEL,MF,de Dortmund,30,1989,6.8,13,9,7,5,1,5,11,45.5,6,7,2,5,8,21,6,0,Matches
677,Maximilian Wöber,at AUT,DF,at RB Salzburg,21,1998,6.0,9,6,4,5,0,7,9,77.8,2,9,9,0,18,27,44,1,Matches
678,Xeka,pt POR,MF,fr Lille,24,1994,1.3,5,3,2,2,1,2,8,25.0,6,1,0,1,3,8,0,0,Matches
679,Erencan Yardimci,tr TUR,MF,tr Galatasaray,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
680,Yusuf Yazıcı,tr TUR,"FW,MF",fr Lille,22,1997,4.1,11,6,4,6,1,4,16,25.0,12,2,0,2,3,14,1,0,Matches
681,Amin Younes,de GER,FW,it Napoli,25,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
682,Abdulla Yusuf Helal,bh BHR,FW,cz Slavia Prague,26,1993,0.4,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
683,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,20,1999,3.2,4,3,3,1,0,1,4,25.0,3,2,1,1,3,7,10,0,Matches
684,Duván Zapata,co COL,FW,it Atalanta,28,1991,3.6,0,0,0,0,0,0,2,0.0,2,4,2,2,0,0,4,0,Matches
685,Jaroslav Zelený,cz CZE,"MF,FW",cz Slavia Prague,26,1992,1.2,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,Matches
686,Rifat Zhemaletdinov,ru RUS,"MF,FW",ru Loko Moscow,22,1996,4.0,6,2,5,1,0,4,14,28.6,10,3,0,3,2,8,7,1,Matches
687,Yuri Zhirkov,ru RUS,"DF,MF",ru Zenit,35,1983,0.8,3,1,3,0,0,1,1,100.0,0,0,0,0,0,3,0,0,Matches
688,Piotr Zieliński,pl POL,MF,it Napoli,25,1994,5.8,5,4,2,2,1,3,6,50.0,3,4,1,3,5,10,4,0,Matches
689,Oleksandr Zinchenko,ua UKR,"DF,MF",eng Manchester City,22,1996,1.3,2,0,0,2,0,2,4,50.0,2,0,0,0,3,5,2,0,Matches
690,Joshua Zirkzee,nl NED,FW,de Bayern Munich,18,2001,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
691,Hakim Ziyech,ma MAR,"FW,MF",nl Ajax,26,1993,5.5,14,9,4,3,7,3,23,13.0,20,2,0,2,2,16,2,0,Matches
692,Kurt Zouma,fr FRA,DF,eng Chelsea,24,1994,6.8,6,5,5,1,0,1,2,50.0,1,7,3,4,5,11,28,0,Matches
693,Marko Đira,hr CRO,"MF,FW",hr Dinamo Zagreb,20,1999,0.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
