Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,A-xAG,KP,1/3,PPA,CrsPA,Matches
2463,Denis Suárez,es ESP,MF,Villarreal,es La Liga,21,1994,26.4,,,,,,,,,,,,,,,4,,,,,,Matches
2464,Luis Suárez,uy URU,FW,Barcelona,es La Liga,28,1987,35.0,,,,,,,,,,,,,,,17,,,,,,Matches
2465,Mario Suárez,es ESP,MF,Watford,eng Premier League,28,1987,8.3,,,,,,,,,,,,,,,0,,,,,,Matches
2466,Mario Suárez,es ESP,MF,Fiorentina,it Serie A,28,1987,5.1,,,,,,,,,,,,,,,0,,,,,,Matches
2467,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,30,1984,36.0,,,,,,,,,,,,,,,0,,,,,,Matches
2468,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,26,1988,5.2,,,,,,,,,,,,,,,0,,,,,,Matches
2469,Isaac Success,ng NGA,"FW,MF",Granada,es La Liga,19,1996,26.9,,,,,,,,,,,,,,,3,,,,,,Matches
2470,Niklas Süle,de GER,DF,Hoffenheim,de Bundesliga,19,1995,33.0,,,,,,,,,,,,,,,1,,,,,,Matches
2471,Valmir Sulejmani,xk KVX,"FW,MF",Hannover 96,de Bundesliga,19,1996,1.3,,,,,,,,,,,,,,,0,,,,,,Matches
2472,Aytaç Sulu,,DF,Darmstadt 98,de Bundesliga,29,1985,33.0,,,,,,,,,,,,,,,0,,,,,,Matches
2473,Ki Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,26,1989,20.6,,,,,,,,,,,,,,,1,,,,,,Matches
2474,Toni Šunjić,ba BIH,DF,Stuttgart,de Bundesliga,26,1988,15.1,,,,,,,,,,,,,,,0,,,,,,Matches
2475,Gilles Sunu,tg TOG,"FW,MF",Angers,fr Ligue 1,24,1991,26.9,,,,,,,,,,,,,,,1,,,,,,Matches
2476,Stoppila Sunzu,zm ZAM,"DF,MF",Lille,fr Ligue 1,26,1989,10.2,,,,,,,,,,,,,,,0,,,,,,Matches
2477,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,28,1986,38.0,,,,,,,,,,,,,,,3,,,,,,Matches
2478,Markel Susaeta,es ESP,"FW,MF",Athletic Club,es La Liga,27,1987,21.3,,,,,,,,,,,,,,,7,,,,,,Matches
2479,Suso,es ESP,"FW,MF",Genoa,it Serie A,21,1993,13.0,,,,,,,,,,,,,,,1,,,,,,Matches
2480,Suso,es ESP,"FW,MF",Milan,it Serie A,21,1993,0.6,,,,,,,,,,,,,,,0,,,,,,Matches
2481,Markus Suttner,at AUT,"DF,GK",Ingolstadt 04,de Bundesliga,28,1987,14.9,,,,,,,,,,,,,,,0,,,,,,Matches
2482,Dušan Švento,sk SVK,"DF,MF",Köln,de Bundesliga,29,1985,2.5,,,,,,,,,,,,,,,0,,,,,,Matches
2483,Issiaga Sylla,gn GUI,"DF,MF",Gazélec Ajaccio,fr Ligue 1,21,1994,30.0,,,,,,,,,,,,,,,4,,,,,,Matches
2484,Mamadou Sylla,sn SEN,FW,Espanyol,es La Liga,21,1994,3.8,,,,,,,,,,,,,,,0,,,,,,Matches
2485,Yacouba Sylla,ml MLI,MF,Rennes,fr Ligue 1,24,1990,16.6,,,,,,,,,,,,,,,1,,,,,,Matches
2486,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,27,1987,1.2,,,,,,,,,,,,,,,0,,,,,,Matches
2487,Ádám Szalai,hu HUN,FW,Hannover 96,de Bundesliga,27,1987,7.7,,,,,,,,,,,,,,,2,,,,,,Matches
2488,Wojciech Szczęsny,pl POL,GK,Roma,it Serie A,25,1990,34.0,,,,,,,,,,,,,,,0,,,,,,Matches
2489,Alexander Søderlund,no NOR,FW,Saint-Étienne,fr Ligue 1,27,1987,10.2,,,,,,,,,,,,,,,2,,,,,,Matches
2490,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,23,1992,18.6,,,,,,,,,,,,,,,2,,,,,,Matches
2491,Aaron Tabacchi,it ITA,FW,Bologna,it Serie A,17,1998,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
2492,Franck Tabanou,fr FRA,"DF,FW",Saint-Étienne,fr Ligue 1,26,1989,7.7,,,,,,,,,,,,,,,0,,,,,,Matches
2493,Mickaël Tacalfred,gp GLP,DF,Reims,fr Ligue 1,34,1981,12.9,,,,,,,,,,,,,,,0,,,,,,Matches
2494,Panagiotis Tachtsidis,gr GRE,MF,Genoa,it Serie A,24,1991,9.3,,,,,,,,,,,,,,,2,,,,,,Matches
2495,Dušan Tadić,rs SRB,"FW,MF",Southampton,eng Premier League,26,1988,25.3,,,,,,,,,,,,,,,12,,,,,,Matches
2496,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,19,1996,28.5,,,,,,,,,,,,,,,0,,,,,,Matches
2497,Saphir Taïder,dz ALG,MF,Bologna,it Serie A,23,1992,23.4,,,,,,,,,,,,,,,1,,,,,,Matches
2498,Junior Tallo,ci CIV,FW,Lille,fr Ligue 1,22,1992,12.3,,,,,,,,,,,,,,,3,,,,,,Matches
2499,Tana,es ESP,"FW,MF",Las Palmas,es La Liga,24,1990,23.5,,,,,,,,,,,,,,,4,,,,,,Matches
2500,Oussama Tannane,ma MAR,"FW,MF",Saint-Étienne,fr Ligue 1,21,1994,6.7,,,,,,,,,,,,,,,1,,,,,,Matches
2501,Matt Targett,eng ENG,"DF,MF",Southampton,eng Premier League,19,1995,11.9,,,,,,,,,,,,,,,1,,,,,,Matches
2502,Serdar Tasci,de GER,DF,Bayern Munich,de Bundesliga,28,1987,2.4,,,,,,,,,,,,,,,0,,,,,,Matches
2503,Borys Tashchy,ua UKR,"FW,MF",Stuttgart,de Bundesliga,22,1993,1.7,,,,,,,,,,,,,,,0,,,,,,Matches
2504,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,it Serie A,29,1986,36.8,,,,,,,,,,,,,,,0,,,,,,Matches
2505,Timothée Taufflieb,fr FRA,MF,Paris S-G,fr Ligue 1,22,1992,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
2506,Neil Taylor,wls WAL,"DF,MF",Swansea City,eng Premier League,26,1989,32.7,,,,,,,,,,,,,,,1,,,,,,Matches
2507,Steven Taylor,eng ENG,DF,Newcastle Utd,eng Premier League,29,1986,9.0,,,,,,,,,,,,,,,0,,,,,,Matches
2508,Dionatan Teixeira,br BRA,DF,Stoke City,eng Premier League,23,1992,0.5,,,,,,,,,,,,,,,0,,,,,,Matches
2509,Alex Telles,br BRA,DF,Inter,it Serie A,22,1992,17.5,,,,,,,,,,,,,,,1,,,,,,Matches
2510,Cristian Tello,es ESP,"FW,MF",Fiorentina,it Serie A,23,1991,11.9,,,,,,,,,,,,,,,4,,,,,,Matches
2511,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,23,1992,6.0,,,,,,,,,,,,,,,0,,,,,,Matches
2512,Emanuele Terranova,it ITA,DF,Sassuolo,it Serie A,28,1987,3.7,,,,,,,,,,,,,,,0,,,,,,Matches
2513,John Terry,eng ENG,DF,Chelsea,eng Premier League,34,1980,22.1,,,,,,,,,,,,,,,0,,,,,,Matches
2514,Alexander Tettey,no NOR,MF,Norwich City,eng Premier League,29,1986,21.7,,,,,,,,,,,,,,,0,,,,,,Matches
2515,Florian Thauvin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,22,1993,4.7,,,,,,,,,,,,,,,0,,,,,,Matches
2516,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,22,1993,10.5,,,,,,,,,,,,,,,0,,,,,,Matches
2517,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,25,1989,22.0,,,,,,,,,,,,,,,1,,,,,,Matches
2518,Cyril Théréau,fr FRA,FW,Udinese,it Serie A,32,1983,32.2,,,,,,,,,,,,,,,3,,,,,,Matches
2519,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,27,1988,35.8,,,,,,,,,,,,,,,0,,,,,,Matches
2520,Adrien Thomasson,fr FRA,"DF,FW",Nantes,fr Ligue 1,21,1993,27.9,,,,,,,,,,,,,,,5,,,,,,Matches
2521,Adnane Tighadouini,ma MAR,"FW,MF",Málaga,es La Liga,22,1992,4.3,,,,,,,,,,,,,,,0,,,,,,Matches
2522,Cheick Tioté,ci CIV,MF,Newcastle Utd,eng Premier League,29,1986,13.6,,,,,,,,,,,,,,,0,,,,,,Matches
2523,Marcel Tisserand,cd COD,DF,Toulouse,fr Ligue 1,22,1993,31.6,,,,,,,,,,,,,,,0,,,,,,Matches
2524,Fernando Tissone,ar ARG,MF,Málaga,es La Liga,29,1986,11.0,,,,,,,,,,,,,,,0,,,,,,Matches
2525,Tito,es ESP,DF,Rayo Vallecano,es La Liga,30,1985,27.6,,,,,,,,,,,,,,,4,,,,,,Matches
2526,Ola Toivonen,se SWE,"FW,MF",Sunderland,eng Premier League,29,1986,7.3,,,,,,,,,,,,,,,2,,,,,,Matches
2527,Ola Toivonen,se SWE,"FW,MF",Rennes,fr Ligue 1,29,1986,0.2,,,,,,,,,,,,,,,0,,,,,,Matches
2528,Corentin Tolisso,fr FRA,"DF,MF",Lyon,fr Ligue 1,20,1994,28.7,,,,,,,,,,,,,,,6,,,,,,Matches
2529,Jeremy Toljan,de GER,"DF,MF",Hoffenheim,de Bundesliga,20,1994,16.5,,,,,,,,,,,,,,,0,,,,,,Matches
2530,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,24,1990,21.1,,,,,,,,,,,,,,,0,,,,,,Matches
2531,James Tomkins,eng ENG,"DF,MF",West Ham,eng Premier League,26,1989,21.8,,,,,,,,,,,,,,,0,,,,,,Matches
2532,Lee Tomlin,eng ENG,"FW,MF",Bournemouth,eng Premier League,26,1989,3.2,,,,,,,,,,,,,,,0,,,,,,Matches
2533,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,17,1997,0.3,,,,,,,,,,,,,,,0,,,,,,Matches
2534,Nenad Tomović,rs SRB,DF,Fiorentina,it Serie A,27,1987,18.6,,,,,,,,,,,,,,,0,,,,,,Matches
2535,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,25,1990,25.4,,,,,,,,,,,,,,,0,,,,,,Matches
2536,Kevin Toner,ie IRL,DF,Aston Villa,eng Premier League,19,1996,3.5,,,,,,,,,,,,,,,1,,,,,,Matches
2537,Aleksandar Tonev,bg BUL,MF,Frosinone,it Serie A,25,1990,12.1,,,,,,,,,,,,,,,1,,,,,,Matches
2538,Ivan Toney,eng ENG,FW,Newcastle Utd,eng Premier League,19,1996,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
2539,Luca Toni,it ITA,FW,Hellas Verona,it Serie A,38,1977,19.7,,,,,,,,,,,,,,,0,,,,,,Matches
2540,Toño,es ESP,"DF,MF",Levante,es La Liga,25,1989,26.5,,,,,,,,,,,,,,,1,,,,,,Matches
2541,Toño,es ESP,GK,Rayo Vallecano,es La Liga,35,1979,9.0,,,,,,,,,,,,,,,0,,,,,,Matches
2542,Ömer Toprak,tr TUR,DF,Leverkusen,de Bundesliga,26,1989,15.6,,,,,,,,,,,,,,,0,,,,,,Matches
2543,Vasilis Torosidis,gr GRE,"DF,MF",Roma,it Serie A,30,1985,6.4,,,,,,,,,,,,,,,0,,,,,,Matches
2544,Fernando Torres,es ESP,FW,Atlético Madrid,es La Liga,31,1984,18.8,,,,,,,,,,,,,,,4,,,,,,Matches
2545,Miguel Torres,es ESP,DF,Málaga,es La Liga,29,1986,21.8,,,,,,,,,,,,,,,2,,,,,,Matches
2546,Óliver Torres,es ESP,"FW,MF",Atlético Madrid,es La Liga,20,1994,9.1,,,,,,,,,,,,,,,2,,,,,,Matches
2547,Xavi Torres,es ESP,"DF,MF",Betis,es La Liga,28,1986,7.1,,,,,,,,,,,,,,,0,,,,,,Matches
2548,Francesco Totti,it ITA,"FW,MF",Roma,it Serie A,38,1976,4.4,,,,,,,,,,,,,,,3,,,,,,Matches
2549,Jérémy Toulalan,fr FRA,"DF,MF",Monaco,fr Ligue 1,31,1983,24.8,,,,,,,,,,,,,,,1,,,,,,Matches
2550,Abdoulaye Touré,gn GUI,"FW,MF",Nantes,fr Ligue 1,21,1994,2.3,,,,,,,,,,,,,,,0,,,,,,Matches
2551,Alassane Touré,fr FRA,DF,Gazélec Ajaccio,fr Ligue 1,26,1989,10.6,,,,,,,,,,,,,,,0,,,,,,Matches
2552,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,19,1996,8.4,,,,,,,,,,,,,,,2,,,,,,Matches
2553,Birama Touré,ml MLI,MF,Nantes,fr Ligue 1,23,1992,20.2,,,,,,,,,,,,,,,2,,,,,,Matches
2554,Kolo Touré,ci CIV,DF,Liverpool,eng Premier League,34,1981,9.5,,,,,,,,,,,,,,,0,,,,,,Matches
2555,Thomas Touré,ci CIV,"FW,MF",Bordeaux,fr Ligue 1,21,1993,9.4,,,,,,,,,,,,,,,1,,,,,,Matches
2556,Yaya Touré,ci CIV,MF,Manchester City,eng Premier League,32,1983,25.8,,,,,,,,,,,,,,,5,,,,,,Matches
2557,Zargo Touré,sn SEN,"DF,MF",Lorient,fr Ligue 1,25,1989,28.4,,,,,,,,,,,,,,,0,,,,,,Matches
2558,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,18,1997,0.7,,,,,,,,,,,,,,,0,,,,,,Matches
2559,Andros Townsend,eng ENG,"FW,MF",Tottenham,eng Premier League,24,1991,0.7,,,,,,,,,,,,,,,0,,,,,,Matches
2560,Andros Townsend,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,24,1991,12.1,,,,,,,,,,,,,,,2,,,,,,Matches
2561,Aleksandar Trajkovski,mk MKD,"FW,MF",Palermo,it Serie A,22,1992,18.4,,,,,,,,,,,,,,,1,,,,,,Matches
2562,Abdou Traoré,ml MLI,MF,Bordeaux,fr Ligue 1,27,1988,4.1,,,,,,,,,,,,,,,0,,,,,,Matches
2563,Adama Traoré,es ESP,"FW,MF",Aston Villa,eng Premier League,19,1996,2.1,,,,,,,,,,,,,,,1,,,,,,Matches
2564,Adama Traoré,ml MLI,"FW,MF",Monaco,fr Ligue 1,20,1995,4.0,,,,,,,,,,,,,,,1,,,,,,Matches
2565,Alain Traoré,bf BFA,"FW,MF",Lorient,fr Ligue 1,26,1988,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
2566,Bertrand Traoré,bf BFA,"FW,MF",Chelsea,eng Premier League,19,1995,4.2,,,,,,,,,,,,,,,1,,,,,,Matches
2567,Charles Traore,ml MLI,DF,Troyes,fr Ligue 1,23,1992,5.0,,,,,,,,,,,,,,,0,,,,,,Matches
2568,Hamari Traoré,ml MLI,DF,Reims,fr Ligue 1,23,1992,32.4,,,,,,,,,,,,,,,1,,,,,,Matches
2569,Ibrahima Traoré,gn GUI,MF,Gladbach,de Bundesliga,27,1988,16.3,,,,,,,,,,,,,,,1,,,,,,Matches
2570,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,28,1986,32.9,,,,,,,,,,,,,,,0,,,,,,Matches
2571,Lacina Traoré,ci CIV,FW,Monaco,fr Ligue 1,25,1990,9.1,,,,,,,,,,,,,,,1,,,,,,Matches
2572,Mahamane Traoré,ml MLI,MF,Nice,fr Ligue 1,26,1988,4.5,,,,,,,,,,,,,,,2,,,,,,Matches
2573,Kevin Trapp,de GER,GK,Paris S-G,fr Ligue 1,25,1990,34.5,,,,,,,,,,,,,,,0,,,,,,Matches
2574,Christian Träsch,de GER,"DF,MF",Wolfsburg,de Bundesliga,27,1987,23.0,,,,,,,,,,,,,,,1,,,,,,Matches
2575,Roberto Trashorras,es ESP,MF,Rayo Vallecano,es La Liga,34,1981,34.6,,,,,,,,,,,,,,,7,,,,,,Matches
2576,Óscar Trejo,ar ARG,"FW,MF",Toulouse,fr Ligue 1,27,1988,24.1,,,,,,,,,,,,,,,4,,,,,,Matches
2577,Benoît Trémoulinas,fr FRA,DF,Sevilla,es La Liga,29,1985,24.0,,,,,,,,,,,,,,,3,,,,,,Matches
2578,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,23,1991,23.5,,,,,,,,,,,,,,,1,,,,,,Matches
2579,Kieran Trippier,eng ENG,"DF,MF",Tottenham,eng Premier League,24,1990,5.1,,,,,,,,,,,,,,,1,,,,,,Matches
2580,Piotr Trochowski,de GER,MF,Augsburg,de Bundesliga,31,1984,1.7,,,,,,,,,,,,,,,0,,,,,,Matches
2581,Tropi,es ESP,MF,Valencia,es La Liga,20,1995,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
2582,Marcello Trotta,it ITA,FW,Sassuolo,it Serie A,22,1992,2.2,,,,,,,,,,,,,,,0,,,,,,Matches
2583,Ángel Trujillo,es ESP,DF,Levante,es La Liga,27,1987,7.4,,,,,,,,,,,,,,,0,,,,,,Matches
2584,John Tshibumbu,cd COD,FW,Gazélec Ajaccio,fr Ligue 1,26,1989,11.9,,,,,,,,,,,,,,,0,,,,,,Matches
2585,Marco Tumminello,it ITA,FW,Roma,it Serie A,16,1998,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
2586,Arda Turan,tr TUR,"FW,MF",Barcelona,es La Liga,28,1987,9.1,,,,,,,,,,,,,,,3,,,,,,Matches
2587,Atila Turan,tr TUR,"DF,MF",Reims,fr Ligue 1,23,1992,8.3,,,,,,,,,,,,,,,0,,,,,,Matches
2588,Przemysław Tytoń,pl POL,GK,Stuttgart,de Bundesliga,28,1987,29.7,,,,,,,,,,,,,,,0,,,,,,Matches
2589,Salih Uçan,tr TUR,MF,Roma,it Serie A,21,1994,0.5,,,,,,,,,,,,,,,1,,,,,,Matches
2590,Ikechukwu Uche,ng NGA,FW,Málaga,es La Liga,31,1984,0.9,,,,,,,,,,,,,,,0,,,,,,Matches
2591,Anthony Ujah,ng NGA,FW,Werder Bremen,de Bundesliga,24,1990,25.9,,,,,,,,,,,,,,,2,,,,,,Matches
2592,Leonardo Ulloa,ar ARG,FW,Leicester City,eng Premier League,29,1986,10.9,,,,,,,,,,,,,,,1,,,,,,Matches
2593,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,26,1988,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
2594,Samuel Umtiti,fr FRA,DF,Lyon,fr Ligue 1,21,1993,29.5,,,,,,,,,,,,,,,0,,,,,,Matches
2595,Mark Uth,de GER,"FW,MF",Hoffenheim,de Bundesliga,23,1991,15.6,,,,,,,,,,,,,,,1,,,,,,Matches
2596,Valentín Vada,ar ARG,"FW,MF",Bordeaux,fr Ligue 1,19,1996,10.4,,,,,,,,,,,,,,,2,,,,,,Matches
2597,Álvaro Vadillo,es ESP,"FW,MF",Betis,es La Liga,20,1994,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
2598,William Vainqueur,fr FRA,MF,Roma,it Serie A,26,1988,6.7,,,,,,,,,,,,,,,2,,,,,,Matches
2599,Mathieu Valbuena,fr FRA,"FW,MF",Lyon,fr Ligue 1,30,1984,20.1,,,,,,,,,,,,,,,5,,,,,,Matches
2600,Mirko Valdifiori,it ITA,MF,Napoli,it Serie A,29,1986,5.0,,,,,,,,,,,,,,,0,,,,,,Matches
2601,Antonio Valencia,ec ECU,"DF,MF",Manchester Utd,eng Premier League,29,1985,9.5,,,,,,,,,,,,,,,3,,,,,,Matches
2602,Enner Valencia,ec ECU,"FW,MF",West Ham,eng Premier League,25,1989,11.2,,,,,,,,,,,,,,,2,,,,,,Matches
2603,Borja Valero,es ESP,MF,Fiorentina,it Serie A,30,1985,34.4,,,,,,,,,,,,,,,6,,,,,,Matches
2604,Virgil van Dijk,nl NED,DF,Southampton,eng Premier League,24,1991,34.0,,,,,,,,,,,,,,,0,,,,,,Matches
2605,Raphaël Varane,fr FRA,"DF,MF",Real Madrid,es La Liga,22,1993,24.2,,,,,,,,,,,,,,,0,,,,,,Matches
2606,Javi Varas,es ESP,GK,Las Palmas,es La Liga,32,1982,30.1,,,,,,,,,,,,,,,0,,,,,,Matches
2607,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,28,1987,34.8,,,,,,,,,,,,,,,6,,,,,,Matches
2608,Francisco Varela,es ESP,DF,Betis,es La Liga,20,1994,10.1,,,,,,,,,,,,,,,1,,,,,,Matches
2609,Guillermo Varela,uy URU,DF,Manchester Utd,eng Premier League,22,1993,3.5,,,,,,,,,,,,,,,0,,,,,,Matches
2610,Eduardo Vargas,cl CHI,"FW,MF",Hoffenheim,de Bundesliga,25,1989,16.7,,,,,,,,,,,,,,,3,,,,,,Matches
2611,Álvaro Vázquez,es ESP,FW,Getafe,es La Liga,24,1991,22.1,,,,,,,,,,,,,,,4,,,,,,Matches
2612,Franco Vázquez,ar ARG,"FW,MF",Palermo,it Serie A,26,1989,35.3,,,,,,,,,,,,,,,7,,,,,,Matches
2613,Lucas Vázquez,es ESP,"DF,FW",Real Madrid,es La Liga,24,1991,13.8,,,,,,,,,,,,,,,6,,,,,,Matches
2614,Matías Vecino,uy URU,"FW,MF",Fiorentina,it Serie A,23,1991,26.6,,,,,,,,,,,,,,,1,,,,,,Matches
2615,Olivier Veigneau,fr FRA,DF,Nantes,fr Ligue 1,30,1985,1.9,,,,,,,,,,,,,,,0,,,,,,Matches
2616,Carlos Vela,mx MEX,"FW,MF",Real Sociedad,es La Liga,26,1989,30.6,,,,,,,,,,,,,,,4,,,,,,Matches
2617,Emiliano Velázquez,uy URU,DF,Getafe,es La Liga,21,1994,10.8,,,,,,,,,,,,,,,0,,,,,,Matches
2618,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,19,1995,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
2619,Rémy Vercoutre,fr FRA,GK,Caen,fr Ligue 1,35,1980,38.0,,,,,,,,,,,,,,,0,,,,,,Matches
2620,Daniele Verde,it ITA,"FW,MF",Frosinone,it Serie A,19,1996,1.5,,,,,,,,,,,,,,,0,,,,,,Matches
2621,Simone Verdi,it ITA,"FW,MF",Carpi,it Serie A,23,1992,3.0,,,,,,,,,,,,,,,0,,,,,,Matches
2622,Simone Verdi,it ITA,"FW,MF",Eibar,es La Liga,23,1992,3.3,,,,,,,,,,,,,,,0,,,,,,Matches
2623,Joan Verdú,es ESP,MF,Fiorentina,it Serie A,32,1983,2.1,,,,,,,,,,,,,,,0,,,,,,Matches
2624,Joan Verdú,es ESP,MF,Levante,es La Liga,32,1983,10.1,,,,,,,,,,,,,,,1,,,,,,Matches
2625,Jordan Veretout,fr FRA,MF,Aston Villa,eng Premier League,22,1993,20.2,,,,,,,,,,,,,,,5,,,,,,Matches
2626,Santiago Vergini,ar ARG,DF,Getafe,es La Liga,26,1988,24.5,,,,,,,,,,,,,,,0,,,,,,Matches
2627,Paul Verhaegh,nl NED,DF,Augsburg,de Bundesliga,31,1983,24.4,,,,,,,,,,,,,,,2,,,,,,Matches
2628,Thomas Vermaelen,be BEL,DF,Barcelona,es La Liga,29,1985,5.6,,,,,,,,,,,,,,,0,,,,,,Matches
2629,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,22,1992,11.8,,,,,,,,,,,,,,,3,,,,,,Matches
2630,Jan Vertonghen,be BEL,DF,Tottenham,eng Premier League,28,1987,28.8,,,,,,,,,,,,,,,0,,,,,,Matches
2631,Verza,es ESP,MF,Levante,es La Liga,28,1986,23.6,,,,,,,,,,,,,,,3,,,,,,Matches
2632,Dušan Veškovac,rs SRB,DF,Troyes,fr Ligue 1,29,1986,11.7,,,,,,,,,,,,,,,0,,,,,,Matches
2633,Jannik Vestergaard,dk DEN,DF,Werder Bremen,de Bundesliga,22,1992,33.0,,,,,,,,,,,,,,,0,,,,,,Matches
2634,Rúben Vezo,pt POR,DF,Valencia,es La Liga,21,1994,12.1,,,,,,,,,,,,,,,0,,,,,,Matches
2635,Aleix Vidal,es ESP,"DF,MF",Barcelona,es La Liga,25,1989,6.0,,,,,,,,,,,,,,,1,,,,,,Matches
2636,Arturo Vidal,cl CHI,MF,Bayern Munich,de Bundesliga,28,1987,22.7,,,,,,,,,,,,,,,5,,,,,,Matches
2637,Vieirinha,pt POR,"DF,FW",Wolfsburg,de Bundesliga,29,1986,21.1,,,,,,,,,,,,,,,5,,,,,,Matches
2638,Jonathan Viera,es ESP,"FW,MF",Las Palmas,es La Liga,25,1989,34.6,,,,,,,,,,,,,,,8,,,,,,Matches
2639,Luciano Vietto,ar ARG,"FW,MF",Atlético Madrid,es La Liga,21,1993,10.7,,,,,,,,,,,,,,,3,,,,,,Matches
2640,Carlos Vigaray,es ESP,DF,Getafe,es La Liga,20,1994,13.2,,,,,,,,,,,,,,,1,,,,,,Matches
2641,Borja Viguera,es ESP,FW,Athletic Club,es La Liga,28,1987,3.3,,,,,,,,,,,,,,,0,,,,,,Matches
2642,Fran Villalba,es ESP,"FW,MF",Valencia,es La Liga,17,1998,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
2643,Thomas Vincensini,fr FRA,GK,Bastia,fr Ligue 1,21,1993,1.3,,,,,,,,,,,,,,,0,,,,,,Matches
2644,Roberto Vitiello,it ITA,DF,Palermo,it Serie A,32,1983,7.8,,,,,,,,,,,,,,,0,,,,,,Matches
2645,Vitolo,es ESP,"FW,MF",Sevilla,es La Liga,25,1989,22.8,,,,,,,,,,,,,,,4,,,,,,Matches
2646,Giuseppe Vives,it ITA,MF,Torino,it Serie A,35,1980,28.3,,,,,,,,,,,,,,,1,,,,,,Matches
2647,Federico Viviani,it ITA,MF,Hellas Verona,it Serie A,23,1992,17.7,,,,,,,,,,,,,,,6,,,,,,Matches
2648,Emiliano Viviano,it ITA,GK,Sampdoria,it Serie A,29,1985,37.0,,,,,,,,,,,,,,,0,,,,,,Matches
2649,Oswaldo Vizcarrondo,ve VEN,DF,Nantes,fr Ligue 1,31,1984,29.1,,,,,,,,,,,,,,,0,,,,,,Matches
2650,Odisseas Vlachodimos,gr GRE,GK,Stuttgart,de Bundesliga,21,1994,2.3,,,,,,,,,,,,,,,0,,,,,,Matches
2651,Kevin Vogt,de GER,"DF,MF",Köln,de Bundesliga,23,1991,16.4,,,,,,,,,,,,,,,2,,,,,,Matches
2652,Kevin Volland,de GER,"FW,MF",Hoffenheim,de Bundesliga,23,1992,30.3,,,,,,,,,,,,,,,7,,,,,,Matches
2653,Michel Vorm,nl NED,GK,Tottenham,eng Premier League,31,1983,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
2654,Mario Vrančić,ba BIH,MF,Darmstadt 98,de Bundesliga,26,1989,11.4,,,,,,,,,,,,,,,1,,,,,,Matches
2655,Ognjen Vranješ,ba BIH,DF,Sporting Gijón,es La Liga,25,1989,10.2,,,,,,,,,,,,,,,0,,,,,,Matches
2656,Stefan de Vrij,nl NED,DF,Lazio,it Serie A,23,1992,2.0,,,,,,,,,,,,,,,0,,,,,,Matches
2657,Šime Vrsaljko,hr CRO,"DF,MF",Sassuolo,it Serie A,23,1992,34.0,,,,,,,,,,,,,,,4,,,,,,Matches
2658,Sandro Wagner,de GER,FW,Darmstadt 98,de Bundesliga,27,1987,27.5,,,,,,,,,,,,,,,4,,,,,,Matches
2659,Molla Wagué,ml MLI,DF,Udinese,it Serie A,24,1991,18.8,,,,,,,,,,,,,,,0,,,,,,Matches
2660,Wakaso,gh GHA,MF,Las Palmas,es La Liga,25,1990,10.3,,,,,,,,,,,,,,,0,,,,,,Matches
2661,Theo Walcott,eng ENG,"FW,MF",Arsenal,eng Premier League,26,1989,15.3,,,,,,,,,,,,,,,2,,,,,,Matches
