Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
681,Alex Telles,br BRA,DF,pt Porto,23,1992,7,567,81,78.8,6.3,7,,6,0,,0,1.67,9,3,+6,+0.95,+2.72,Matches
682,Marc-André ter Stegen,de GER,GK,es Barcelona,24,1992,9,810,90,90.0,9.0,9,,9,0,,0,1.78,22,12,+10,+1.11,-2.89,Matches
683,Denis Terentyev,ru RUS,DF,ru Rostov,23,1992,5,210,42,38.9,2.3,2,,2,3,,0,1.44,2,8,-6,-2.57,-2.57,Matches
684,Jens Teunckens,be BEL,GK,be Club Brugge,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
685,Kieran Tierney,sct SCO,"DF,MF",sct Celtic,19,1997,3,270,90,50.0,3.0,3,,3,0,,0,1.22,3,12,-9,-3.00,-2.33,Matches
686,Corentin Tolisso,fr FRA,"DF,MF",fr Lyon,21,1994,6,450,75,83.3,5.0,5,,3,1,,0,1.33,5,3,+2,+0.40,+0.40,Matches
687,Ömer Toprak,tr TUR,DF,de Leverkusen,27,1989,6,540,90,75.0,6.0,6,,6,0,,1,1.17,7,8,-1,-0.17,-0.67,Matches
688,Fernando Torres,es ESP,FW,es Atlético Madrid,32,1984,9,469,52,43.4,5.2,5,,2,4,,3,2.44,8,4,+4,+0.77,+0.18,Matches
689,Óliver Torres,es ESP,"FW,MF",pt Porto,21,1994,7,597,85,82.9,6.6,7,,5,0,,1,1.57,9,4,+5,+0.75,+2.22,Matches
690,Duško Tošić,rs SRB,DF,tr Beşiktaş,31,1985,6,444,74,82.2,4.9,6,,4,0,,0,1.17,6,13,-7,-1.42,-3.29,Matches
691,Zoran Tošić,rs SRB,"FW,MF",ru CSKA Moscow,29,1987,4,289,72,53.5,3.2,4,,0,0,,1,0.25,2,6,-4,-1.25,-0.53,Matches
692,Cenk Tosun,tr TUR,"FW,MF",tr Beşiktaş,25,1991,6,218,36,40.4,2.4,0,,0,6,,0,1.17,6,3,+3,+1.24,+3.47,Matches
693,Almamy Touré,ml MLI,DF,fr Monaco,20,1996,5,299,60,27.7,3.3,3,,3,2,,3,1.80,7,7,0,0.00,0.00,Matches
694,Kolo Touré,ci CIV,DF,sct Celtic,35,1981,3,270,90,50.0,3.0,3,,3,0,,2,1.17,3,12,-9,-3.00,-2.33,Matches
695,Yaya Touré,ci CIV,MF,eng Manchester City,33,1983,1,90,90,12.5,1.0,1,,1,0,,1,3.00,5,3,+2,+2.00,+1.71,Matches
696,Lucas Tousart,fr FRA,MF,fr Lyon,19,1997,1,58,58,10.7,0.6,0,,0,1,,5,3.00,2,0,+2,+3.10,+3.10,Matches
697,Youssef Toutouh,dk DEN,"FW,MF",dk FC Copenhagen,23,1992,6,375,63,69.4,4.2,4,,1,2,,0,1.92,5,2,+3,+0.72,-0.37,Matches
698,Adama Traoré,ci CIV,"DF,MF",ch Basel,26,1990,6,540,90,100.0,6.0,6,,6,0,,0,0.33,3,12,-9,-1.50,,Matches
699,Adama Traoré,ml MLI,"FW,MF",fr Monaco,21,1995,1,23,23,2.1,0.3,0,,0,1,,2,0.00,0,1,-1,-3.91,-4.00,Matches
700,Ibrahima Traoré,gn GUI,MF,de Gladbach,28,1988,4,226,57,41.9,2.5,3,,1,1,,0,1.40,4,3,+1,+0.40,+2.69,Matches
701,Lacina Traoré,ci CIV,FW,ru CSKA Moscow,26,1990,6,360,60,66.7,4.0,4,,1,2,,0,0.50,4,6,-2,-0.50,+1.50,Matches
702,Kevin Trapp,de GER,GK,fr Paris S-G,26,1990,2,180,90,25.0,2.0,2,,2,0,,6,1.50,5,6,-1,-0.50,-1.50,Matches
703,Kieran Trippier,eng ENG,"DF,MF",eng Tottenham,25,1990,3,270,90,50.0,3.0,3,,3,0,,1,1.33,2,2,0,0.00,0.00,Matches
704,Viktor Tsyhankov,ua UKR,"FW,MF",ua Dynamo Kyiv,18,1997,6,262,44,48.5,2.9,3,,0,3,,0,0.83,3,3,0,0.00,-0.65,Matches
705,Arda Turan,tr TUR,"FW,MF",es Barcelona,29,1987,5,172,34,19.1,1.9,1,,0,4,,2,2.40,9,1,+8,+4.19,+3.44,Matches
706,Leonardo Ulloa,ar ARG,FW,eng Leicester City,30,1986,4,118,30,13.1,1.3,0,,0,4,,4,1.75,1,2,-1,-0.76,-0.99,Matches
707,Sven Ulreich,de GER,GK,de Bayern Munich,27,1988,1,90,90,9.7,1.0,1,,1,0,,9,0.00,2,3,-1,-1.00,-2.50,Matches
708,Samuel Umtiti,fr FRA,DF,es Barcelona,22,1993,8,720,90,80.0,8.0,8,,8,0,,0,1.63,22,11,+11,+1.37,-0.13,Matches
709,Necip Uysal,tr TUR,"DF,MF",tr Beşiktaş,25,1991,1,90,90,16.7,1.0,1,,0,0,,3,3.00,3,2,+1,+1.00,+2.20,Matches
710,Tomáš Vaclík,cz CZE,GK,ch Basel,27,1989,6,540,90,100.0,6.0,6,,6,0,,0,0.33,3,12,-9,-1.50,,Matches
711,Germano Vailati,ch SUI,GK,ch Basel,35,1980,0,,,,,0,,0,0,,6,,,,,,,Matches
712,Mathieu Valbuena,fr FRA,"FW,MF",fr Lyon,31,1984,3,198,66,36.7,2.2,2,,1,1,,1,1.33,1,0,+1,+0.45,+0.19,Matches
713,Hans Vanaken,be BEL,"FW,MF",be Club Brugge,23,1992,6,365,61,67.6,4.1,4,,3,2,,0,0.00,2,7,-5,-1.23,+2.37,Matches
714,Raphaël Varane,fr FRA,"DF,MF",es Real Madrid,23,1993,10,900,90,75.0,10.0,10,,10,0,,0,2.10,27,14,+13,+1.30,+0.10,Matches
715,Jamie Vardy,eng ENG,FW,eng Leicester City,29,1987,9,772,86,85.8,8.6,9,,5,0,,0,1.89,11,5,+6,+0.70,+4.22,Matches
716,Silvestre Varela,pt POR,"FW,MF",pt Porto,31,1985,1,2,2,0.3,0.0,0,,0,1,,0,1.00,0,0,0,0.00,-0.38,Matches
717,Franco Vázquez,ar ARG,"FW,MF",es Sevilla,27,1989,5,334,67,46.4,3.7,5,,0,0,,2,2.00,4,0,+4,+1.08,+1.31,Matches
718,Lucas Vázquez,es ESP,"DF,FW",es Real Madrid,25,1991,10,366,37,30.5,4.1,2,,2,8,,1,2.30,15,5,+10,+2.46,+1.70,Matches
719,Benjamin Verbič,si SVN,"FW,MF",dk FC Copenhagen,22,1993,5,327,65,60.6,3.6,4,,1,1,,0,1.56,2,1,+1,+0.28,-1.41,Matches
720,Marco Verratti,it ITA,MF,fr Paris S-G,23,1992,7,599,86,83.2,6.7,7,,4,0,,0,2.00,15,11,+4,+0.60,-0.14,Matches
721,Jan Vertonghen,be BEL,DF,eng Tottenham,29,1987,5,450,90,83.3,5.0,5,,5,0,,1,1.40,5,4,+1,+0.20,+1.20,Matches
722,Jannik Vestergaard,dk DEN,DF,de Gladbach,23,1992,4,300,75,55.6,3.3,3,,3,1,,2,1.83,3,5,-2,-0.60,+1.28,Matches
723,Domagoj Vida,hr CRO,"DF,MF",ua Dynamo Kyiv,27,1989,6,540,90,100.0,6.0,6,,6,0,,0,0.83,8,6,+2,+0.33,,Matches
724,Aleix Vidal,es ESP,"DF,MF",es Barcelona,26,1989,1,90,90,10.0,1.0,1,,1,0,,0,3.00,4,0,+4,+4.00,+2.89,Matches
725,Arturo Vidal,cl CHI,MF,de Bayern Munich,29,1987,8,714,89,76.8,7.9,8,,7,0,,0,1.88,21,7,+14,+1.76,+2.18,Matches
726,Luciano Vietto,ar ARG,"FW,MF",es Sevilla,22,1993,4,291,73,40.4,3.2,4,,2,0,,3,2.25,7,1,+6,+1.86,+2.49,Matches
727,Vitinha,pt POR,DF,bg Ludogorets,30,1986,1,10,10,1.9,0.1,0,,0,1,,0,1.00,0,0,0,0.00,+1.53,Matches
728,Vitolo,es ESP,"FW,MF",es Sevilla,26,1989,8,705,88,97.9,7.8,8,,7,0,,0,1.75,7,6,+1,+0.13,-11.87,Matches
729,Kevin Volland,de GER,"FW,MF",de Leverkusen,24,1992,6,329,55,45.7,3.7,3,,1,3,,1,1.17,3,3,0,0.00,0.00,Matches
730,Michel Vorm,nl NED,GK,eng Tottenham,32,1983,0,,,,,0,,0,0,,6,,,,,,,Matches
731,Ruud Vormer,nl NED,MF,be Club Brugge,28,1988,5,373,75,69.1,4.1,4,,4,1,,0,0.00,1,10,-9,-2.17,-0.55,Matches
732,Jelle Vossen,be BEL,"FW,MF",be Club Brugge,27,1989,4,265,66,49.1,2.9,3,,1,1,,2,0.00,2,4,-2,-0.68,+2.59,Matches
733,Dorus de Vries,nl NED,GK,sct Celtic,35,1980,1,90,90,16.7,1.0,1,,1,0,,5,0.00,0,7,-7,-7.00,-6.20,Matches
734,Šime Vrsaljko,hr CRO,"DF,MF",es Atlético Madrid,24,1992,5,450,90,41.7,5.0,5,,5,0,,2,2.00,8,4,+4,+0.80,+0.23,Matches
735,Theo Walcott,eng ENG,"FW,MF",eng Arsenal,27,1989,6,272,45,37.8,3.0,3,,1,3,,0,1.67,7,7,0,0.00,-0.80,Matches
736,Kyle Walker,eng ENG,"DF,MF",eng Tottenham,26,1990,3,270,90,50.0,3.0,3,,3,0,,2,1.00,4,4,0,0.00,0.00,Matches
737,Wanderson,bg BUL,"FW,MF",bg Ludogorets,28,1988,6,523,87,96.9,5.8,6,,1,0,,0,1.42,6,12,-6,-1.03,+14.85,Matches
738,Victor Wanyama,ke KEN,MF,eng Tottenham,25,1991,5,428,86,79.3,4.8,5,,4,0,,1,1.40,4,4,0,0.00,0.00,Matches
739,Marcin Wasilewski,pl POL,DF,eng Leicester City,36,1980,1,90,90,10.0,1.0,1,,1,0,,1,0.00,0,5,-5,-5.00,-5.67,Matches
740,Roman Weidenfeller,de GER,GK,de Dortmund,35,1980,2,180,90,20.0,2.0,2,,2,0,,8,2.00,10,6,+4,+2.00,+1.00,Matches
741,Julian Weigl,de GER,"DF,MF",de Dortmund,20,1995,9,799,89,88.8,8.9,9,,8,0,,0,1.56,19,12,+7,+0.79,-3.67,Matches
742,Danny Welbeck,eng ENG,"FW,MF",eng Arsenal,25,1990,0,,,,,0,,0,0,,1,,,,,,,Matches
743,Wendell,br BRA,DF,de Leverkusen,23,1993,5,450,90,62.5,5.0,5,,5,0,,2,1.60,8,6,+2,+0.40,+1.07,Matches
744,Oscar Wendt,se SWE,"DF,MF",de Gladbach,30,1985,5,450,90,83.3,5.0,5,,5,0,,1,1.33,5,8,-3,-0.60,+3.40,Matches
745,Pontus Wernbloom,se SWE,"FW,MF",ru CSKA Moscow,30,1986,5,450,90,83.3,5.0,5,,5,0,,0,0.60,4,8,-4,-0.80,+1.20,Matches
746,Mateusz Wieteska,pl POL,DF,pl Legia Warsaw,19,1997,1,21,21,3.9,0.2,0,,0,1,,0,0.00,1,2,-1,-4.29,-1.86,Matches
747,Jordy de Wijs,nl NED,DF,nl PSV Eindhoven,21,1995,1,44,44,8.1,0.5,0,,0,1,,4,0.00,0,2,-2,-4.09,-3.18,Matches
748,Jetro Willems,nl NED,"DF,MF",nl PSV Eindhoven,22,1994,5,362,72,67.0,4.0,5,,3,0,,0,0.20,4,8,-4,-0.99,+0.52,Matches
749,Kevin Wimmer,at AUT,DF,eng Tottenham,23,1992,1,90,90,16.7,1.0,1,,1,0,,2,0.00,1,2,-1,-1.00,-1.20,Matches
750,Harry Winks,eng ENG,MF,eng Tottenham,20,1996,4,197,49,36.5,2.2,2,,1,2,,1,1.50,4,3,+1,+0.46,+0.72,Matches
751,Granit Xhaka,ch SUI,MF,eng Arsenal,23,1992,7,479,68,66.5,5.3,5,,4,2,,1,1.57,11,13,-2,-0.38,-2.62,Matches
752,Taulant Xhaka,al ALB,"DF,MF",ch Basel,25,1991,6,540,90,100.0,6.0,6,,6,0,,0,0.33,3,12,-9,-1.50,,Matches
753,Rubén Yáñez,es ESP,GK,es Real Madrid,22,1993,0,,,,,0,,0,0,,1,,,,,,,Matches
754,Mapou Yanga-Mbiwa,fr FRA,DF,fr Lyon,27,1989,5,422,84,78.1,4.7,5,,3,0,,1,1.40,4,2,+2,+0.43,+0.43,Matches
755,Andriy Yarmolenko,ua UKR,"FW,MF",ua Dynamo Kyiv,26,1989,5,450,90,83.3,5.0,5,,5,0,,0,1.00,8,5,+3,+0.60,+1.60,Matches
756,Vladlen Yurchenko,ua UKR,MF,de Leverkusen,22,1994,1,76,76,10.6,0.8,1,,0,0,,1,3.00,2,0,+2,+2.37,+2.65,Matches
757,Pablo Zabaleta,ar ARG,"DF,MF",eng Manchester City,31,1985,6,445,74,61.8,4.9,5,,4,1,,1,2.00,14,6,+8,+1.62,+2.93,Matches
758,Marvin Zeegelaar,nl NED,"DF,FW",pt Sporting CP,25,1990,5,428,86,79.3,4.8,5,,4,0,,0,0.00,3,8,-5,-1.05,-2.66,Matches
759,Tolga Zengin,tr TUR,GK,tr Beşiktaş,32,1983,1,90,90,16.7,1.0,1,,1,0,,5,1.00,1,1,0,0.00,+1.00,Matches
760,Ron-Robert Zieler,de GER,GK,eng Leicester City,27,1989,1,90,90,10.0,1.0,1,,1,0,,9,3.00,2,1,+1,+1.00,+1.00,Matches
761,Piotr Zieliński,pl POL,MF,it Napoli,22,1994,7,305,44,42.4,3.4,3,,0,4,,1,1.14,5,7,-2,-0.59,-0.81,Matches
762,Oleksandr Zinchenko,ua UKR,"DF,MF",nl PSV Eindhoven,19,1996,4,173,43,32.0,1.9,2,,1,2,,1,0.25,0,2,-2,-1.04,+0.19,Matches
763,Andrija Živković,rs SRB,"FW,MF",pt Benfica,20,1996,1,16,16,2.2,0.2,0,,0,1,,0,0.00,0,1,-1,-5.63,-5.37,Matches
764,Jeroen Zoet,nl NED,GK,nl PSV Eindhoven,25,1991,5,450,90,83.3,5.0,5,,5,0,,0,0.40,3,9,-6,-1.20,-0.20,Matches
765,Luca Zuffi,ch SUI,MF,ch Basel,26,1990,6,298,50,55.2,3.3,3,,1,3,,0,0.33,2,5,-3,-0.91,+1.33,Matches
766,Jonas Jonas,,,hr Dinamo Zagreb,,,4,210,53,38.9,2.3,2,,,2,,0,,,,,,,Matches
767,Pavel Orekhovskiy,,,ua Dynamo Kyiv,,,2,37,19,6.9,0.4,0,,,2,,0,,,,,,,Matches
