Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
437,Nuno Mendes,pt POR,"DF,MF",fr Paris S-G,20,2002,4.9,1,1,1,100.0,0.21,0.21,1.00,1.00,14.1,0,0,0,0.2,0.2,0.16,+0.8,+0.8,Matches
438,Edouard Mendy,sn SEN,GK,eng Chelsea,30,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
439,Ferland Mendy,fr FRA,DF,es Real Madrid,27,1995,3.9,0,1,0,0.0,0.26,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
440,Alex Meret,it ITA,GK,it Napoli,25,1997,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
441,Lionel Messi,ar ARG,"FW,MF",fr Paris S-G,35,1987,6.8,4,23,8,34.8,3.38,1.17,0.17,0.50,18.8,4,0,0,2.6,2.6,0.11,+1.4,+1.4,Matches
442,Junior Messias,br BRA,"FW,DF",it Milan,31,1991,3.5,1,6,2,33.3,1.71,0.57,0.17,0.50,17.4,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
443,Thomas Meunier,be BEL,DF,de Dortmund,30,1991,3.9,0,2,0,0.0,0.51,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
444,Alexander Meyer,de GER,GK,de Dortmund,31,1991,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
445,Simon Mignolet,be BEL,GK,be Club Brugge,34,1988,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
446,Arkadiusz Milik,pl POL,FW,it Juventus,28,1994,3.8,2,8,5,62.5,2.13,1.33,0.25,0.40,17.3,0,0,0,0.4,0.4,0.05,+1.6,+1.6,Matches
447,Éder Militão,br BRA,DF,es Real Madrid,24,1998,8.3,1,4,1,25.0,0.48,0.12,0.25,1.00,22.6,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
448,James Milner,eng ENG,MF,eng Liverpool,36,1986,2.7,0,1,0,0.0,0.37,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
449,Kim Min-jae,kr KOR,DF,it Napoli,25,1996,8.7,0,1,0,0.0,0.11,0.00,0.00,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
450,Rafa Mir,es ESP,"MF,FW",es Sevilla,25,1997,1.7,1,8,3,37.5,4.62,1.73,0.13,0.33,13.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
451,Fabio Miretti,it ITA,"MF,FW",it Juventus,18,2003,2.4,0,4,0,0.0,1.70,0.00,0.00,,19.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
452,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,28,1994,5.8,0,5,2,40.0,0.87,0.35,0.00,0.00,29.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
453,Henrikh Mkhitaryan,am ARM,MF,it Inter,33,1989,10.1,2,15,8,53.3,1.49,0.79,0.13,0.25,16.6,0,0,0,1.7,1.7,0.12,+0.3,+0.3,Matches
454,Anthony Modeste,fr FRA,FW,de Dortmund,34,1988,3.8,0,4,0,0.0,1.06,0.00,0.00,,16.4,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
455,Luka Modrić,hr CRO,MF,es Real Madrid,36,1985,8.3,2,6,2,33.3,0.73,0.24,0.17,0.50,21.4,0,1,1,1.3,0.5,0.09,+0.7,+0.5,Matches
456,Ali Mohamed,ne NIG,MF,il Maccabi Haifa,26,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
457,Sadegh Moharrami,ir IRN,"FW,DF",hr Dinamo Zagreb,26,1996,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,13.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
458,Nahuel Molina,ar ARG,"DF,MF",es Atlético Madrid,24,1998,5.2,0,3,0,0.0,0.58,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
459,Gonzalo Montiel,ar ARG,DF,es Sevilla,25,1997,2.5,1,1,1,100.0,0.40,0.40,1.00,1.00,5.2,0,0,0,0.1,0.1,0.15,+0.9,+0.9,Matches
460,Aaron Mooy,au AUS,MF,sct Celtic,31,1990,1.7,0,1,0,0.0,0.59,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
461,Álvaro Morata,es ESP,FW,es Atlético Madrid,29,1992,3.3,0,4,2,50.0,1.22,0.61,0.00,0.00,10.3,0,0,0,1.0,1.0,0.25,-1.0,-1.0,Matches
462,Morato,br BRA,DF,pt Benfica,21,2001,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
463,Alfredo Morelos,co COL,FW,sct Rangers,26,1996,2.8,0,6,2,33.3,2.11,0.70,0.00,0.00,15.3,0,0,0,1.6,1.6,0.26,-1.6,-1.6,Matches
464,Hidemasa Morita,jp JPN,MF,pt Sporting CP,27,1995,3.7,0,2,0,0.0,0.54,0.00,0.00,,43.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
465,Jhon Mosquera,co COL,"FW,MF",cz Viktoria Plzeň,32,1990,4.8,0,9,1,11.1,1.88,0.21,0.00,0.00,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
466,Youssoufa Moukoko,de GER,"FW,MF",de Dortmund,17,2004,2.7,0,9,3,33.3,3.35,1.12,0.00,0.00,16.0,0,0,0,2.1,2.1,0.23,-2.1,-2.1,Matches
467,Mason Mount,eng ENG,MF,eng Chelsea,23,1999,4.9,0,14,4,28.6,2.86,0.82,0.00,0.00,21.2,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
468,Lucas Moura,br BRA,"FW,MF",eng Tottenham,29,1992,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
469,Mykhailo Mudryk,ua UKR,"FW,DF",eng Chelsea,21,2001,1.0,0,3,1,33.3,2.87,0.96,0.00,0.00,20.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
470,Mykhailo Mudryk,ua UKR,MF,ua Shakhtar,21,2001,5.7,3,9,6,66.7,1.57,1.05,0.33,0.50,19.4,1,0,0,1.1,1.1,0.12,+1.9,+1.9,Matches
471,Paul Mukairu,ng NGA,FW,dk FC Copenhagen,22,2000,0.5,0,2,0,0.0,4.09,0.00,0.00,,17.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
472,Nordi Mukiele,fr FRA,"DF,MF",fr Paris S-G,24,1997,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
473,Thomas Müller,de GER,"MF,FW",de Bayern Munich,32,1989,4.1,1,9,4,44.4,2.21,0.98,0.11,0.25,13.6,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Matches
474,Petar Musa,hr CRO,FW,pt Benfica,24,1998,1.4,2,5,3,60.0,3.49,2.09,0.40,0.67,12.1,0,0,0,0.5,0.5,0.09,+1.5,+1.5,Matches
475,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,19,2003,5.9,0,10,4,40.0,1.70,0.68,0.00,0.00,14.4,0,0,0,1.5,1.5,0.16,-1.5,-1.5,Matches
476,Bohdan Mykhaylychenko,ua UKR,DF,ua Shakhtar,25,1997,4.0,0,5,0,0.0,1.25,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
477,Obite N'Dicka,ci CIV,DF,de Eint Frankfurt,22,1999,8.0,0,3,0,0.0,0.37,0.00,0.00,,12.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
478,Nacho,es ESP,DF,es Real Madrid,32,1990,4.9,0,1,1,100.0,0.20,0.20,0.00,0.00,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
479,Jesús Navas,es ESP,"DF,MF",es Sevilla,36,1985,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
480,Flávio Nazinho,pt POR,"DF,MF",pt Sporting CP,19,2003,1.3,0,2,1,50.0,1.50,0.75,0.00,0.00,15.0,0,0,0,0.4,0.4,0.26,-0.4,-0.4,Matches
481,Tanguy Ndombele,fr FRA,MF,it Napoli,25,1996,4.1,1,8,3,37.5,1.93,0.72,0.13,0.33,17.8,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
482,David Neres,br BRA,"FW,MF",pt Benfica,25,1997,4.9,3,11,5,45.5,2.23,1.01,0.27,0.60,13.9,0,0,0,1.9,1.9,0.17,+1.1,+1.1,Matches
483,Luís Neto,pt POR,DF,pt Sporting CP,34,1988,0.4,0,1,0,0.0,2.31,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
484,Manuel Neuer,de GER,GK,de Bayern Munich,36,1986,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
485,João Neves,pt POR,"FW,MF",pt Benfica,17,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
486,Neymar,br BRA,"MF,FW",fr Paris S-G,30,1992,6.0,2,18,6,33.3,3.01,1.00,0.11,0.33,18.9,4,0,0,2.1,2.1,0.12,-0.1,-0.1,Matches
487,Tanguy Nianzou,fr FRA,DF,es Sevilla,20,2002,2.0,1,2,1,50.0,1.00,0.50,0.50,1.00,11.4,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
488,Casper Nielsen,dk DEN,MF,be Club Brugge,28,1994,7.2,0,8,1,12.5,1.12,0.14,0.00,0.00,20.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
489,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,27,1994,3.1,0,5,1,20.0,1.60,0.32,0.00,0.00,16.7,0,0,0,0.6,0.2,0.05,-0.6,-0.2,Matches
490,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,24,1997,6.2,3,15,8,53.3,2.40,1.28,0.20,0.38,14.3,1,0,0,1.6,1.6,0.11,+1.4,+1.4,Matches
491,Hugo Novoa,es ESP,MF,de RB Leipzig,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
492,Darwin Núñez,uy URU,FW,eng Liverpool,23,1999,4.4,4,22,13,59.1,4.96,2.93,0.18,0.31,13.9,0,0,0,5.0,5.0,0.23,-1.0,-1.0,Matches
493,Antonio Nusa,no NOR,FW,be Club Brugge,17,2005,0.6,1,1,1,100.0,1.58,1.58,1.00,1.00,19.1,0,0,0,0.3,0.3,0.26,+0.7,+0.7,Matches
494,Matt O'Riley,dk DEN,MF,sct Celtic,21,2000,5.3,0,16,5,31.3,2.99,0.94,0.00,0.00,21.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
495,Jan Oblak,si SVN,GK,es Atlético Madrid,29,1993,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
496,Lucas Ocampos,ar ARG,FW,nl Ajax,28,1994,0.2,0,1,1,100.0,5.29,5.29,0.00,0.00,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
497,Oleh Ocheretko,ua UKR,MF,ua Shakhtar,19,2003,0.2,0,1,0,0.0,6.43,0.00,0.00,,18.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
498,Denis Odoi,gh GHA,"DF,MF",be Club Brugge,34,1988,5.8,0,1,0,0.0,0.17,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
499,Noah Okafor,ch SUI,FW,at RB Salzburg,22,2000,5.2,3,10,5,50.0,1.94,0.97,0.20,0.40,18.2,0,1,1,1.7,0.9,0.09,+1.3,+1.1,Matches
500,Mathías Olivera,uy URU,DF,it Napoli,24,1997,5.7,0,4,0,0.0,0.70,0.00,0.00,,7.6,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
501,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,24,1998,0.7,0,2,0,0.0,2.77,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
502,André Onana,cm CMR,GK,it Inter,26,1996,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
503,Raphael Onyedika,ng NGA,MF,be Club Brugge,21,2001,6.3,0,7,0,0.0,1.11,0.00,0.00,,23.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
504,Willi Orban,hu HUN,DF,de RB Leipzig,29,1992,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,10.1,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
505,Divock Origi,be BEL,FW,it Milan,27,1995,1.7,0,6,2,33.3,3.51,1.17,0.00,0.00,14.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
506,Mislav Oršić,hr CRO,FW,hr Dinamo Zagreb,29,1992,5.4,2,13,3,23.1,2.39,0.55,0.15,0.67,21.7,1,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
507,Stefan Ortega,de GER,GK,eng Manchester City,29,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
508,Victor Osimhen,ng NGA,FW,it Napoli,23,1998,4.7,5,15,7,46.7,3.21,1.50,0.33,0.71,12.2,0,0,1,4.9,4.1,0.28,+0.1,+0.9,Matches
509,Nicolás Otamendi,ar ARG,DF,pt Benfica,34,1988,8.8,0,4,0,0.0,0.45,0.00,0.00,,22.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
510,Otávio,pt POR,MF,pt Porto,27,1995,5.8,0,5,2,40.0,0.86,0.34,0.00,0.00,17.9,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
511,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,28,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
512,Salih Özcan,tr TUR,MF,de Dortmund,24,1998,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,25.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
513,Exequiel Palacios,ar ARG,MF,de Leverkusen,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
514,Cole Palmer,eng ENG,"MF,FW",eng Manchester City,20,2002,1.5,0,4,2,50.0,2.61,1.30,0.00,0.00,17.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
515,Antonios Papadopoulos,de GER,"MF,FW",de Dortmund,22,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
516,Leandro Paredes,ar ARG,MF,it Juventus,28,1994,3.9,0,3,0,0.0,0.76,0.00,0.00,,27.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
517,Felix Passlack,de GER,DF,de Dortmund,24,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
518,Remko Pasveer,nl NED,GK,nl Ajax,38,1983,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
519,Paulinho,pt POR,FW,pt Sporting CP,29,1992,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,8.3,0,0,0,0.3,0.3,0.13,+0.7,+0.7,Matches
520,Paulinho,br BRA,FW,de Leverkusen,22,2000,0.5,0,2,2,100.0,3.67,3.67,0.00,0.00,11.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
521,Benjamin Pavard,fr FRA,DF,de Bayern Munich,26,1996,6.6,2,6,3,50.0,0.91,0.46,0.33,0.67,9.7,0,0,0,1.1,1.1,0.18,+0.9,+0.9,Matches
522,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,21,2001,6.0,0,3,0,0.0,0.50,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
523,Dimitri Payet,fr FRA,MF,fr Marseille,35,1987,0.9,0,2,0,0.0,2.34,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
524,Pedri,es ESP,"MF,FW",es Barcelona,19,2002,4.5,0,6,3,50.0,1.35,0.67,0.00,0.00,13.3,0,0,0,0.9,0.9,0.16,-0.9,-0.9,Matches
525,Luca Pellegrini,it ITA,"DF,MF",de Eint Frankfurt,23,1999,2.2,0,3,0,0.0,1.34,0.00,0.00,,27.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
526,Iñaki Peña,es ESP,GK,es Barcelona,23,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
527,Pepe,pt POR,DF,pt Porto,39,1983,4.0,0,1,0,0.0,0.25,0.00,0.00,,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
528,Pepê,br BRA,"DF,FW",pt Porto,25,1997,7.6,0,5,2,40.0,0.66,0.26,0.00,0.00,20.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
529,Danilo Pereira,pt POR,"DF,MF",fr Paris S-G,30,1991,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,13.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
530,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,28,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
531,Mattia Perin,it ITA,GK,it Juventus,29,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
532,Ivan Perišić,hr CRO,"DF,MF",eng Tottenham,33,1989,6.4,0,2,0,0.0,0.31,0.00,0.00,,10.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
533,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,32,1990,5.5,0,1,1,100.0,0.18,0.18,0.00,0.00,5.2,0,0,0,0.3,0.3,0.30,-0.3,-0.3,Matches
534,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,27,1994,5.4,1,2,1,50.0,0.37,0.18,0.50,1.00,10.2,0,0,0,0.5,0.5,0.24,+0.5,+0.5,Matches
535,Ivan Petryak,ua UKR,MF,ua Shakhtar,28,1994,2.0,0,3,0,0.0,1.50,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
536,Kalvin Phillips,eng ENG,MF,eng Manchester City,26,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
537,Frantzdy Pierrot,ht HAI,FW,il Maccabi Haifa,27,1995,5.3,0,5,2,40.0,0.94,0.37,0.00,0.00,11.4,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
538,Václav Pilař,cz CZE,"FW,MF",cz Viktoria Plzeň,33,1988,1.4,0,5,2,40.0,3.66,1.46,0.00,0.00,18.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
539,Rodrigo Pinho,br BRA,FW,pt Benfica,31,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
540,Gerard Piqué,es ESP,DF,es Barcelona,35,1987,2.9,0,1,1,100.0,0.35,0.35,0.00,0.00,34.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
541,Tommaso Pobega,it ITA,MF,it Milan,23,1999,1.8,1,7,2,28.6,3.87,1.10,0.14,0.50,18.9,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
542,Suf Podgoreanu,il ISR,DF,il Maccabi Haifa,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
543,Matteo Politano,it ITA,FW,it Napoli,28,1993,4.5,1,12,3,25.0,2.68,0.67,0.00,0.00,21.0,0,1,1,1.2,0.5,0.04,-0.2,-0.5,Matches
544,Pedro Porro,es ESP,"DF,MF",pt Sporting CP,22,1999,4.4,0,4,2,50.0,0.92,0.46,0.00,0.00,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
545,Pedro Porro,es ESP,DF,eng Tottenham,22,1999,0.4,0,2,0,0.0,4.74,0.00,0.00,,27.7,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
546,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,28,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
547,Christian Pulisic,us USA,"DF,FW",eng Chelsea,23,1998,1.3,0,1,0,0.0,0.80,0.00,0.00,,10.7,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
548,Adrien Rabiot,fr FRA,MF,it Juventus,27,1995,5.0,2,4,2,50.0,0.81,0.40,0.50,1.00,19.0,0,0,0,0.6,0.6,0.15,+1.4,+1.4,Matches
549,Ivan Rakitić,hr CRO,MF,es Sevilla,34,1988,4.6,0,5,0,0.0,1.08,0.00,0.00,,23.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
550,Gonçalo Ramos,pt POR,FW,pt Benfica,21,2001,7.9,3,24,12,50.0,3.03,1.52,0.13,0.25,11.2,0,0,0,3.8,3.8,0.16,-0.8,-0.8,Matches
551,Sergio Ramos,es ESP,DF,fr Paris S-G,36,1986,8.0,0,6,2,33.3,0.75,0.25,0.00,0.00,15.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
552,Calvin Ramsay,sct SCO,DF,eng Liverpool,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
553,Raphinha,br BRA,FW,es Barcelona,25,1996,3.3,0,10,0,0.0,3.06,0.00,0.00,,22.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
554,Giacomo Raspadori,it ITA,FW,it Napoli,22,2000,2.8,4,10,5,50.0,3.60,1.80,0.40,0.80,12.5,0,0,0,1.0,1.0,0.10,+3.0,+3.0,Matches
555,David Raum,de GER,DF,de RB Leipzig,24,1998,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
556,Ante Rebić,hr CRO,"FW,MF",it Milan,28,1993,2.8,0,6,0,0.0,2.17,0.00,0.00,,16.8,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
557,Matheus Reis,br BRA,DF,pt Sporting CP,27,1995,5.7,0,1,0,0.0,0.18,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
558,Karim Rekik,nl NED,DF,es Sevilla,27,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
559,Devyne Rensch,nl NED,DF,nl Ajax,19,2003,3.2,0,2,1,50.0,0.63,0.31,0.00,0.00,9.8,0,0,0,0.5,0.5,0.27,-0.5,-0.5,Matches
560,Marco Reus,de GER,"MF,FW",de Dortmund,33,1989,2.9,1,6,2,33.3,2.06,0.69,0.17,0.50,19.2,2,0,0,0.9,0.9,0.14,+0.1,+0.1,Matches
561,Gio Reyna,us USA,"FW,MF",de Dortmund,19,2002,4.3,0,3,1,33.3,0.70,0.23,0.00,0.00,20.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
562,Richarlison,br BRA,"MF,FW",eng Tottenham,25,1997,4.1,2,10,3,30.0,2.47,0.74,0.20,0.67,13.6,0,0,0,1.2,1.2,0.12,+0.8,+0.8,Matches
563,Stefan Ristovski,mk MKD,DF,hr Dinamo Zagreb,30,1992,4.1,0,2,1,50.0,0.49,0.24,0.00,0.00,25.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
564,Mats Rits,be BEL,MF,be Club Brugge,29,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
565,Sergi Roberto,es ESP,DF,es Barcelona,30,1992,2.3,0,4,2,50.0,1.75,0.87,0.00,0.00,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
566,Andrew Robertson,sct SCO,DF,eng Liverpool,28,1994,4.2,0,2,0,0.0,0.48,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
567,Rochinha,pt POR,"MF,FW",pt Sporting CP,27,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
568,Sebastian Rode,de GER,MF,de Eint Frankfurt,31,1990,3.3,0,3,1,33.3,0.90,0.30,0.00,0.00,22.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
569,Rodri,es ESP,MF,eng Manchester City,26,1996,11.1,2,17,4,23.5,1.54,0.36,0.12,0.50,19.1,0,0,0,0.9,0.9,0.05,+1.1,+1.1,Matches
570,Rodrygo,br BRA,FW,es Real Madrid,21,2001,9.1,5,23,9,39.1,2.53,0.99,0.13,0.33,15.0,1,2,2,4.5,3.1,0.14,+0.5,-0.1,Matches
571,Cristian Romero,ar ARG,DF,eng Tottenham,24,1998,6.6,0,2,1,50.0,0.30,0.15,0.00,0.00,13.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
572,Valentin Rongier,fr FRA,MF,fr Marseille,27,1994,5.2,0,4,1,25.0,0.76,0.19,0.00,0.00,17.8,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
573,Tom Rothe,de GER,DF,de Dortmund,17,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
574,Amir Rrahmani,xk KVX,DF,it Napoli,28,1994,6.8,0,3,1,33.3,0.44,0.15,0.00,0.00,9.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
575,Antonio Rüdiger,de GER,DF,es Real Madrid,29,1993,7.5,1,6,1,16.7,0.80,0.13,0.17,1.00,20.0,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
576,Daniele Rugani,it ITA,DF,it Juventus,28,1994,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
577,Mário Rui,pt POR,DF,it Napoli,31,1991,4.3,0,6,1,16.7,1.40,0.23,0.00,0.00,25.3,1,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
578,Fabián Ruiz Peña,es ESP,MF,fr Paris S-G,26,1996,2.6,0,5,0,0.0,1.89,0.00,0.00,,18.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
579,Nikita Rukavytsya,au AUS,"FW,MF",il Maccabi Haifa,35,1987,0.5,0,2,1,50.0,3.83,1.91,0.00,0.00,13.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
580,Mathew Ryan,au AUS,GK,dk FC Copenhagen,30,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
581,Julian Ryerson,no NOR,DF,de Dortmund,24,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
582,Marcel Sabitzer,at AUT,MF,de Bayern Munich,28,1994,3.1,0,10,3,30.0,3.21,0.96,0.00,0.00,20.6,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
