Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
549,Ivan Rakitić,hr CRO,MF,es Sevilla,34,1988,4.6,0,0,0,2,6,0,4,4,4,0,0,0,28,3,5,37.5,Matches
550,Gonçalo Ramos,pt POR,FW,pt Benfica,21,2001,7.9,2,0,0,11,10,2,5,1,5,2,0,0,9,25,46,35.2,Matches
551,Sergio Ramos,es ESP,DF,fr Paris S-G,36,1986,8.0,2,0,0,4,3,1,1,11,5,0,0,0,55,17,11,60.7,Matches
552,Calvin Ramsay,sct SCO,DF,eng Liverpool,19,2003,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
553,Raphinha,br BRA,FW,es Barcelona,25,1996,3.3,0,0,0,5,2,1,30,4,7,0,0,0,16,1,1,50.0,Matches
554,Giacomo Raspadori,it ITA,FW,it Napoli,22,2000,2.8,1,0,0,4,5,1,9,2,3,0,0,0,16,1,0,100.0,Matches
555,David Raum,de GER,DF,de RB Leipzig,24,1998,5.9,0,0,0,6,3,2,39,7,7,0,0,0,25,9,2,81.8,Matches
556,Ante Rebić,hr CRO,"FW,MF",it Milan,28,1993,2.8,0,0,0,9,1,0,9,1,3,0,0,0,18,3,4,42.9,Matches
557,Matheus Reis,br BRA,DF,pt Sporting CP,27,1995,5.7,2,0,0,6,5,0,0,3,7,0,0,0,21,2,7,22.2,Matches
558,Karim Rekik,nl NED,DF,es Sevilla,27,1994,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,Matches
559,Devyne Rensch,nl NED,DF,nl Ajax,19,2003,3.2,1,0,0,2,1,0,1,4,9,0,0,0,17,4,2,66.7,Matches
560,Marco Reus,de GER,"MF,FW",de Dortmund,33,1989,2.9,0,0,0,4,1,1,4,3,2,0,0,0,14,1,1,50.0,Matches
561,Gio Reyna,us USA,"FW,MF",de Dortmund,19,2002,4.3,0,0,0,2,7,3,11,3,2,0,0,0,15,6,7,46.2,Matches
562,Richarlison,br BRA,"MF,FW",eng Tottenham,25,1997,4.1,0,0,0,5,9,3,1,2,1,0,0,0,21,4,10,28.6,Matches
563,Stefan Ristovski,mk MKD,DF,hr Dinamo Zagreb,30,1992,4.1,1,0,0,2,7,0,13,6,2,0,0,0,18,0,1,0.0,Matches
564,Mats Rits,be BEL,MF,be Club Brugge,29,1993,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
565,Sergi Roberto,es ESP,DF,es Barcelona,30,1992,2.3,1,0,0,0,0,0,3,4,1,0,0,0,16,2,5,28.6,Matches
566,Andrew Robertson,sct SCO,DF,eng Liverpool,28,1994,4.2,0,0,0,0,0,0,32,2,0,0,0,0,24,4,3,57.1,Matches
567,Rochinha,pt POR,"MF,FW",pt Sporting CP,27,1995,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0,Matches
568,Sebastian Rode,de GER,MF,de Eint Frankfurt,31,1990,3.3,0,0,0,5,5,0,2,3,5,0,0,0,21,1,1,50.0,Matches
569,Rodri,es ESP,MF,eng Manchester City,26,1996,11.1,1,0,0,13,6,0,3,13,15,0,0,0,105,15,11,57.7,Matches
570,Rodrygo,br BRA,FW,es Real Madrid,21,2001,9.1,0,0,0,4,12,2,12,9,3,1,0,0,23,5,8,38.5,Matches
571,Cristian Romero,ar ARG,DF,eng Tottenham,24,1998,6.6,4,1,1,7,1,1,1,10,9,0,0,0,41,17,3,85.0,Matches
572,Valentin Rongier,fr FRA,MF,fr Marseille,27,1994,5.2,0,0,0,14,4,0,1,8,6,0,0,0,39,3,4,42.9,Matches
573,Tom Rothe,de GER,DF,de Dortmund,17,2004,0.7,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,0.0,Matches
574,Amir Rrahmani,xk KVX,DF,it Napoli,28,1994,6.8,2,0,0,7,2,0,2,2,6,0,0,0,36,19,14,57.6,Matches
575,Antonio Rüdiger,de GER,DF,es Real Madrid,29,1993,7.5,0,0,0,3,0,0,0,6,6,0,0,0,34,10,5,66.7,Matches
576,Daniele Rugani,it ITA,DF,it Juventus,28,1994,1.0,0,0,0,0,0,0,1,3,2,0,0,0,2,5,5,50.0,Matches
577,Mário Rui,pt POR,DF,it Napoli,31,1991,4.3,1,0,0,7,5,0,16,7,6,0,1,0,30,4,11,26.7,Matches
578,Fabián Ruiz Peña,es ESP,MF,fr Paris S-G,26,1996,2.6,1,0,0,4,4,0,0,1,1,0,0,0,16,2,4,33.3,Matches
579,Nikita Rukavytsya,au AUS,"FW,MF",il Maccabi Haifa,35,1987,0.5,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,100.0,Matches
580,Mathew Ryan,au AUS,GK,dk FC Copenhagen,30,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
581,Julian Ryerson,no NOR,DF,de Dortmund,24,1997,0.2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,Matches
582,Marcel Sabitzer,at AUT,MF,de Bayern Munich,28,1994,3.1,3,0,0,5,8,0,1,5,8,0,0,0,22,5,4,55.6,Matches
583,Alexis Saelemaekers,be BEL,"FW,DF",it Milan,23,1999,4.1,1,0,0,8,5,0,13,4,4,0,0,0,18,6,2,75.0,Matches
584,Fashion Sakala,zm ZAM,"FW,MF",sct Rangers,25,1997,2.6,0,0,0,2,6,2,8,2,3,0,0,0,4,4,5,44.4,Matches
585,Mohamed Salah,eg EGY,FW,eng Liverpool,30,1992,6.9,0,0,0,2,3,4,10,2,1,0,0,0,21,1,3,25.0,Matches
586,Kike Salas,es ESP,DF,es Sevilla,20,2002,2.0,1,0,0,3,1,0,1,1,3,0,0,0,5,5,2,71.4,Matches
587,Renato Sanches,pt POR,MF,fr Paris S-G,24,1997,1.6,0,0,0,3,3,0,0,1,0,0,0,0,15,0,3,0.0,Matches
588,Alexis Sánchez,cl CHI,FW,fr Marseille,33,1988,4.6,0,0,0,7,10,15,5,0,3,0,0,0,8,1,7,12.5,Matches
589,Davinson Sánchez,co COL,DF,eng Tottenham,26,1996,0.2,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,100.0,Matches
590,Cisse Sandra,be BEL,FW,be Club Brugge,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
591,Alex Sandro,br BRA,DF,it Juventus,31,1991,2.7,1,0,0,3,5,0,5,5,2,0,0,0,21,4,0,100.0,Matches
592,James Sands,us USA,"DF,MF",sct Rangers,22,2000,3.6,2,1,1,8,2,0,0,4,3,0,1,0,13,6,1,85.7,Matches
593,Leroy Sané,de GER,"FW,MF",de Bayern Munich,26,1996,6.1,0,0,0,4,2,1,7,6,7,0,0,0,36,1,7,12.5,Matches
594,Nuno Santos,pt POR,"DF,MF",pt Sporting CP,27,1995,3.3,1,0,0,2,6,0,12,2,5,0,0,0,12,1,4,20.0,Matches
595,Zaidu Sanusi,ng NGA,DF,pt Porto,25,1997,6.5,0,0,0,3,1,1,8,11,9,0,0,0,30,5,9,35.7,Matches
596,Alvaro Sanz,es ESP,MF,es Barcelona,21,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
597,Pablo Sarabia,es ESP,MF,fr Paris S-G,30,1992,1.0,1,0,0,1,1,0,5,0,1,0,0,0,2,1,0,100.0,Matches
598,Stefan Savić,me MNE,DF,es Atlético Madrid,31,1991,3.0,3,0,0,2,1,0,1,2,1,0,0,0,13,6,4,60.0,Matches
599,Patrik Schick,cz CZE,FW,de Leverkusen,26,1996,5.0,0,0,0,4,3,3,0,1,2,0,0,0,12,13,14,48.1,Matches
600,Andreas Schjelderup,no NOR,FW,pt Benfica,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
601,Xaver Schlager,at AUT,MF,de RB Leipzig,24,1997,6.5,1,0,0,9,3,0,0,5,7,0,0,0,53,4,2,66.7,Matches
602,Nico Schlotterbeck,de GER,DF,de Dortmund,22,1999,6.2,0,0,0,1,6,0,0,3,8,0,0,0,46,10,4,71.4,Matches
603,Abdoulaye Seck,sn SEN,DF,il Maccabi Haifa,30,1992,4.4,2,0,0,3,1,0,0,4,7,0,0,0,39,15,3,83.3,Matches
604,Nicolas Seiwald,at AUT,MF,at RB Salzburg,21,2001,6.0,0,0,0,4,2,0,18,8,14,0,0,0,47,1,5,16.7,Matches
605,Benjamin Šeško,si SVN,FW,at RB Salzburg,19,2003,3.7,0,0,0,5,3,2,1,0,1,0,0,0,14,9,16,36.0,Matches
606,Ryan Sessegnon,eng ENG,"MF,DF",eng Tottenham,22,2000,1.7,1,0,0,6,3,2,3,2,7,0,0,0,7,0,0,,Matches
607,Maryan Shved,ua UKR,MF,ua Shakhtar,25,1997,2.1,0,0,0,4,2,0,3,4,2,0,0,0,7,1,0,100.0,Matches
608,Danylo Sikan,ua UKR,FW,ua Shakhtar,21,2001,1.2,1,0,0,4,1,0,1,0,0,0,0,0,7,2,7,22.2,Matches
609,André Silva,pt POR,FW,de RB Leipzig,26,1995,5.9,0,0,0,6,6,6,3,1,3,0,0,0,14,4,9,30.8,Matches
610,António Silva,pt POR,DF,pt Benfica,18,2003,9.9,1,0,0,6,2,0,0,14,7,0,1,0,57,10,10,50.0,Matches
611,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,27,1994,10.1,2,0,0,19,13,1,19,9,10,0,0,0,66,3,2,60.0,Matches
612,Rafa Silva,pt POR,MF,pt Benfica,29,1993,9.1,1,0,0,3,19,3,9,1,5,1,0,0,19,5,7,41.7,Matches
613,Thiago Silva,br BRA,DF,eng Chelsea,37,1984,7.1,2,0,0,5,6,0,0,9,6,0,0,0,47,13,7,65.0,Matches
614,Mohamed Simakan,fr FRA,DF,de RB Leipzig,22,2000,5.7,1,0,0,6,16,0,9,12,9,0,0,0,30,11,3,78.6,Matches
615,Giovanni Simeone,ar ARG,FW,it Napoli,27,1995,2.9,0,0,0,3,4,4,4,0,2,1,0,0,4,4,7,36.4,Matches
616,Roko Simic,hr CRO,FW,at RB Salzburg,18,2003,0.2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
617,Oliver Skipp,eng ENG,MF,eng Tottenham,21,2000,2.3,1,0,0,4,3,0,2,2,4,0,0,0,15,2,4,33.3,Matches
618,Leo Skiri Østigård,no NOR,DF,it Napoli,22,1999,2.2,0,0,0,0,2,1,1,2,2,0,0,0,10,9,5,64.3,Matches
619,Andreas Skov Olsen,dk DEN,"FW,MF",be Club Brugge,22,1999,3.3,0,0,0,0,3,2,20,0,2,0,0,0,11,2,2,50.0,Matches
620,Milan Škriniar,sk SVK,DF,it Inter,27,1995,6.0,0,0,0,6,2,0,0,4,6,0,0,0,19,13,9,59.1,Matches
621,Hrvoje Smolčić,hr CRO,DF,de Eint Frankfurt,21,2000,1.4,2,0,0,4,0,0,0,5,1,0,1,0,7,3,2,60.0,Matches
622,Eduard Sobol,ua UKR,"FW,DF",be Club Brugge,27,1995,1.2,1,0,0,1,0,1,7,2,1,0,0,0,6,8,1,88.9,Matches
623,Carlos Soler,es ESP,MF,fr Paris S-G,25,1997,1.7,0,0,0,3,3,0,2,3,4,0,0,0,7,1,1,50.0,Matches
624,Oumar Solet,fr FRA,DF,at RB Salzburg,22,2000,3.0,0,0,0,4,1,0,0,3,4,0,0,0,24,5,1,83.3,Matches
625,Yann Sommer,ch SUI,GK,de Bayern Munich,33,1988,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,100.0,Matches
626,Matìas Soulé,ar ARG,"MF,FW",it Juventus,19,2003,0.5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0.0,Matches
627,Djibril Sow,ch SUI,MF,de Eint Frankfurt,25,1997,8.0,1,0,0,8,14,0,1,18,8,0,1,0,52,3,5,37.5,Matches
628,Kamal Sowah,gh GHA,"FW,MF",be Club Brugge,22,2000,6.6,4,1,1,4,3,3,7,4,7,0,0,0,41,2,4,33.3,Matches
629,Dario Špikić,hr CRO,"FW,DF",hr Dinamo Zagreb,23,1999,1.9,0,0,0,1,5,0,4,4,1,0,0,0,14,0,2,0.0,Matches
630,Jorne Spileers,be BEL,DF,be Club Brugge,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
631,Jerry St. Juste,nl NED,DF,pt Sporting CP,25,1996,2.1,1,0,0,4,5,0,0,7,5,0,0,0,8,3,2,60.0,Matches
632,Marko Stamenic,nz NZL,MF,dk FC Copenhagen,20,2002,3.0,3,0,0,9,1,0,0,3,1,0,1,0,15,4,7,36.4,Matches
633,Jindřich Staněk,cz CZE,GK,cz Viktoria Plzeň,26,1996,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
634,Josip Stanišić,hr CRO,DF,de Bayern Munich,22,2000,3.9,2,0,0,6,2,0,2,4,7,0,0,0,27,1,5,16.7,Matches
635,Carl Starfelt,se SWE,DF,sct Celtic,27,1995,1.0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,Matches
636,Orri Steinn Óskarsson,is ISL,"MF,FW",dk FC Copenhagen,17,2004,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
637,Taras Stepanenko,ua UKR,MF,ua Shakhtar,32,1989,5.9,1,0,0,6,2,0,0,12,11,0,0,0,31,6,4,60.0,Matches
638,Raheem Sterling,eng ENG,"FW,MF",eng Chelsea,27,1994,7.0,1,0,0,15,7,7,15,0,2,0,0,0,21,3,2,60.0,Matches
639,John Stones,eng ENG,"MF,DF",eng Manchester City,28,1994,7.6,0,0,0,2,3,0,3,4,2,0,0,0,26,7,5,58.3,Matches
640,Luka Sučić,hr CRO,MF,at RB Salzburg,19,2002,4.4,2,0,0,4,1,0,3,4,3,0,0,0,29,2,8,20.0,Matches
641,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar,19,2002,5.3,0,0,0,3,5,0,1,6,6,0,0,0,22,1,0,100.0,Matches
642,Niklas Süle,de GER,DF,de Dortmund,26,1995,7.5,2,0,0,4,2,0,0,6,5,0,0,0,43,7,2,77.8,Matches
643,Daniel Sundgren,se SWE,DF,il Maccabi Haifa,31,1990,3.6,0,0,0,1,3,0,4,5,8,0,0,0,26,3,1,75.0,Matches
644,Suso,es ESP,"FW,MF",es Sevilla,28,1993,2.6,0,0,0,2,6,1,4,1,2,0,0,0,3,1,0,100.0,Matches
645,Josip Šutalo,hr CRO,DF,hr Dinamo Zagreb,22,2000,6.0,0,0,0,2,4,0,0,9,6,0,1,0,39,12,9,57.1,Matches
646,Jan Sýkora,cz CZE,"FW,DF",cz Viktoria Plzeň,28,1993,1.6,1,0,0,3,2,1,1,3,0,0,0,0,5,0,1,0.0,Matches
647,Abakar Sylla,ci CIV,DF,be Club Brugge,19,2002,5.5,4,0,0,10,1,0,1,7,2,0,1,0,30,7,6,53.8,Matches
648,Wojciech Szczęsny,pl POL,GK,it Juventus,32,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
649,Dominik Szoboszlai,hu HUN,FW,de RB Leipzig,21,2000,7.3,0,0,0,7,7,1,29,1,6,0,0,0,36,5,3,62.5,Matches
650,Christian Sørensen,dk DEN,"DF,MF",dk FC Copenhagen,29,1992,1.1,1,0,0,2,2,0,9,2,1,0,0,0,2,0,1,0.0,Matches
651,Dušan Tadić,rs SRB,FW,nl Ajax,33,1988,4.8,2,1,1,9,6,2,10,0,3,0,0,0,27,3,5,37.5,Matches
652,Jonathan Tah,de GER,DF,de Leverkusen,26,1996,5.3,1,0,0,5,0,1,0,2,6,0,0,0,44,10,4,71.4,Matches
653,Japhet Tanganga,eng ENG,DF,eng Tottenham,23,1999,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0,Matches
654,Edmond Tapsoba,bf BFA,DF,de Leverkusen,23,1999,3.9,0,0,0,3,2,0,0,4,5,0,0,0,27,3,4,42.9,Matches
655,Mehdi Taremi,ir IRN,FW,pt Porto,30,1992,6.8,2,1,1,9,11,2,1,1,6,0,0,0,22,15,18,45.5,Matches
656,Ciprian Tătărușanu,ro ROU,GK,it Milan,36,1986,5.0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,100.0,Matches
657,Nuno Tavares,pt POR,DF,fr Marseille,22,2000,6.0,1,0,0,5,14,5,33,4,8,0,0,0,45,3,3,50.0,Matches
658,James Tavernier,eng ENG,DF,sct Rangers,30,1991,5.4,1,0,0,5,1,0,22,6,5,0,0,0,32,7,8,46.7,Matches
659,Greg Taylor,sct SCO,DF,sct Celtic,24,1997,6.0,0,0,0,1,6,0,8,7,9,0,0,0,26,4,7,36.4,Matches
660,Kenneth Taylor,nl NED,MF,nl Ajax,20,2002,4.6,2,0,0,7,1,0,6,4,3,0,0,0,19,1,1,50.0,Matches
661,Lucas Taylor,br BRA,DF,ua Shakhtar,27,1995,3.5,1,0,0,5,4,0,2,3,2,0,0,0,17,1,3,25.0,Matches
662,Mavis Tchibota,cg CGO,FW,il Maccabi Haifa,26,1996,1.0,1,0,0,4,2,0,3,0,2,0,0,0,6,0,1,0.0,Matches
663,Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,22,2000,4.8,0,0,0,5,5,0,0,7,7,0,0,0,37,6,5,54.5,Matches
664,Mathys Tel,fr FRA,FW,de Bayern Munich,17,2005,1.6,0,0,0,0,1,1,4,3,1,0,0,0,7,3,3,50.0,Matches
665,Alex Telles,br BRA,"DF,FW",es Sevilla,29,1992,4.3,0,0,0,3,7,0,27,4,4,0,0,0,15,7,7,50.0,Matches
666,Marc-André ter Stegen,de GER,GK,es Barcelona,30,1992,5.0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,100.0,Matches
667,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,32,1989,0.8,0,0,0,1,0,0,0,1,2,0,0,0,8,0,1,0.0,Matches
668,Malick Thiaw,de GER,DF,it Milan,20,2001,3.1,2,0,0,8,3,0,0,10,4,0,0,0,15,7,5,58.3,Matches
669,Mohamed Tijani,bj BEN,DF,cz Viktoria Plzeň,25,1997,1.9,0,0,0,1,1,0,0,2,0,0,0,0,10,1,1,50.0,Matches
670,Malik Tillman,us USA,MF,sct Rangers,20,2002,2.7,0,0,0,1,5,0,1,3,5,0,0,0,15,4,5,44.4,Matches
671,Jurriën Timber,nl NED,DF,nl Ajax,21,2001,5.9,2,0,0,11,5,1,1,8,1,0,1,0,28,4,5,44.4,Matches
672,Fikayo Tomori,eng ENG,DF,it Milan,24,1997,9.2,4,1,0,14,2,0,1,10,16,0,2,0,57,9,11,45.0,Matches
673,Sandro Tonali,it ITA,MF,it Milan,22,2000,11.7,3,0,0,13,18,2,47,4,13,1,0,0,57,3,9,25.0,Matches
674,Pablo Torre,es ESP,"MF,FW",es Barcelona,19,2003,1.1,1,0,0,3,1,0,0,1,2,0,1,0,4,0,3,0.0,Matches
675,Ferrán Torres,es ESP,"FW,MF",es Barcelona,22,2000,2.1,1,0,0,2,2,1,1,0,2,0,0,0,6,0,1,0.0,Matches
676,Andriy Totovytskyi,ua UKR,MF,ua Shakhtar,29,1993,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
677,Kevin Trapp,de GER,GK,de Eint Frankfurt,32,1990,8.0,0,0,0,0,1,0,0,0,0,0,0,0,10,4,0,100.0,Matches
678,Francisco Trincão,pt POR,"MF,FW",pt Sporting CP,22,1999,4.3,0,0,0,2,3,1,5,2,4,0,0,0,16,1,9,10.0,Matches
679,Anatolii Trubin,ua UKR,GK,ua Shakhtar,20,2001,6.0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,Matches
680,Kostas Tsimikas,gr GRE,DF,eng Liverpool,26,1996,3.8,1,0,0,6,8,0,44,2,3,0,0,0,23,4,9,30.8,Matches
681,David Turnbull,sct SCO,MF,sct Celtic,23,1999,1.1,0,0,0,1,0,0,6,0,0,0,0,0,3,0,1,0.0,Matches
682,Tuta,br BRA,DF,de Eint Frankfurt,23,1999,6.7,2,1,1,6,1,0,1,8,11,0,0,0,55,7,7,50.0,Matches
683,Marián Tvrdoň,sk SVK,GK,cz Viktoria Plzeň,27,1994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
684,Manuel Ugarte Ribeiro,uy URU,MF,pt Sporting CP,21,2001,5.2,2,0,0,16,11,0,1,13,17,0,0,0,43,6,4,60.0,Matches
685,Andreas Ulmer,at AUT,DF,at RB Salzburg,36,1985,4.2,1,0,0,4,2,0,11,4,1,1,0,0,28,3,1,75.0,Matches
686,Sven Ulreich,de GER,GK,de Bayern Munich,33,1988,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
687,Cengiz Ünder,tr TUR,MF,fr Marseille,25,1997,1.9,1,0,0,1,0,1,7,1,3,0,0,0,6,0,0,,Matches
688,Dayot Upamecano,fr FRA,DF,de Bayern Munich,23,1998,7.9,2,0,0,7,1,0,0,14,8,0,1,0,50,11,6,64.7,Matches
689,Mateus Uribe,co COL,MF,pt Porto,31,1991,6.8,3,0,0,14,2,0,3,11,9,0,1,0,68,5,9,35.7,Matches
690,Jesús Vallejo,es ESP,DF,es Real Madrid,25,1997,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,Matches
691,Federico Valverde,uy URU,"MF,FW",es Real Madrid,24,1998,10.7,0,0,0,10,5,1,20,14,7,0,0,0,45,7,5,58.3,Matches
692,Virgil van Dijk,nl NED,DF,eng Liverpool,31,1991,8.0,1,0,0,6,0,0,0,4,2,0,1,0,36,28,8,77.8,Matches
693,Hans Vanaken,be BEL,MF,be Club Brugge,29,1992,7.8,1,0,0,7,9,0,2,4,3,0,0,0,34,28,10,73.7,Matches
694,Denis Vavro,sk SVK,DF,dk FC Copenhagen,26,1996,4.0,1,0,0,2,1,0,1,7,1,0,0,0,16,5,1,83.3,Matches
695,Lucas Vázquez,es ESP,DF,es Real Madrid,31,1991,2.2,1,0,0,3,4,0,9,3,1,0,0,0,11,0,0,,Matches
696,Jordan Veretout,fr FRA,MF,fr Marseille,29,1993,5.4,2,0,0,9,5,1,15,2,9,0,0,0,34,5,6,45.5,Matches
697,Lucas Veríssimo,br BRA,DF,pt Benfica,27,1995,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
698,Gabriel Veron,br BRA,"MF,FW",pt Porto,19,2002,0.5,0,0,0,1,0,0,2,0,0,0,0,0,3,0,2,0.0,Matches
699,Marco Verratti,it ITA,MF,fr Paris S-G,29,1992,6.9,4,0,0,10,16,0,1,6,18,0,1,0,52,5,2,71.4,Matches
700,Vitinha,pt POR,MF,fr Paris S-G,22,2000,6.5,0,0,0,5,7,0,2,13,6,0,0,0,51,2,3,40.0,Matches
701,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,28,1994,10.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
702,Dušan Vlahović,rs SRB,FW,it Juventus,22,2000,4.6,0,0,0,4,4,4,2,0,1,0,0,0,10,3,9,25.0,Matches
703,Adam Vlkanova,cz CZE,MF,cz Viktoria Plzeň,27,1994,5.1,0,0,0,6,9,1,14,2,2,0,0,0,35,4,3,57.1,Matches
704,Stefan de Vrij,nl NED,DF,it Inter,30,1992,3.3,1,0,0,4,0,0,0,4,4,0,0,0,7,2,3,40.0,Matches
705,Kyle Walker,eng ENG,"DF,FW",eng Manchester City,32,1990,3.1,0,0,0,2,1,1,5,3,7,0,0,0,21,3,1,75.0,Matches
706,Paul Wanner,de GER,"DF,FW",de Bayern Munich,16,2005,0.4,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,Matches
707,Stephen Welsh,sct SCO,DF,sct Celtic,22,2000,1.0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0,Matches
708,Wendell,br BRA,DF,pt Porto,29,1993,1.6,0,0,0,2,4,0,8,1,1,0,0,0,12,2,1,66.7,Matches
709,Timo Werner,de GER,FW,de RB Leipzig,26,1996,5.6,1,0,0,2,2,5,3,0,0,0,0,0,13,0,0,,Matches
710,Owen Wijndal,nl NED,DF,nl Ajax,22,1999,0.8,0,0,0,2,0,0,3,2,0,0,0,0,5,0,0,,Matches
711,Josh Wilson-Esbrand,eng ENG,DF,eng Manchester City,19,2002,0.5,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,100.0,Matches
712,Axel Witsel,be BEL,"DF,MF",es Atlético Madrid,33,1989,5.1,0,0,0,2,3,0,0,3,3,0,0,0,29,13,8,61.9,Matches
713,Maximilian Wöber,at AUT,DF,at RB Salzburg,24,1998,1.8,0,0,0,3,0,0,9,0,6,0,0,0,11,6,4,60.0,Matches
714,Marius Wolf,de GER,DF,de Dortmund,27,1995,2.0,1,0,0,4,1,0,9,2,3,0,1,0,9,2,1,66.7,Matches
715,Scott Wright,sct SCO,"FW,MF",sct Rangers,24,1997,1.5,0,0,0,2,1,3,2,1,1,0,0,0,7,0,2,0.0,Matches
716,Roman Yaremchuk,ua UKR,FW,be Club Brugge,26,1995,1.2,1,0,0,1,0,0,1,0,1,0,0,0,4,2,3,40.0,Matches
717,Rıdvan Yılmaz,tr TUR,DF,sct Rangers,21,2001,1.0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,,Matches
718,Warren Zaïre-Emery,fr FRA,MF,fr Paris S-G,16,2006,0.9,0,0,0,0,2,0,2,0,2,0,0,0,5,0,2,0.0,Matches
719,Denis Zakaria,ch SUI,MF,eng Chelsea,25,1996,0.8,0,0,0,1,3,0,0,2,1,0,0,0,9,0,0,,Matches
720,Andre-Frank Zambo Anguissa,cm CMR,MF,it Napoli,26,1995,7.2,2,1,1,17,16,0,1,14,8,0,0,0,56,8,7,53.3,Matches
721,Alessandro Zanoli,it ITA,DF,it Napoli,21,2000,0.1,0,0,0,0,0,0,3,1,2,0,0,0,0,1,1,50.0,Matches
722,Zeca,gr GRE,MF,dk FC Copenhagen,33,1988,1.8,0,0,0,4,0,0,0,3,0,0,0,0,11,3,1,75.0,Matches
723,Alessio Zerbin,it ITA,FW,it Napoli,23,1999,0.6,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,,Matches
724,Piotr Zieliński,pl POL,MF,it Napoli,28,1994,6.9,1,0,0,3,12,0,33,4,4,1,0,0,21,1,4,20.0,Matches
725,Hakim Ziyech,ma MAR,"FW,MF",eng Chelsea,29,1993,1.6,1,0,0,3,3,1,18,2,0,0,0,0,5,0,2,0.0,Matches
726,Oleksandr Zubkov,ua UKR,"FW,MF",ua Shakhtar,25,1996,4.1,1,0,0,4,7,0,0,4,4,0,0,0,19,2,4,33.3,Matches
727,Neven Đurasek,hr CRO,MF,ua Shakhtar,23,1998,1.0,1,0,0,1,0,0,0,4,0,0,0,0,6,0,0,,Matches
