Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
322,Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,27,1995,6,6,492,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,2,24,5,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.16,0.06,0.16,Matches
323,Daichi Kamada,jp JPN,"MF,FW",de Eint Frankfurt,25,1996,8,8,696,7.7,3,0,3,2,1,1,1,0,3.0,2.2,0.4,2.7,17,34,36,0.39,0.00,0.39,0.26,0.26,0.39,0.06,0.45,0.29,0.34,Matches
324,Glen Kamara,fi FIN,MF,sct Rangers,26,1995,4,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
325,Dijon Kameri,at AUT,MF,at RB Salzburg,18,2004,4,1,121,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,4,6,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.27,0.14,0.27,Matches
326,Kevin Kampl,si SVN,MF,de RB Leipzig,31,1990,5,3,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,23,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
327,Harry Kane,eng ENG,FW,eng Tottenham,29,1993,8,8,720,8.0,1,2,3,0,1,2,1,0,3.6,2.0,1.1,3.1,13,38,76,0.12,0.25,0.37,0.00,0.25,0.45,0.13,0.58,0.25,0.39,Matches
328,N'Golo Kanté,fr FRA,MF,eng Chelsea,31,1991,2,2,164,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,9,11,10,0.00,0.00,0.00,0.00,0.00,0.35,0.11,0.46,0.35,0.46,Matches
329,Mamoudou Karamoko,fr FRA,FW,dk FC Copenhagen,22,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
330,Moise Kean,it ITA,"FW,MF",it Juventus,22,2000,5,1,111,1.2,1,0,1,1,0,0,0,0,1.4,1.4,0.0,1.4,6,5,8,0.81,0.00,0.81,0.81,0.81,1.17,0.00,1.17,1.17,1.17,Matches
331,Ryan Kent,eng ENG,"FW,MF",sct Rangers,25,1996,6,6,507,5.6,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,16,12,38,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches
332,Franck Kessié,ci CIV,MF,es Barcelona,25,1996,6,3,274,3.0,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,5,8,17,0.33,0.00,0.33,0.33,0.33,0.09,0.07,0.16,0.09,0.16,Matches
333,Davit Khocholava,ge GEO,DF,dk FC Copenhagen,29,1993,5,5,428,4.8,0,0,0,0,0,0,1,1,0.1,0.1,0.0,0.1,3,7,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
334,Joshua Kimmich,de GER,MF,de Bayern Munich,27,1995,9,9,810,9.0,1,3,4,0,1,1,3,0,1.7,0.9,2.5,3.4,8,82,5,0.11,0.33,0.44,0.00,0.33,0.19,0.28,0.46,0.10,0.38,Matches
335,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,26,1995,3,1,147,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
336,Leon King,sct SCO,DF,sct Rangers,18,2004,6,3,374,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
337,Simon Kjær,dk DEN,DF,it Milan,33,1989,6,6,508,5.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,2,14,0,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
338,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,19,2003,6,6,495,5.5,0,0,0,0,0,0,0,0,0.6,0.6,1.4,2.0,14,17,16,0.00,0.00,0.00,0.00,0.00,0.11,0.25,0.36,0.11,0.36,Matches
339,Davy Klaassen,nl NED,MF,nl Ajax,29,1993,5,2,212,2.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,0,2,7,0.42,0.00,0.42,0.42,0.42,0.03,0.06,0.09,0.03,0.09,Matches
340,Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,28,1993,1,0,45,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,2,2,2.00,0.00,2.00,2.00,2.00,0.21,0.00,0.21,0.21,0.21,Matches
341,Lukas Klostermann,de GER,DF,de RB Leipzig,26,1996,2,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
342,Ansgar Knauff,de GER,"DF,FW",de Eint Frankfurt,20,2002,6,3,293,3.3,0,1,1,0,0,0,0,0,0.5,0.5,0.5,1.0,10,7,9,0.00,0.31,0.31,0.00,0.31,0.16,0.14,0.30,0.16,0.30,Matches
343,Gregor Kobel,ch SUI,GK,de Dortmund,24,1997,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,Philipp Köhn,ch SUI,GK,at RB Salzburg,24,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Sekou Koita,ml MLI,FW,at RB Salzburg,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
346,Koke,es ESP,MF,es Atlético Madrid,30,1992,4,4,329,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,1,23,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
347,Sead Kolašinac,ba BIH,DF,fr Marseille,29,1993,4,1,151,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,10,8,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches
348,Randal Kolo Muani,fr FRA,FW,de Eint Frankfurt,23,1998,7,7,515,5.7,2,0,2,2,0,0,1,1,1.4,1.4,0.2,1.6,11,3,36,0.35,0.00,0.35,0.35,0.35,0.24,0.04,0.28,0.24,0.28,Matches
349,Ibrahima Konaté,fr FRA,DF,eng Liverpool,23,1999,3,3,258,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
350,Geoffrey Kondogbia,cf CTA,MF,es Atlético Madrid,29,1993,3,2,225,2.5,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,15,2,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches
351,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,22,1999,5,5,418,4.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,6,14,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
352,Jan Kopic,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1990,2,2,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
353,Odilon Kossounou,ci CIV,DF,de Leverkusen,21,2001,5,5,428,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,26,4,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
354,Filip Kostić,rs SRB,"DF,FW",it Juventus,29,1992,6,5,428,4.8,0,1,1,0,0,0,0,0,0.4,0.4,1.3,1.7,25,15,57,0.00,0.21,0.21,0.00,0.21,0.08,0.28,0.36,0.08,0.36,Matches
355,Kalidou Koulibaly,sn SEN,DF,eng Chelsea,31,1991,7,7,568,6.3,0,0,0,0,0,0,2,0,0.5,0.5,0.5,1.0,8,26,0,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Matches
356,Jules Koundé,fr FRA,DF,es Barcelona,23,1998,3,3,246,2.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,6,28,4,0.00,0.37,0.37,0.00,0.37,0.00,0.04,0.04,0.00,0.04,Matches
357,Mateo Kovačić,hr CRO,MF,eng Chelsea,28,1994,8,8,621,6.9,1,0,1,1,0,0,2,0,0.3,0.3,0.8,1.1,10,52,9,0.14,0.00,0.14,0.14,0.14,0.04,0.12,0.16,0.04,0.16,Matches
358,Adam Kronus,,FW,cz Viktoria Plzeň,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,3.61,0.00,3.61,3.61,3.61,Matches
359,Toni Kroos,de GER,MF,es Real Madrid,32,1990,12,10,842,9.4,0,2,2,0,0,0,2,0,0.3,0.3,0.9,1.2,8,88,8,0.00,0.21,0.21,0.00,0.21,0.03,0.10,0.13,0.03,0.13,Matches
360,Rade Krunić,ba BIH,"MF,FW",it Milan,28,1993,11,9,823,9.1,1,0,1,1,0,0,4,0,0.9,0.9,0.0,0.9,8,27,11,0.11,0.00,0.11,0.11,0.11,0.10,0.00,0.10,0.10,0.10,Matches
361,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar,21,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,31,1991,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Mohammed Kudus,gh GHA,FW,nl Ajax,21,2000,6,5,448,5.0,4,3,7,4,0,0,1,0,1.8,1.8,0.3,2.1,6,9,24,0.80,0.60,1.41,0.80,1.41,0.35,0.07,0.42,0.35,0.42,Matches
364,Dejan Kulusevski,se SWE,"MF,DF",eng Tottenham,22,2000,4,2,200,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,8,5,27,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21,Matches
365,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,21,2001,9,9,692,7.7,2,4,6,1,1,3,0,0,5.7,3.3,2.4,5.7,52,19,82,0.26,0.52,0.78,0.13,0.65,0.74,0.31,1.05,0.44,0.74,Matches
366,Konrad Laimer,at AUT,"MF,FW",de RB Leipzig,25,1997,3,3,261,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,5,6,8,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.20,0.07,0.20,Matches
367,Érik Lamela,ar ARG,"FW,MF",es Sevilla,30,1992,5,2,278,3.1,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,8,16,23,0.00,0.00,0.00,0.00,0.00,0.16,0.19,0.34,0.16,0.34,Matches
368,Noa Lang,nl NED,FW,be Club Brugge,23,1999,4,4,290,3.2,0,0,0,0,0,1,1,0,0.8,0.1,0.1,0.2,15,12,25,0.00,0.00,0.00,0.00,0.00,0.26,0.04,0.31,0.02,0.06,Matches
369,Aymeric Laporte,es ESP,DF,eng Manchester City,28,1994,4,3,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
370,Cyle Larin,ca CAN,"FW,MF",be Club Brugge,27,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
371,Rasmus Lauritsen,dk DEN,DF,hr Dinamo Zagreb,26,1996,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
372,Neta Lavi,il ISR,MF,il Maccabi Haifa,25,1996,6,5,469,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,12,29,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
373,Rafael Leão,pt POR,"FW,MF",it Milan,23,1999,11,11,907,10.1,1,4,5,1,0,0,0,0,1.6,1.6,2.7,4.2,40,24,67,0.10,0.40,0.50,0.10,0.50,0.16,0.26,0.42,0.16,0.42,Matches
374,Thomas Lemar,fr FRA,MF,es Atlético Madrid,26,1995,2,1,104,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,7,4,0.00,0.00,0.00,0.00,0.00,0.05,0.21,0.26,0.05,0.26,Matches
375,Clément Lenglet,fr FRA,DF,eng Tottenham,27,1995,7,6,508,5.6,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,10,27,10,0.18,0.00,0.18,0.18,0.18,0.03,0.07,0.11,0.03,0.11,Matches
376,Christopher Lenz,de GER,DF,de Eint Frankfurt,27,1994,5,4,225,2.5,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,3,3,11,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.18,0.11,0.18,Matches
377,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,29,1993,6,5,450,5.0,0,0,0,0,0,0,2,0,0.7,0.7,0.2,0.9,2,14,10,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.19,0.14,0.19,Matches
378,Robert Lewandowski,pl POL,FW,es Barcelona,33,1988,5,5,441,4.9,5,0,5,5,0,0,0,0,3.2,3.2,0.7,3.8,11,18,46,1.02,0.00,1.02,1.02,1.02,0.64,0.13,0.78,0.64,0.78,Matches
379,Rico Lewis,eng ENG,DF,eng Manchester City,17,2004,2,1,119,1.3,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.3,4,1,8,0.76,0.00,0.76,0.76,0.76,0.21,0.04,0.25,0.21,0.25,Matches
380,Matthijs de Ligt,nl NED,DF,de Bayern Munich,22,1999,7,7,614,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,28,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
381,Jesper Lindstrøm,dk DEN,"MF,FW",de Eint Frankfurt,22,2000,7,7,508,5.6,1,0,1,1,0,0,0,0,0.9,0.9,1.0,1.9,13,10,34,0.18,0.00,0.18,0.18,0.18,0.16,0.18,0.34,0.16,0.34,Matches
382,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,27,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
383,Robert Ljubicic,at AUT,"FW,DF",hr Dinamo Zagreb,23,1999,6,6,540,6.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,21,32,25,0.17,0.00,0.17,0.17,0.17,0.05,0.01,0.06,0.05,0.06,Matches
384,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,27,1995,3,3,212,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,9,14,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
385,Hugo Lloris,fr FRA,GK,eng Tottenham,35,1986,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
386,Danny Loader,cm CMR,"FW,MF",pt Porto,21,2000,3,0,52,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,3,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44,Matches
387,Stanislav Lobotka,sk SVK,MF,it Napoli,27,1994,10,10,873,9.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,13,44,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
388,Manuel Locatelli,it ITA,MF,it Juventus,24,1998,5,2,222,2.5,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,2,28,8,0.00,0.00,0.00,0.00,0.00,0.16,0.10,0.26,0.16,0.26,Matches
389,Ruben Loftus-Cheek,eng ENG,MF,eng Chelsea,26,1996,7,2,285,3.2,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,8,21,14,0.00,0.32,0.32,0.00,0.32,0.03,0.08,0.10,0.03,0.10,Matches
390,Pau López,es ESP,GK,fr Marseille,27,1994,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
391,Alexander lowry,sct SCO,MF,sct Rangers,19,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Hirving Lozano,mx MEX,FW,it Napoli,27,1995,9,4,467,5.2,1,1,2,1,0,0,0,0,1.3,1.3,1.7,3.0,24,12,54,0.19,0.19,0.39,0.19,0.39,0.25,0.33,0.58,0.25,0.58,Matches
393,Florentino Luís,pt POR,MF,pt Benfica,22,1999,10,10,859,9.5,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,2,42,10,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
394,Romelu Lukaku,be BEL,FW,it Inter,29,1993,8,0,185,2.1,3,1,4,2,1,1,1,0,2.7,1.9,0.6,2.5,9,9,19,1.46,0.49,1.95,0.97,1.46,1.29,0.31,1.60,0.91,1.22,Matches
395,Valdemar Lund,dk DEN,DF,dk FC Copenhagen,19,2003,4,3,304,3.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,9,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
396,John Lundstram,eng ENG,"MF,DF",sct Rangers,28,1994,5,5,450,5.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,0,12,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
397,Andriy Lunin,ua UKR,GK,es Real Madrid,23,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
398,Mahir Madatov,az AZE,FW,hr Dinamo Zagreb,25,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.06,0.65,0.72,0.06,0.72,Matches
399,Daizen Maeda,jp JPN,FW,sct Celtic,24,1997,6,3,330,3.7,0,0,0,0,0,0,1,0,1.4,1.4,0.7,2.2,3,4,25,0.00,0.00,0.00,0.00,0.00,0.39,0.20,0.60,0.39,0.60,Matches
400,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,31,1991,9,6,506,5.6,3,2,5,2,1,3,0,0,3.5,1.1,1.8,2.9,25,15,63,0.53,0.36,0.89,0.36,0.71,0.62,0.32,0.94,0.20,0.52,Matches
401,Mike Maignan,fr FRA,GK,it Milan,27,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
402,Donyell Malen,nl NED,"FW,MF",de Dortmund,23,1999,6,2,248,2.8,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,7,6,17,0.00,0.00,0.00,0.00,0.00,0.33,0.03,0.37,0.33,0.37,Matches
403,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,28,1994,6,6,511,5.7,0,0,0,0,0,0,2,0,0.3,0.1,0.1,0.2,12,34,18,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.01,0.03,Matches
404,Sadio Mané,sn SEN,FW,de Bayern Munich,30,1992,9,6,552,6.1,3,1,4,3,0,0,0,0,1.9,1.9,0.9,2.8,27,38,67,0.49,0.16,0.65,0.49,0.65,0.31,0.15,0.46,0.31,0.46,Matches
405,Iván Marcano,es ESP,DF,pt Porto,35,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,2,10,3,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.19,0.03,0.19,Matches
406,Marcão,br BRA,DF,es Sevilla,26,1996,3,3,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
407,José María Giménez,uy URU,DF,es Atlético Madrid,27,1995,5,5,401,4.5,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,2,16,1,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.14,0.11,0.14,Matches
408,Mariano,do DOM,FW,es Real Madrid,28,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
409,Antonio Marin,hr CRO,FW,hr Dinamo Zagreb,21,2001,1,0,7,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
410,João Mário,pt POR,FW,pt Benfica,29,1993,10,10,861,9.6,6,2,8,1,5,5,2,0,4.7,0.7,2.8,3.5,25,56,71,0.63,0.21,0.84,0.10,0.31,0.49,0.29,0.77,0.07,0.36,Matches
411,João Mário Lopes,pt POR,DF,pt Porto,22,2000,5,4,270,3.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,11,7,9,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Matches
412,Marquinhos,br BRA,DF,fr Paris S-G,28,1994,8,8,653,7.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,17,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
413,José Marsà,es ESP,DF,pt Sporting CP,20,2002,2,0,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
414,Lautaro Martínez,ar ARG,FW,it Inter,24,1997,13,12,997,11.1,3,3,6,3,0,0,3,0,2.9,2.9,1.8,4.7,11,28,50,0.27,0.27,0.54,0.27,0.54,0.26,0.17,0.43,0.26,0.43,Matches
415,Toni Martínez,es ESP,FW,pt Porto,25,1997,7,0,113,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,4,1,10,0.00,0.00,0.00,0.00,0.00,0.32,0.11,0.43,0.32,0.43,Matches
416,Clinton Mata,ao ANG,DF,be Club Brugge,29,1992,3,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
417,Pape Matar Sarr,sn SEN,MF,eng Tottenham,19,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.09,0.06,0.09,Matches
418,Joël Matip,cm CMR,DF,eng Liverpool,30,1991,4,2,243,2.7,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,7,16,1,0.37,0.00,0.37,0.37,0.37,0.15,0.01,0.16,0.15,0.16,Matches
419,Rabbi Matondo,wls WAL,"MF,FW",sct Rangers,21,2000,5,0,97,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,0,10,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
420,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,26,1996,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
421,Philipp Max,de GER,DF,de Eint Frankfurt,28,1993,2,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,5,9,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
422,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,33,1989,7,5,435,4.8,4,0,4,4,0,0,0,0,2.6,2.6,0.3,2.9,5,11,31,0.83,0.00,0.83,0.83,0.83,0.53,0.07,0.60,0.53,0.60,Matches
423,Noussair Mazraoui,ma MAR,DF,de Bayern Munich,24,1997,5,4,392,4.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,14,19,25,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
424,Kylian Mbappé,fr FRA,FW,fr Paris S-G,23,1998,8,7,651,7.2,7,3,10,6,1,1,0,0,3.6,2.8,1.1,3.9,45,32,93,0.97,0.41,1.38,0.83,1.24,0.50,0.15,0.65,0.39,0.54,Matches
425,Chancel Mbemba,cd COD,DF,fr Marseille,27,1994,5,5,406,4.5,2,1,3,2,0,0,0,1,0.4,0.4,0.3,0.7,12,18,13,0.44,0.22,0.67,0.44,0.67,0.10,0.06,0.16,0.10,0.16,Matches
426,James McCarthy,ie IRL,MF,sct Celtic,31,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
427,Allan McGregor,sct SCO,GK,sct Rangers,40,1982,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
428,Callum McGregor,sct SCO,MF,sct Celtic,29,1993,3,3,216,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,23,7,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.12,0.03,0.12,Matches
429,Weston McKennie,us USA,MF,it Juventus,23,1998,5,4,360,4.0,2,0,2,2,0,0,1,0,0.6,0.6,0.0,0.6,7,13,13,0.50,0.00,0.50,0.50,0.50,0.15,0.00,0.15,0.15,0.15,Matches
