Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
1975,Ryan Mendes,cv CPV,"FW,MF",Lille,fr Ligue 1,26,1990,7,236,34,6.9,2.6,2,,0,5,,1,0.57,2,6,-4,-1.53,-1.44,Matches
1976,Tiago Mendes,pt POR,MF,Atlético Madrid,es La Liga,35,1981,12,452,38,13.2,5.0,5,63,1,7,19,6,2.17,11,3,+8,+1.59,+0.53,Matches
1977,Édgar Méndez,es ESP,"FW,MF",Alavés,es La Liga,26,1990,27,1612,60,47.1,17.9,18,78,4,9,23,3,1.52,21,19,+2,+0.11,+0.31,Matches
1978,Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,22,1994,22,814,37,23.8,9.0,5,,3,17,,7,1.05,13,18,-5,-0.55,-0.48,Matches
1979,Benjamin Mendy,fr FRA,DF,Monaco,fr Ligue 1,22,1994,25,2056,82,60.1,22.8,24,,20,1,,0,2.44,61,17,+44,+1.93,-0.19,Matches
1980,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,24,1992,4,269,67,7.9,3.0,4,,1,0,,7,0.50,0,5,-5,-1.67,-1.39,Matches
1981,Hamza Mendyl,ma MAR,"DF,MF",Lille,fr Ligue 1,18,1997,1,12,12,0.4,0.1,0,,0,1,,1,3.00,0,0,0,0.00,+0.18,Matches
1982,Jérémy Ménez,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,29,1987,26,1472,57,43.0,16.4,17,,6,9,,3,1.35,18,24,-6,-0.37,-1.11,Matches
1983,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,29,1987,29,2184,75,63.9,24.3,26,82,19,3,14,5,1.97,47,37,+10,+0.41,-0.32,Matches
1984,Jorge Meré,es ESP,DF,Sporting Gijón,es La Liga,19,1997,31,2773,89,81.1,30.8,31,89,30,0,,2,0.84,35,57,-22,-0.71,+0.40,Matches
1985,Fran Mérida,es ESP,MF,Osasuna,es La Liga,26,1990,15,812,54,23.7,9.0,9,74,4,6,25,7,0.53,10,29,-19,-2.11,-0.90,Matches
1986,Mikel Merino,es ESP,MF,Dortmund,de Bundesliga,20,1996,8,298,37,9.7,3.3,2,,2,6,,6,1.50,4,4,0,0.00,-1.04,Matches
1987,Sabin Merino,es ESP,"FW,MF",Athletic Club,es La Liga,24,1992,13,440,34,12.9,4.9,5,70,0,8,11,7,1.85,9,3,+6,+1.23,+1.11,Matches
1988,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,29,1987,35,2558,73,74.8,28.4,28,,15,7,,2,2.20,76,29,+47,+1.65,+0.82,Matches
1989,Per Mertesacker,de GER,DF,Arsenal,eng Premier League,31,1984,1,38,38,1.1,0.4,0,,0,1,,3,3.00,1,1,0,0.00,-0.88,Matches
1990,Roque Mesa,es ESP,MF,Las Palmas,es La Liga,27,1989,35,3033,87,88.7,33.7,34,89,29,1,14,1,1.09,48,63,-15,-0.45,+0.95,Matches
1991,Djamel Mesbah,dz ALG,"DF,MF",Crotone,it Serie A,31,1984,10,680,68,19.9,7.6,8,,6,2,,13,0.80,4,12,-8,-1.06,-0.53,Matches
1992,Walid Mesloub,dz ALG,"FW,MF",Lorient,fr Ligue 1,30,1985,21,1181,56,34.5,13.1,11,,8,10,,5,0.95,13,23,-10,-0.76,-0.12,Matches
1993,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,29,1987,34,2830,83,82.7,31.4,32,86,28,2,34,0,2.44,94,30,+64,+2.04,-0.25,Matches
1994,Thomas Meunier,be BEL,"DF,MF",Paris S-G,fr Ligue 1,24,1991,22,1695,77,49.6,18.8,18,,16,4,,11,2.45,55,10,+45,+2.39,+1.82,Matches
1995,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,27,1988,23,1817,79,53.1,20.2,20,,18,3,,2,1.26,19,23,-4,-0.20,-0.09,Matches
1996,Max Meyer,de GER,"FW,MF",Schalke 04,de Bundesliga,20,1995,27,1666,62,54.4,18.5,18,,8,9,,1,1.37,24,21,+3,+0.16,+0.03,Matches
1997,David Meyler,ie IRL,MF,Hull City,eng Premier League,27,1989,20,962,48,28.1,10.7,9,,6,11,,11,0.85,9,23,-14,-1.31,-0.25,Matches
1998,Senna Miangue,be BEL,DF,Cagliari,it Serie A,19,1997,4,137,34,4.0,1.5,0,,0,4,,11,1.00,2,2,0,0.00,+0.58,Matches
1999,Senna Miangue,be BEL,DF,Inter,it Serie A,19,1997,3,124,41,3.6,1.4,1,,1,2,,9,1.67,2,1,+1,+0.73,+0.13,Matches
2000,Michel,br BRA,DF,Las Palmas,es La Liga,26,1990,25,2085,83,61.0,23.2,24,86,22,1,25,1,1.16,37,43,-6,-0.26,+0.75,Matches
2001,Mathieu Michel,fr FRA,GK,Angers,fr Ligue 1,24,1991,23,2070,90,60.5,23.0,23,,23,0,,12,1.61,29,25,+4,+0.17,+1.04,Matches
2002,Clément Michelin,fr FRA,"DF,MF",Toulouse,fr Ligue 1,19,1997,8,480,60,14.0,5.3,6,,3,2,,1,2.00,6,6,0,0.00,+0.12,Matches
2003,Tom Mickel,de GER,GK,Hamburger SV,de Bundesliga,27,1989,1,90,90,2.9,1.0,1,,1,0,,15,0.00,0,4,-4,-4.00,-3.27,Matches
2004,Giulio Migliaccio,it ITA,"DF,MF",Atalanta,it Serie A,35,1981,3,12,4,0.4,0.1,0,,0,3,,32,3.00,1,0,+1,+7.50,+6.97,Matches
2005,Simon Mignolet,be BEL,GK,Liverpool,eng Premier League,28,1988,28,2520,90,73.7,28.0,28,,28,0,,10,1.96,52,30,+22,+0.79,-0.61,Matches
2006,Mika,pt POR,GK,Sunderland,eng Premier League,25,1991,0,,,,,0,,0,0,,16,,,,,,,Matches
2007,Guido Milán,ar ARG,DF,Metz,fr Ligue 1,29,1987,22,1734,79,50.7,19.3,18,,18,4,,14,1.05,18,32,-14,-0.73,+0.29,Matches
2008,Marco Milanese,it ITA,DF,Napoli,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2009,Hrvoje Milić,hr CRO,"DF,FW",Fiorentina,it Serie A,27,1989,17,1250,74,36.5,13.9,16,,10,1,,20,1.71,22,16,+6,+0.43,+0.43,Matches
2010,Hrvoje Miličević,ba BIH,"DF,MF",Pescara,it Serie A,23,1993,3,133,44,3.9,1.5,1,,1,2,,10,0.33,0,2,-2,-1.35,-0.20,Matches
2011,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,22,1994,17,559,33,16.3,6.2,4,,2,13,,6,2.29,13,7,+6,+0.97,-0.58,Matches
2012,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,21,1995,34,2727,80,79.7,30.3,31,,22,3,,1,1.91,58,40,+18,+0.59,-0.06,Matches
2013,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,25,1991,14,1224,87,35.8,13.6,14,,11,0,,0,1.57,18,16,+2,+0.15,+0.76,Matches
2014,James Milner,eng ENG,"DF,MF",Liverpool,eng Premier League,30,1986,36,3154,88,92.2,35.0,36,,30,0,,0,1.94,69,35,+34,+0.97,+0.29,Matches
2015,Alexander Milošević,se SWE,"DF,MF",Darmstadt 98,de Bundesliga,24,1992,18,1597,89,52.2,17.7,18,,17,0,,3,0.50,13,35,-22,-1.24,-0.44,Matches
2016,Santi Mina,es ESP,FW,Valencia,es La Liga,20,1995,29,1410,49,41.2,15.7,13,81,5,16,22,2,1.00,23,32,-9,-0.57,-0.57,Matches
2017,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,23,1993,7,506,72,14.8,5.6,5,,4,2,,18,0.71,8,16,-8,-1.42,-1.30,Matches
2018,Rafa Mir,es ESP,FW,Valencia,es La Liga,19,1997,2,7,4,0.2,0.1,0,,0,2,4,2,0.00,0,1,-1,-12.86,-12.65,Matches
2019,Kevin Mirallas,be BEL,"FW,MF",Everton,eng Premier League,28,1987,35,2074,59,60.6,23.0,23,,5,12,,1,1.63,43,26,+17,+0.74,+0.67,Matches
2020,Miranda,br BRA,DF,Inter,it Serie A,31,1984,32,2880,90,84.2,32.0,32,,32,0,,0,1.75,62,39,+23,+0.72,+0.72,Matches
2021,Antonio Mirante,it ITA,GK,Bologna,it Serie A,33,1983,21,1879,89,54.9,20.9,21,,20,0,,3,1.19,20,32,-12,-0.57,-0.22,Matches
2022,Simone Missiroli,it ITA,MF,Sassuolo,it Serie A,30,1986,13,761,59,22.3,8.5,9,,2,4,,6,1.15,10,8,+2,+0.24,+0.47,Matches
2023,Demetri Mitchell,eng ENG,"DF,MF",Manchester Utd,eng Premier League,19,1997,1,90,90,2.6,1.0,1,,1,0,,2,3.00,2,0,+2,+2.00,+1.38,Matches
2024,Alexandru Mitriță,ro ROU,"FW,MF",Pescara,it Serie A,21,1995,15,553,37,16.2,6.1,4,,0,11,,15,0.60,4,15,-11,-1.79,-0.75,Matches
2025,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,19,1997,12,466,39,15.2,5.2,5,,3,7,,12,1.67,6,5,+1,+0.19,+0.37,Matches
2026,Henrikh Mkhitaryan,am ARM,"FW,MF",Manchester Utd,eng Premier League,27,1989,24,1348,56,39.4,15.0,15,,4,9,,2,1.79,19,8,+11,+0.73,+0.13,Matches
2027,Filip Mladenović,rs SRB,"DF,MF",Köln,de Bundesliga,24,1991,2,11,6,0.4,0.1,0,,0,2,,7,1.00,0,0,0,0.00,-0.27,Matches
2028,Jan Mlakar,si SVN,"FW,MF",Fiorentina,it Serie A,17,1998,1,21,21,0.6,0.2,0,,0,1,,7,0.00,0,1,-1,-4.29,-4.47,Matches
2029,Marcus Mlynikowski,de GER,"DF,MF",Hertha BSC,de Bundesliga,24,1992,0,,,,,0,,0,0,,1,,,,,,,Matches
2030,Justin Möbius,de GER,MF,Wolfsburg,de Bundesliga,19,1997,2,48,24,1.6,0.5,0,,0,2,,4,0.50,3,3,0,0.00,+0.54,Matches
2031,Lucas Mocio,fr FRA,GK,Lyon,fr Ligue 1,22,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
2032,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,28,1988,34,2971,87,97.1,33.0,34,,27,0,,0,1.44,48,40,+8,+0.24,-0.77,Matches
2033,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,30,1985,25,1887,75,55.2,21.0,22,83,14,3,19,4,2.40,53,20,+33,+1.57,-0.30,Matches
2034,Abukar Mohamed,fi FIN,MF,Lazio,it Serie A,17,1999,0,,,,,0,,0,0,,5,,,,,,,Matches
2035,Wilfried Moimbé,fr FRA,"DF,MF",Nantes,fr Ligue 1,27,1988,8,174,22,5.1,1.9,1,,0,7,,12,1.75,1,4,-3,-1.55,-1.25,Matches
2036,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,30,1985,30,2655,89,86.8,29.5,29,,29,1,,1,1.50,55,44,+11,+0.37,+3.48,Matches
2037,Álvaro Molina González,es ESP,DF,Leganés,es La Liga,22,1994,0,,,,,0,,0,0,,5,,,,,,,Matches
2038,Cristian Molinaro,it ITA,"DF,MF",Torino,it Serie A,33,1983,10,751,75,22.0,8.3,9,,7,1,,6,1.00,16,20,-4,-0.48,-0.78,Matches
2039,Florent Mollet,fr FRA,"FW,MF",Metz,fr Ligue 1,24,1991,25,892,36,26.1,9.9,9,,3,16,,2,1.04,5,24,-19,-1.92,-1.42,Matches
2040,Momo,es ESP,MF,Las Palmas,es La Liga,34,1982,23,1243,54,36.3,13.8,12,79,4,11,27,10,1.17,17,26,-9,-0.65,-0.16,Matches
2041,Emanuele Monari,it ITA,GK,Bologna,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2042,Cédric Mongongu,cd COD,DF,Montpellier,fr Ligue 1,27,1989,3,29,10,0.8,0.3,0,,0,3,,9,2.00,0,1,-1,-3.10,-2.65,Matches
2043,Kévin Monnet-Paquet,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,27,1988,34,2368,70,69.2,26.3,27,,16,7,,1,1.32,31,29,+2,+0.08,+0.33,Matches
2044,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,30,1986,36,3153,88,92.2,35.0,35,,34,1,,1,1.92,71,43,+28,+0.80,-0.89,Matches
2045,Nacho Monsalve,es ESP,DF,La Coruña,es La Liga,22,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
2046,Jefferson Montero,ec ECU,"FW,MF",Swansea City,eng Premier League,26,1989,13,489,38,14.3,5.4,2,,0,11,,5,0.77,6,9,-3,-0.55,+0.12,Matches
2047,Riccardo Montolivo,it ITA,MF,Milan,it Serie A,31,1985,9,778,86,22.7,8.6,9,,8,0,,4,1.89,13,11,+2,+0.23,-0.11,Matches
2048,Ángel Montoro,es ESP,MF,Las Palmas,es La Liga,28,1988,17,1108,65,32.4,12.3,12,86,8,5,16,13,0.76,11,27,-16,-1.30,-1.11,Matches
2049,Martín Montoya,es ESP,DF,Valencia,es La Liga,25,1991,29,2219,77,64.9,24.7,26,83,20,3,18,5,1.24,39,42,-3,-0.12,+0.33,Matches
2050,Walter Montoya,ar ARG,MF,Sevilla,es La Liga,23,1993,4,111,28,3.2,1.2,1,44,0,3,22,6,1.25,2,3,-1,-0.81,-1.38,Matches
2051,Elliott Moore,eng ENG,DF,Leicester City,eng Premier League,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
2052,Emre Mor,tr TUR,MF,Dortmund,de Bundesliga,19,1997,12,478,40,15.6,5.3,5,,0,7,,9,1.75,12,6,+6,+1.13,+0.22,Matches
2053,Alfredo Morales,us USA,"DF,MF",Ingolstadt 04,de Bundesliga,26,1990,27,1710,63,55.9,19.0,20,,10,7,,0,1.00,21,30,-9,-0.47,+0.33,Matches
2054,Erik Morán,es ESP,MF,Leganés,es La Liga,25,1991,12,950,79,27.8,10.6,11,85,7,1,20,3,0.83,7,12,-5,-0.47,+0.04,Matches
2055,Álvaro Morata,es ESP,FW,Real Madrid,es La Liga,23,1992,26,1334,51,39.0,14.8,14,79,5,12,19,8,2.69,45,18,+27,+1.82,+0.18,Matches
2056,Jan Morávek,cz CZE,"FW,MF",Augsburg,de Bundesliga,26,1989,13,690,53,22.5,7.7,10,,0,3,,6,1.15,7,13,-6,-0.78,-0.40,Matches
2057,André Moreira,pt POR,GK,Atlético Madrid,es La Liga,20,1995,0,,,,,0,,0,0,,21,,,,,,,Matches
2058,Steven Moreira,cv CPV,"DF,MF",Rennes,fr Ligue 1,21,1994,1,90,90,2.6,1.0,1,,1,0,,1,0.00,0,1,-1,-1.00,-0.86,Matches
2059,Steven Moreira,cv CPV,"DF,MF",Lorient,fr Ligue 1,21,1994,28,2514,90,73.5,27.9,28,,27,0,,5,1.04,37,49,-12,-0.43,+0.96,Matches
2060,Jérémy Morel,mg MAD,DF,Lyon,fr Ligue 1,32,1984,29,2541,88,74.3,28.2,29,,26,0,,1,1.79,55,34,+21,+0.74,-0.08,Matches
2061,Alberto Moreno,es ESP,"DF,MF",Liverpool,eng Premier League,24,1992,12,305,25,8.9,3.4,2,,2,10,,26,1.67,10,7,+3,+0.89,-0.07,Matches
2062,Juan Moreno Fernández,es ESP,MF,Atlético Madrid,es La Liga,19,1997,0,,,,,0,,0,0,,5,,,,,,,Matches
2063,Gerard Moreno,es ESP,"FW,MF",Espanyol,es La Liga,24,1992,37,3275,89,95.8,36.4,37,89,33,0,,0,1.51,48,47,+1,+0.03,+1.27,Matches
2064,Marlos Moreno,co COL,"FW,MF",La Coruña,es La Liga,19,1996,19,793,42,23.2,8.8,9,72,1,10,15,7,0.84,8,14,-6,-0.68,-0.27,Matches
2065,Emiliano Moretti,it ITA,DF,Torino,it Serie A,35,1981,23,2063,90,60.3,22.9,23,,22,0,,14,1.22,43,44,-1,-0.04,-0.44,Matches
2066,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,32,1984,27,2430,90,71.1,27.0,27,,27,0,,0,1.00,30,45,-15,-0.56,-0.56,Matches
2067,Michel Morganella,ch SUI,"DF,MF",Palermo,it Serie A,27,1989,11,649,59,19.0,7.2,7,,4,4,,20,0.09,4,22,-18,-2.50,-1.65,Matches
2068,Archimede Morleo,it ITA,DF,Bologna,it Serie A,32,1983,1,25,25,0.7,0.3,0,,0,1,,6,3.00,0,0,0,0.00,+0.48,Matches
2069,Leonardo Morosini,it ITA,"FW,MF",Genoa,it Serie A,20,1995,4,92,23,2.7,1.0,1,,0,3,,15,0.25,1,6,-5,-4.89,-4.32,Matches
2070,James Morrison,sct SCO,"FW,MF",West Brom,eng Premier League,30,1986,31,1740,56,50.9,19.3,17,,5,14,,5,1.33,28,21,+7,+0.36,+1.17,Matches
2071,Victor Moses,ng NGA,"DF,FW",Chelsea,eng Premier League,25,1990,34,2483,73,72.6,27.6,29,,9,5,,1,2.56,68,15,+53,+1.92,+2.02,Matches
2072,Pedro Mosquera,es ESP,MF,La Coruña,es La Liga,28,1988,23,1564,68,45.7,17.4,17,87,16,6,13,7,1.09,17,27,-10,-0.58,-0.19,Matches
2073,Mehdi Mostefa,dz ALG,"DF,MF",Bastia,fr Ligue 1,32,1983,31,2339,75,68.4,26.0,26,,22,5,,4,0.94,24,34,-10,-0.38,+0.86,Matches
2074,Lebo Mothiba,za RSA,FW,Lille,fr Ligue 1,20,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
2075,Thiago Motta,it ITA,MF,Paris S-G,fr Ligue 1,33,1982,30,2228,74,65.1,24.8,25,,19,5,,0,2.20,47,15,+32,+1.29,-0.52,Matches
2076,Victor Mouangue Kingue,fr FRA,DF,Guingamp,fr Ligue 1,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2077,François Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,26,1990,34,3035,89,88.7,33.7,34,,32,0,,0,1.18,33,33,0,0.00,+0.94,Matches
2078,Benjamin Moukandjo,cm CMR,"FW,MF",Lorient,fr Ligue 1,27,1988,25,1999,80,58.5,22.2,24,,14,1,,0,1.04,29,36,-7,-0.32,+0.89,Matches
2079,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,6,460,77,13.5,5.1,6,,5,0,,31,1.67,8,3,+5,+0.98,+1.16,Matches
2080,Steve Mounié,bj BEN,FW,Montpellier,fr Ligue 1,21,1994,35,2825,81,82.6,31.4,32,,22,3,,1,1.09,41,44,-3,-0.10,+2.17,Matches
2081,Anthony Mounier,fr FRA,"FW,MF",Bologna,it Serie A,28,1987,6,292,49,8.5,3.2,4,,1,2,,13,0.83,3,0,+3,+0.92,+1.53,Matches
2082,Anthony Mounier,fr FRA,"FW,MF",Atalanta,it Serie A,28,1987,5,104,21,3.0,1.2,0,,0,5,,10,1.20,1,1,0,0.00,-0.57,Matches
2083,Lucas Moura,br BRA,"FW,MF",Paris S-G,fr Ligue 1,23,1992,37,2421,65,70.8,26.9,29,,8,8,,0,2.27,58,15,+43,+1.60,+0.43,Matches
2084,Lys Mousset,fr FRA,"FW,MF",Bournemouth,eng Premier League,20,1996,11,270,25,7.9,3.0,3,,0,8,,6,1.27,4,4,0,0.00,+0.34,Matches
2085,João Moutinho,pt POR,MF,Monaco,fr Ligue 1,29,1986,31,1778,57,52.0,19.8,19,,15,12,,3,2.55,47,16,+31,+1.57,-0.90,Matches
2086,Toni Moya,es ESP,MF,Atlético Madrid,es La Liga,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
2087,Ndombe Mubele,cd COD,"FW,MF",Rennes,fr Ligue 1,22,1994,15,1163,78,34.0,12.9,13,,8,2,,0,1.27,13,14,-1,-0.08,+0.12,Matches
2088,Nordi Mukiele,fr FRA,"DF,MF",Montpellier,fr Ligue 1,18,1997,17,1440,85,42.1,16.0,16,,12,1,,1,0.76,16,29,-13,-0.81,-0.59,Matches
2089,Álex Mula,es ESP,MF,Málaga,es La Liga,20,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
2090,Florian Müller,de GER,GK,Mainz 05,de Bundesliga,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches
2091,Marius Müller,de GER,GK,RB Leipzig,de Bundesliga,23,1993,0,,,,,0,,0,0,,16,,,,,,,Matches
2092,Nicolai Müller,de GER,"FW,MF",Hamburger SV,de Bundesliga,28,1987,25,1896,76,62.0,21.1,22,,13,3,,1,1.16,20,37,-17,-0.81,+0.04,Matches
2093,Sven Müller,de GER,GK,Köln,de Bundesliga,20,1996,1,90,90,2.9,1.0,1,,1,0,,21,1.00,0,0,0,0.00,-0.27,Matches
2094,Thomas Müller,de GER,"FW,MF",Bayern Munich,de Bundesliga,26,1989,29,2263,78,74.0,25.1,25,,20,4,,2,2.41,67,13,+54,+2.15,+0.68,Matches
2095,Maurice Multhaup,de GER,MF,Ingolstadt 04,de Bundesliga,19,1996,1,8,8,0.3,0.1,0,,0,1,,6,0.00,0,0,0,0.00,+0.62,Matches
2096,Gianni Munari,it ITA,MF,Cagliari,it Serie A,33,1983,11,352,32,10.3,3.9,3,,2,8,,8,1.55,1,14,-13,-3.32,-3.09,Matches
2097,Iker Muniain,es ESP,"FW,MF",Athletic Club,es La Liga,23,1992,35,2405,69,70.3,26.7,28,80,14,7,24,3,1.63,39,26,+13,+0.49,+0.75,Matches
2098,Marc Muniesa,es ESP,"DF,MF",Stoke City,eng Premier League,24,1992,10,650,65,19.0,7.2,7,,7,3,,20,1.80,9,7,+2,+0.28,+0.83,Matches
2099,Álex Muñoz,es ESP,DF,Sevilla,es La Liga,22,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
2100,Ezequiel Muñoz,ar ARG,DF,Genoa,it Serie A,25,1990,31,2347,76,68.6,26.1,25,,22,6,,6,0.94,26,50,-24,-0.92,-0.75,Matches
2101,Luis Muñoz,es ESP,"DF,MF",Málaga,es La Liga,19,1997,5,382,76,11.2,4.2,4,90,4,1,22,6,1.40,7,6,+1,+0.24,+0.44,Matches
2102,Rafael Muñoz,es ESP,DF,Atlético Madrid,es La Liga,22,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
2103,Sulley Muntari,gh GHA,MF,Pescara,it Serie A,31,1984,9,528,59,15.4,5.9,7,,1,2,,6,0.56,7,16,-9,-1.53,-0.44,Matches
2104,Vincent Muratori,fr FRA,DF,Nancy,fr Ligue 1,28,1987,17,1399,82,40.9,15.5,17,,13,0,,3,0.88,13,19,-6,-0.39,+0.37,Matches
2105,Alessandro Murgia,it ITA,MF,Lazio,it Serie A,19,1996,14,495,35,14.5,5.5,4,,3,10,,22,2.00,10,12,-2,-0.36,-1.13,Matches
2106,Robert Murić,hr CRO,"FW,MF",Pescara,it Serie A,20,1996,5,186,37,5.4,2.1,2,,0,3,,22,0.80,3,4,-1,-0.48,+0.71,Matches
2107,Luis Muriel,co COL,FW,Sampdoria,it Serie A,25,1991,31,2246,72,65.7,25.0,25,,8,6,,1,1.39,30,29,+1,+0.04,+0.58,Matches
2108,Jeison Murillo,co COL,DF,Inter,it Serie A,24,1992,27,2077,77,60.7,23.1,23,,19,4,,7,1.70,34,28,+6,+0.26,-0.88,Matches
2109,Nicola Murru,it ITA,DF,Cagliari,it Serie A,21,1994,26,2170,83,63.5,24.1,26,,21,0,,5,1.38,39,44,-5,-0.21,+0.94,Matches
2110,Ahmed Musa,ng NGA,"FW,MF",Leicester City,eng Premier League,23,1992,21,761,36,22.3,8.5,7,,1,14,,11,0.67,9,20,-11,-1.30,-1.17,Matches
2111,Mateo Musacchio,ar ARG,DF,Villarreal,es La Liga,25,1990,23,2065,90,60.4,22.9,23,90,22,0,,2,1.70,29,21,+8,+0.35,-0.65,Matches
2112,Yrondu Musavu-King,ga GAB,DF,Toulouse,fr Ligue 1,24,1992,3,270,90,7.9,3.0,3,,3,0,,6,2.00,4,5,-1,-0.33,-0.25,Matches
2113,Charly Musonda Jr.,be BEL,MF,Betis,es La Liga,19,1996,8,284,36,8.3,3.2,1,90,1,7,28,1,1.38,4,5,-1,-0.32,+0.31,Matches
2114,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,24,1992,26,2274,87,66.5,25.3,26,,25,0,,1,2.04,55,30,+25,+0.99,+0.36,Matches
2115,Shkodran Mustafi,de GER,DF,Valencia,es La Liga,24,1992,1,45,45,1.3,0.5,0,,0,1,45,0,0.00,0,1,-1,-2.00,-1.79,Matches
2116,Jordon Mutch,eng ENG,MF,Crystal Palace,eng Premier League,24,1991,4,53,13,1.5,0.6,0,,0,4,,3,0.25,0,0,0,0.00,+0.35,Matches
2117,Yoshinori Mutō,jp JPN,"FW,MF",Mainz 05,de Bundesliga,24,1992,19,1023,54,33.4,11.4,10,,4,9,,4,1.21,18,13,+5,+0.44,+1.15,Matches
2118,Arnold Mvuemba,cd COD,"FW,MF",Lorient,fr Ligue 1,31,1985,32,2776,87,81.2,30.8,31,,26,1,,1,1.06,39,52,-13,-0.42,+1.40,Matches
2119,Boaz Myhill,wls WAL,GK,West Brom,eng Premier League,33,1982,0,,,,,0,,0,0,,32,,,,,,,Matches
2120,Mats Møller Dæhli,no NOR,"FW,MF",Freiburg,de Bundesliga,21,1995,2,25,13,0.8,0.3,0,,0,2,,4,0.00,1,3,-2,-7.20,-6.73,Matches
2121,Alfred N'Diaye,sn SEN,"DF,MF",Hull City,eng Premier League,26,1990,15,1273,85,37.2,14.1,15,,11,0,,0,1.13,14,30,-16,-1.13,0.00,Matches
2122,Alfred N'Diaye,sn SEN,"DF,MF",Villarreal,es La Liga,26,1990,7,115,16,3.4,1.3,1,90,1,6,4,6,1.86,2,1,+1,+0.78,+0.18,Matches
2123,Mamadou N'Diaye,sn SEN,DF,Montpellier,fr Ligue 1,21,1995,3,88,29,2.6,1.0,1,,0,2,,5,0.33,2,3,-1,-1.02,-0.56,Matches
2124,Kévin N'Doram,fr FRA,"DF,MF",Monaco,fr Ligue 1,20,1996,5,321,64,9.4,3.6,3,,3,2,,10,3.00,12,3,+9,+2.52,+0.58,Matches
2125,Cheikh N'Doye,sn SEN,MF,Angers,fr Ligue 1,30,1986,33,2912,88,85.1,32.4,32,,31,1,,0,1.27,33,38,-5,-0.15,+0.55,Matches
2126,Guy N'dy Assembé,cm CMR,GK,Nancy,fr Ligue 1,30,1986,23,2043,89,59.7,22.7,23,,21,0,,10,1.00,17,31,-14,-0.62,-0.03,Matches
2127,Serge N'Guessan,ci CIV,MF,Nancy,fr Ligue 1,22,1994,9,560,62,16.4,6.2,6,,3,3,,9,1.44,3,8,-5,-0.80,-0.24,Matches
2128,Clinton N'Jie,cm CMR,"FW,MF",Marseille,fr Ligue 1,22,1993,22,1026,47,30.0,11.4,11,,3,11,,4,1.77,19,13,+6,+0.53,+0.15,Matches
2129,Georges-Kévin N'Koudou,cm CMR,"FW,MF",Tottenham,eng Premier League,21,1995,8,54,7,1.6,0.6,0,,0,8,,14,2.00,4,0,+4,+6.67,+5.17,Matches
2130,Nacho,es ESP,DF,Real Madrid,es La Liga,26,1990,28,2304,82,67.4,25.6,24,90,23,4,39,8,2.39,75,29,+46,+1.80,+0.26,Matches
2131,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,1999,1,90,90,2.6,1.0,1,,1,0,,1,0.00,1,3,-2,-2.00,-2.03,Matches
2132,Yuto Nagatomo,jp JPN,"DF,MF",Inter,it Serie A,29,1986,16,1021,64,29.9,11.3,11,,7,5,,21,1.44,21,17,+4,+0.35,-0.36,Matches
