Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Team_Success_xG_onxG,Team_Success_xG_onxGA,Team_Success_xG_xG+/-,Team_Success_xG_xG+/-90,Team_Success_xG_On-Off,Matches
415,Vladyslav Kulach,ua UKR,"FW,MF",ua Dynamo Kyiv,28,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
416,Dejan Kulusevski,se SWE,"FW,MF",it Juventus,21,2000,5,85,17,11.8,0.9,0,,0,5,17,0,2.40,1,2,-1,-1.06,-1.34,1.2,3.3,-2.0,-2.17,-2.84,Matches
417,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,28,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
418,Daniil Kuznetsov,ru RUS,MF,ru Zenit,18,2003,1,3,3,0.6,0.0,0,,0,1,3,4,0.00,1,0,+1,+30.00,+30.17,0.5,0.0,+0.5,+14.25,+14.01,Matches
419,Daler Kuzyaev,ru RUS,MF,ru Zenit,28,1993,4,255,64,47.2,2.8,3,78,0,1,22,1,1.00,4,4,0,0.00,0.00,5.2,3.9,+1.3,+0.46,+0.29,Matches
420,Moussa Kyabou,ml MLI,MF,md Sheriff Tiraspol,23,1998,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,,Matches
421,Zakaria Labyad,ma MAR,"FW,MF",nl Ajax,28,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
422,Maxence Lacroix,fr FRA,DF,de Wolfsburg,21,2000,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,5,10,-5,-0.83,,4.8,11.1,-6.2,-1.04,,Matches
423,Abdullah Laidani,ch SUI,GK,ch Young Boys,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
424,Konrad Laimer,at AUT,MF,de RB Leipzig,24,1997,6,401,67,74.3,4.5,6,67,1,0,,0,1.17,11,11,0,0.00,-0.65,9.3,8.8,+0.5,+0.10,-1.26,Matches
425,Érik Lamela,ar ARG,"FW,MF",es Sevilla,29,1992,4,123,31,22.8,1.4,0,,0,4,31,0,0.75,1,0,+1,+0.73,+0.95,1.6,1.2,+0.4,+0.29,+0.50,Matches
426,Senne Lammens,be BEL,GK,be Club Brugge,19,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
427,Noa Lang,nl NED,"MF,FW",be Club Brugge,22,1999,6,527,88,97.6,5.9,6,88,5,0,,0,0.67,6,19,-13,-2.22,+4.70,6.0,19.0,-13.0,-2.22,+0.40,Matches
428,Aymeric Laporte,es ESP,DF,eng Manchester City,27,1994,9,791,88,71.3,8.8,9,88,6,0,,1,1.89,18,9,+9,+1.02,-0.10,17.9,6.8,+11.1,+1.31,+0.30,Matches
429,Cyle Larin,ca CAN,"FW,MF",tr Beşiktaş,26,1995,5,350,70,64.8,3.9,5,70,1,0,,0,0.00,2,15,-13,-3.34,-1.92,3.7,13.0,-9.3,-2.39,-0.38,Matches
430,Eric Larsson,se SWE,DF,se Malmö,30,1991,4,275,69,50.9,3.1,3,90,3,1,5,2,1.33,1,9,-8,-2.62,-0.92,0.7,7.0,-6.3,-2.06,+0.40,Matches
431,Sandro Lauper,ch SUI,DF,ch Young Boys,24,1996,6,463,77,85.7,5.1,5,90,4,1,14,0,1.33,5,11,-6,-1.17,-2.34,5.8,9.2,-3.3,-0.65,-1.07,Matches
432,Roméo Lavia,be BEL,MF,eng Manchester City,17,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
433,Valentino Lazaro,at AUT,"DF,MF",pt Benfica,25,1996,6,117,20,13.0,1.3,1,44,0,5,15,2,2.00,1,0,+1,+0.77,+1.23,1.0,1.9,-0.9,-0.68,+0.33,Matches
434,Rafael Leão,pt POR,FW,it Milan,22,1999,4,291,73,53.9,3.2,4,73,1,0,,1,0.25,4,4,0,0.00,+1.08,2.8,5.8,-2.9,-0.91,-0.36,Matches
435,Benjamin Lecomte,fr FRA,GK,es Atlético Madrid,30,1991,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
436,Jordan Lefort,fr FRA,DF,ch Young Boys,27,1993,3,167,56,30.9,1.9,2,76,1,1,16,2,0.60,1,4,-3,-1.62,-1.13,3.3,3.0,+0.3,+0.18,+0.98,Matches
437,Helton Leite,br BRA,GK,pt Benfica,30,1990,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
438,Thomas Lemar,fr FRA,MF,es Atlético Madrid,25,1995,8,375,47,41.7,4.2,5,65,0,3,17,0,1.13,5,4,+1,+0.24,+0.58,6.6,4.1,+2.5,+0.60,+1.21,Matches
439,Clément Lenglet,fr FRA,DF,es Barcelona,26,1995,4,343,86,63.5,3.8,4,86,2,0,,2,1.75,2,3,-1,-0.26,+2.48,4.8,3.6,+1.2,+0.31,+2.23,Matches
440,Alexandre Letellier,fr FRA,GK,fr Paris S-G,30,1990,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
441,Robert Lewandowski,pl POL,FW,de Bayern Munich,32,1988,10,874,87,97.1,9.7,10,87,8,0,,0,2.30,30,7,+23,+2.37,-1.09,25.3,7.6,+17.8,+1.83,-1.04,Matches
442,Oscar Lewicki,se SWE,MF,se Malmö,29,1992,2,124,62,23.0,1.4,1,90,1,1,34,0,1.80,1,1,0,0.00,+2.81,0.2,2.6,-2.3,-1.70,+0.71,Matches
443,Bohdan Liedniev,ua UKR,MF,ua Dynamo Kyiv,23,1998,1,10,10,1.9,0.1,0,,0,1,10,5,0.00,0,0,0,0.00,+1.70,0.5,0.0,+0.4,+3.83,+4.74,Matches
444,Matthijs de Ligt,nl NED,DF,it Juventus,21,1999,7,625,89,86.8,6.9,7,89,6,0,,1,1.86,10,10,0,0.00,-0.95,10.6,10.3,+0.3,+0.04,-2.29,Matches
445,Isaac Lihadji,fr FRA,"MF,FW",fr Lille,19,2002,3,25,8,3.5,0.3,0,,0,3,8,4,1.33,0,0,0,0.00,0.00,0.4,0.0,+0.4,+1.56,+1.23,Matches
446,Victor Lindelöf,se SWE,DF,eng Manchester Utd,27,1994,5,425,85,59.0,4.7,5,85,4,0,,1,2.00,8,6,+2,+0.42,+0.42,5.8,7.0,-1.3,-0.27,-0.29,Matches
447,Emil Lindman,se SWE,DF,se Malmö,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
448,Jesse Lingard,eng ENG,"MF,FW",eng Manchester Utd,28,1992,4,118,30,16.4,1.3,1,88,0,3,10,4,1.25,2,2,0,0.00,-0.30,1.5,1.9,-0.4,-0.33,-0.22,Matches
449,Marcos Llorente,es ESP,"DF,MF",es Atlético Madrid,26,1995,9,700,78,77.8,7.8,8,86,7,1,11,0,1.33,7,4,+3,+0.39,+2.19,9.8,8.5,+1.3,+0.17,+1.23,Matches
450,Giovani Lo Celso,ar ARG,"MF,FW",es Villarreal,25,1996,6,523,87,48.4,5.8,6,87,5,0,,0,1.33,5,7,-2,-0.34,-1.31,5.1,9.2,-4.2,-0.71,-1.52,Matches
451,Manuel Locatelli,it ITA,MF,it Juventus,23,1998,7,534,76,74.2,5.9,7,76,2,0,,1,1.86,8,6,+2,+0.34,+0.82,10.1,6.7,+3.4,+0.57,+0.91,Matches
452,Renan Lodi,br BRA,"DF,FW",es Atlético Madrid,23,1998,10,482,48,53.6,5.4,4,81,2,6,26,0,1.20,6,3,+3,+0.56,+1.42,6.2,5.5,+0.8,+0.14,+0.53,Matches
453,Ruben Loftus-Cheek,eng ENG,"MF,DF",eng Chelsea,25,1996,8,363,45,39.0,4.0,2,98,1,6,28,2,2.25,8,2,+6,+1.49,+0.69,9.8,2.5,+7.3,+1.80,+1.69,Matches
454,Luis López,es ESP,GK,es Real Madrid,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
455,Matteo Lovato,it ITA,DF,it Atalanta,21,2000,1,45,45,8.3,0.5,0,,0,1,45,4,0.00,0,3,-3,-6.00,-6.36,0.3,2.2,-1.9,-3.72,-4.25,Matches
456,Dejan Lovren,hr CRO,DF,ru Zenit,32,1989,4,315,79,58.3,3.5,4,79,3,0,,1,0.50,5,9,-4,-1.14,-2.74,4.7,6.7,-2.0,-0.58,-2.13,Matches
457,Kilian Ludewig,de GER,"DF,MF",at RB Salzburg,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
458,José Luis Palomino,ar ARG,DF,it Atalanta,31,1990,5,450,90,83.3,5.0,5,90,5,0,,0,0.60,11,13,-2,-0.40,-1.40,7.7,9.0,-1.3,-0.27,-2.66,Matches
459,Luismi,es ESP,MF,es Sevilla,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
460,Romelu Lukaku,be BEL,FW,eng Chelsea,28,1993,6,320,53,34.4,3.6,4,69,2,2,22,2,1.67,5,3,+2,+0.56,-0.77,6.7,4.4,+2.4,+0.67,-0.15,Matches
461,Dodi Lukebakio,be BEL,"FW,MF",de Wolfsburg,23,1997,6,299,50,55.4,3.3,2,90,2,4,30,0,0.83,3,7,-4,-1.20,-0.83,2.9,7.8,-5.0,-1.49,-1.01,Matches
462,Andriy Lunin,ua UKR,GK,es Real Madrid,22,1999,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
463,Fabian Lustenberger,ch SUI,DF,ch Young Boys,33,1988,1,90,90,16.7,1.0,1,90,1,0,,1,1.00,1,1,0,0.00,+1.00,1.3,1.2,+0.1,+0.13,+0.75,Matches
464,Quentin Maceiras,ch SUI,"DF,MF",ch Young Boys,25,1995,3,115,38,21.3,1.3,1,90,1,2,13,3,1.57,1,2,-1,-0.78,+0.06,1.5,2.0,-0.6,-0.44,+0.07,Matches
465,Harry Maguire,eng ENG,DF,eng Manchester Utd,28,1993,6,533,89,74.0,5.9,6,89,5,0,,0,1.33,9,8,+1,+0.17,-0.31,7.2,7.0,+0.2,+0.03,+0.67,Matches
466,Riyad Mahrez,dz ALG,FW,eng Manchester City,30,1991,12,983,82,88.6,10.9,11,85,8,1,45,0,1.92,26,13,+13,+1.19,+1.19,22.8,9.6,+13.2,+1.21,-0.08,Matches
467,Nico Maier,ch SUI,FW,ch Young Boys,21,2000,1,4,4,0.7,0.0,0,,0,1,4,2,1.00,0,0,0,0.00,+0.84,0.0,0.0,0.0,+0.81,+1.32,Matches
468,Mike Maignan,fr FRA,GK,it Milan,26,1995,3,270,90,50.0,3.0,3,90,3,0,,0,0.00,4,7,-3,-1.00,-1.00,3.7,6.5,-2.7,-0.91,-0.33,Matches
469,Malcom,br BRA,"MF,FW",ru Zenit,24,1997,6,432,72,80.0,4.8,5,80,1,1,33,0,0.83,8,6,+2,+0.42,+2.08,8.6,5.3,+3.2,+0.67,+1.82,Matches
470,Daniel Maldini,it ITA,"FW,MF",it Milan,19,2001,3,23,8,4.3,0.3,0,,0,3,8,3,0.33,0,0,0,0.00,+0.52,0.1,0.0,+0.1,+0.36,+1.16,Matches
471,Donyell Malen,nl NED,FW,de Dortmund,22,1999,6,390,65,72.2,4.3,5,75,2,1,15,0,1.50,9,7,+2,+0.46,+2.26,8.1,5.3,+2.7,+0.63,-0.03,Matches
472,Ruslan Malinovskyi,ua UKR,"MF,FW",it Atalanta,28,1993,5,301,60,55.7,3.3,3,78,1,2,34,1,1.00,7,7,0,0.00,+0.38,5.6,4.2,+1.4,+0.42,+0.55,Matches
473,Felix Mambimbi,ch SUI,"FW,MF",ch Young Boys,20,2001,4,63,16,11.7,0.7,0,,0,4,16,1,1.38,2,3,-1,-1.43,-0.67,0.8,2.0,-1.2,-1.67,-1.33,Matches
474,Wilson Manafá,pt POR,"DF,FW",pt Porto,27,1994,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
475,Reinildo Mandava,mz MOZ,DF,fr Lille,27,1994,6,457,76,63.5,5.1,5,90,5,1,7,0,1.83,6,2,+4,+0.79,+2.16,7.6,3.3,+4.3,+0.85,+1.33,Matches
476,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,27,1994,4,360,90,40.0,4.0,4,90,4,0,,0,1.25,2,2,0,0.00,+0.17,2.7,3.8,-1.1,-0.28,-0.29,Matches
477,Aïssa Mandi,dz ALG,DF,es Villarreal,29,1991,2,26,13,2.4,0.3,0,,0,2,13,10,1.50,2,1,+1,+3.46,+3.21,1.9,0.7,+1.3,+4.38,+4.42,Matches
478,Sadio Mané,sn SEN,FW,eng Liverpool,29,1992,13,818,63,69.9,9.1,11,70,3,2,27,0,2.38,19,10,+9,+0.99,-0.80,17.9,9.9,+8.0,+0.88,-0.72,Matches
479,Nico Mantl,de GER,GK,at RB Salzburg,21,2000,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
480,Faitout Maouassa,fr FRA,MF,be Club Brugge,23,1998,1,1,1,0.2,0.0,0,,0,1,1,5,1.00,0,0,0,0.00,+2.34,0.0,0.0,0.0,0.00,+2.23,Matches
481,Iván Marcano,es ESP,DF,pt Porto,34,1987,2,127,64,23.5,1.4,1,90,1,1,37,1,0.50,1,5,-4,-2.83,-2.18,1.9,3.6,-1.8,-1.26,-1.47,Matches
482,Marcelo,br BRA,DF,es Real Madrid,33,1988,3,96,32,7.8,1.1,0,,0,3,32,8,2.00,3,0,+3,+2.81,+1.86,2.4,3.3,-0.9,-1.25,-1.43,Matches
483,Agustín Marchesín,ar ARG,GK,pt Porto,33,1988,0,,,0.0,0.0,0,,0,0,,4,0.00,0,1,-1,,,,,,,,Matches
484,José María Giménez,uy URU,DF,es Atlético Madrid,26,1995,7,585,84,65.0,6.5,6,90,6,1,45,0,1.14,4,6,-2,-0.31,-0.59,6.2,9.3,-3.1,-0.48,-1.06,Matches
485,Juan María,es ESP,DF,es Sevilla,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
486,Mariano,do DOM,FW,es Real Madrid,27,1993,1,13,13,1.1,0.1,0,,0,1,13,9,3.00,1,0,+1,+6.92,+5.89,0.1,0.1,0.0,-0.16,-0.27,Matches
487,Rafa Marín,es ESP,DF,es Real Madrid,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
488,João Mário,pt POR,MF,pt Benfica,28,1993,8,489,61,54.3,5.4,6,77,1,2,15,2,1.58,9,7,+2,+0.37,+1.46,6.9,10.2,-3.3,-0.62,+0.75,Matches
489,João Mário Lopes,pt POR,DF,pt Porto,21,2000,4,350,88,64.8,3.9,4,88,3,0,,2,1.00,2,4,-2,-0.51,+1.85,4.6,3.8,+0.8,+0.19,+0.93,Matches
490,Marlon,br BRA,DF,ua Shakhtar,25,1995,5,450,90,83.3,5.0,5,90,5,0,,0,1.22,1,11,-10,-2.00,-2.00,4.8,9.1,-4.3,-0.86,-1.88,Matches
491,Marlos,ua UKR,"FW,MF",ua Shakhtar,33,1988,6,209,35,38.7,2.3,1,90,1,5,24,0,1.20,1,6,-5,-2.15,-0.79,3.7,3.7,-0.1,-0.03,+0.85,Matches
492,Marquinhos,br BRA,DF,fr Paris S-G,27,1994,8,720,90,100.0,8.0,8,90,8,0,,0,1.75,15,11,+4,+0.50,,14.5,13.9,+0.6,+0.08,,Matches
493,José Marsà,es ESP,DF,pt Sporting CP,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
494,Anthony Martial,fr FRA,FW,eng Manchester Utd,25,1995,2,67,34,9.3,0.7,1,65,0,1,2,2,1.50,0,1,-1,-1.34,-1.76,0.2,0.9,-0.7,-0.98,-0.92,Matches
495,Carlos Martín,es ESP,"FW,MF",es Atlético Madrid,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
496,Josep Martinez,es ESP,GK,de RB Leipzig,23,1998,1,90,90,16.7,1.0,1,90,1,0,,5,3.00,5,0,+5,+5.00,+5.80,3.8,0.9,+2.9,+2.89,+2.95,Matches
497,Lautaro Martínez,ar ARG,FW,it Inter,23,1997,8,580,73,80.6,6.4,8,73,1,0,,0,1.63,8,2,+6,+0.93,+3.50,11.7,5.6,+6.0,+0.94,+1.64,Matches
498,Lisandro Martínez,ar ARG,DF,nl Ajax,23,1998,8,720,90,100.0,8.0,8,90,8,0,,0,2.38,22,8,+14,+1.75,,18.6,9.8,+8.9,+1.11,,Matches
499,Toni Martínez,es ESP,FW,pt Porto,24,1997,6,146,24,27.0,1.6,2,55,0,4,9,0,0.83,1,4,-3,-1.85,-0.94,1.8,3.3,-1.5,-0.92,-1.07,Matches
500,Christopher Martins,lu LUX,MF,ch Young Boys,24,1997,5,417,83,77.2,4.6,5,83,2,0,,1,1.80,5,8,-3,-0.65,+0.82,4.8,7.0,-2.2,-0.49,+0.05,Matches
501,Clinton Mata,ao ANG,DF,be Club Brugge,28,1992,6,527,88,97.6,5.9,6,88,5,0,,0,0.67,6,19,-13,-2.22,+4.70,6.0,19.0,-13.0,-2.22,+0.41,Matches
502,Juan Mata,es ESP,MF,eng Manchester Utd,33,1988,3,96,32,13.3,1.1,1,88,0,2,4,5,1.33,1,1,0,0.00,-0.29,1.2,1.3,-0.1,-0.12,+0.03,Matches
503,Nemanja Matić,rs SRB,"MF,DF",eng Manchester Utd,32,1988,8,200,25,27.8,2.2,1,90,1,7,16,0,1.50,4,2,+2,+0.90,+0.90,2.6,3.2,-0.6,-0.29,-0.20,Matches
504,Joël Matip,cm CMR,DF,eng Liverpool,29,1991,7,630,90,53.8,7.0,7,90,7,0,,6,2.29,18,9,+9,+1.29,+0.12,14.3,7.7,+6.6,+0.95,-0.31,Matches
505,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,25,1996,4,360,90,66.7,4.0,4,90,4,0,,1,1.38,1,6,-5,-1.25,+1.25,4.1,6.6,-2.5,-0.63,-0.24,Matches
506,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,32,1989,4,52,13,5.8,0.6,0,,0,4,13,2,2.00,4,1,+3,+5.19,+2.96,1.5,0.8,+0.7,+1.25,-0.65,Matches
507,Maycon,br BRA,MF,ua Shakhtar,24,1997,6,474,79,87.8,5.3,5,90,5,1,24,0,1.20,1,12,-11,-2.09,-3.45,5.4,9.9,-4.5,-0.85,-2.44,Matches
508,Noussair Mazraoui,ma MAR,DF,nl Ajax,23,1997,8,657,82,91.3,7.3,8,82,3,0,,0,2.38,22,7,+15,+2.05,+3.48,18.3,9.4,+8.9,+1.22,+1.32,Matches
509,Kevin Mbabu,ch SUI,DF,de Wolfsburg,26,1995,6,328,55,60.7,3.6,4,76,2,2,13,0,0.83,2,5,-3,-0.82,+0.03,2.3,5.8,-3.5,-0.97,+0.18,Matches
510,Noah Mbamba,be BEL,MF,be Club Brugge,16,2005,3,58,19,10.7,0.6,0,,0,3,19,3,0.00,1,3,-2,-3.10,-0.86,0.8,3.6,-2.7,-4.24,-2.25,Matches
511,Kylian Mbappé,fr FRA,FW,fr Paris S-G,22,1998,8,671,84,93.2,7.5,8,84,5,0,,0,1.75,15,11,+4,+0.54,+0.54,13.4,13.4,+0.1,+0.01,-1.01,Matches
512,Chancel Mbemba,cd COD,DF,pt Porto,26,1994,5,449,90,83.1,5.0,5,90,4,0,,0,1.00,3,6,-3,-0.60,+3.35,7.1,5.4,+1.8,+0.35,+2.88,Matches
513,Luke Mbete-Tatu,eng ENG,DF,eng Manchester City,17,2003,1,7,7,0.6,0.1,0,,0,1,7,3,1.00,0,0,0,0.00,-1.06,0.5,0.0,+0.4,+5.51,+4.32,Matches
514,James Mcatee,eng ENG,MF,eng Manchester City,18,2002,1,45,45,4.1,0.5,0,,0,1,45,7,1.00,0,0,0,0.00,-1.10,0.8,0.8,+0.1,+0.16,-1.10,Matches
515,Weston McKennie,us USA,MF,it Juventus,22,1998,6,389,65,54.0,4.3,4,88,3,2,20,0,2.17,6,7,-1,-0.23,-0.78,6.0,7.2,-1.2,-0.27,-1.32,Matches
516,Scott McTominay,sct SCO,MF,eng Manchester Utd,24,1996,5,397,79,55.1,4.4,5,79,2,0,,0,2.00,6,6,0,0.00,-0.56,6.1,6.1,+0.1,+0.02,+0.36,Matches
517,Brandon Mechele,be BEL,DF,be Club Brugge,28,1993,3,133,44,24.6,1.5,1,90,1,2,22,3,0.00,2,6,-4,-2.71,-0.50,1.9,7.5,-5.7,-3.83,-2.13,Matches
518,Soualiho Meïté,fr FRA,MF,pt Benfica,27,1994,3,156,52,17.3,1.7,1,90,1,2,33,7,1.40,3,6,-3,-1.73,-1.73,1.3,6.4,-5.1,-2.92,-2.37,Matches
519,Francisco Meixedo,pt POR,GK,pt Porto,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
520,Hannibal Mejbri,tn TUN,MF,eng Manchester Utd,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
521,Arthur Melo,br BRA,MF,it Juventus,24,1996,6,268,45,37.2,3.0,2,90,2,4,22,0,1.67,3,5,-2,-0.67,-1.27,4.7,5.0,-0.3,-0.11,-0.71,Matches
522,Memphis,nl NED,FW,es Barcelona,27,1994,6,524,87,97.0,5.8,6,87,5,0,,0,1.17,2,9,-7,-1.20,-1.20,6.4,9.5,-3.1,-0.53,-0.69,Matches
523,Nuno Mendes,pt POR,DF,fr Paris S-G,19,2002,8,580,73,80.6,6.4,7,81,5,1,16,0,1.75,13,8,+5,+0.78,+1.42,12.2,11.6,+0.6,+0.09,+0.08,Matches
524,Edouard Mendy,sn SEN,GK,eng Chelsea,29,1992,9,840,93,90.3,9.3,9,93,9,0,,1,2.33,18,7,+11,+1.18,+1.18,16.3,8.4,+7.9,+0.88,+0.85,Matches
525,Ferland Mendy,fr FRA,DF,es Real Madrid,26,1995,10,864,86,70.2,9.6,10,86,7,0,,0,2.10,21,11,+10,+1.04,-0.19,12.9,13.2,-0.3,-0.03,-0.44,Matches
526,Teden Mengi,eng ENG,DF,eng Manchester Utd,19,2002,1,30,30,4.2,0.3,0,,0,1,30,0,1.00,0,0,0,0.00,-0.26,0.0,0.7,-0.7,-2.11,-2.05,Matches
527,Umut Meraş,tr TUR,DF,tr Beşiktaş,25,1995,3,252,84,46.7,2.8,3,84,2,0,,2,0.00,1,9,-8,-2.86,-0.36,2.7,9.5,-6.8,-2.45,-0.35,Matches
528,Lionel Messi,ar ARG,FW,fr Paris S-G,34,1987,7,630,90,87.5,7.0,7,90,7,0,,0,1.86,13,9,+4,+0.57,+0.57,12.4,10.6,+1.7,+0.25,+1.37,Matches
529,Junior Messias,br BRA,"FW,MF",it Milan,30,1991,2,116,58,21.5,1.3,1,90,1,1,26,0,1.50,2,2,0,0.00,+0.64,2.0,2.5,-0.5,-0.42,+0.41,Matches
530,Thomas Meunier,be BEL,DF,de Dortmund,29,1991,6,483,81,89.4,5.4,6,81,4,0,,0,1.50,7,11,-4,-0.75,-5.48,9.2,7.6,+1.6,+0.30,-3.20,Matches
531,Edouard Michut,fr FRA,MF,fr Paris S-G,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
532,Simon Mignolet,be BEL,GK,be Club Brugge,33,1988,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,6,20,-14,-2.33,,6.1,19.5,-13.4,-2.23,,Matches
533,Éder Militão,br BRA,DF,es Real Madrid,23,1998,12,1074,90,87.3,11.9,12,90,9,0,,0,2.25,26,11,+15,+1.26,+1.26,20.1,16.3,+3.9,+0.32,+1.69,Matches
534,James Milner,eng ENG,"MF,DF",eng Liverpool,35,1986,8,213,27,18.2,2.4,3,61,0,5,6,3,2.75,7,3,+4,+1.69,+0.56,5.2,3.1,+2.2,+0.91,-0.23,Matches
535,Takumi Minamino,jp JPN,"FW,MF",eng Liverpool,26,1995,4,217,54,18.5,2.4,2,90,1,2,19,8,3.00,6,2,+4,+1.66,+0.53,3.2,2.9,+0.3,+0.11,-1.20,Matches
536,Óscar Mingueza,es ESP,DF,es Barcelona,22,1999,5,222,44,41.1,2.5,2,68,1,3,29,1,1.20,2,4,-2,-0.81,+0.60,3.2,5.0,-1.8,-0.71,-0.35,Matches
537,Rafa Mir,es ESP,"FW,DF",es Sevilla,24,1997,6,272,45,50.4,3.0,3,66,1,3,25,0,1.00,2,3,-1,-0.33,-0.67,3.1,3.5,-0.4,-0.13,-0.07,Matches
538,Aleksei Miranchuk,ru RUS,FW,it Atalanta,25,1995,2,35,18,6.5,0.4,0,,0,2,18,4,0.50,1,2,-1,-2.57,-2.57,0.8,0.8,+0.1,+0.13,-0.05,Matches
539,Antonio Mirante,it ITA,GK,it Milan,38,1983,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
540,Fabio Miretti,it ITA,MF,it Juventus,17,2003,1,1,1,0.1,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.13,0.0,0.0,0.0,+1.02,+0.68,Matches
541,Luka Modrić,hr CRO,MF,es Real Madrid,35,1985,13,1073,83,87.2,11.9,12,87,6,1,25,0,2.08,22,12,+10,+0.84,-2.03,16.4,18.2,-1.8,-0.16,-1.75,Matches
542,Niklas Moisander,fi FIN,DF,se Malmö,35,1985,3,188,63,34.8,2.1,2,90,2,1,8,1,1.75,1,2,-1,-0.48,+2.59,0.4,4.1,-3.7,-1.79,+0.70,Matches
543,Javi Montero,es ESP,DF,tr Beşiktaş,22,1999,4,305,76,56.5,3.4,4,76,2,0,,1,0.00,2,12,-10,-2.95,-0.65,3.5,10.7,-7.3,-2.15,+0.26,Matches
544,Gonzalo Montiel,ar ARG,DF,es Sevilla,24,1997,4,187,47,34.6,2.1,2,79,1,2,15,2,1.00,2,1,+1,+0.48,+0.74,2.6,1.2,+1.4,+0.68,+1.18,Matches
545,Júnior Moraes,ua UKR,FW,ua Shakhtar,34,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
546,Wesley Moraes,br BRA,FW,be Club Brugge,24,1996,2,28,14,5.2,0.3,0,,0,2,14,3,1.50,0,1,-1,-3.21,-0.93,0.1,1.3,-1.2,-3.85,-1.71,Matches
547,Álvaro Morata,es ESP,FW,it Juventus,28,1992,7,517,74,71.8,5.7,6,79,2,1,45,0,1.86,8,8,0,0.00,-0.44,10.5,7.0,+3.5,+0.61,+0.97,Matches
548,Morato,br BRA,DF,pt Benfica,20,2001,2,180,90,20.0,2.0,2,90,2,0,,8,1.60,2,5,-3,-1.50,-1.50,2.0,5.4,-3.4,-1.72,-0.95,Matches
549,Alberto Moreno,es ESP,"MF,DF",es Villarreal,29,1992,7,311,44,28.8,3.5,3,79,0,4,19,0,1.57,9,8,+1,+0.29,-0.06,6.4,5.3,+1.1,+0.33,+0.36,Matches
550,Alberto Moreno,es ESP,MF,es Atlético Madrid,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
551,Gerard Moreno,es ESP,FW,es Villarreal,29,1992,7,523,75,48.4,5.8,6,84,4,1,17,0,2.00,16,8,+8,+1.38,+2.02,12.0,8.8,+3.2,+0.55,+0.94,Matches
552,Ilaix Moriba,gn GUI,MF,de RB Leipzig,18,2003,3,63,21,11.7,0.7,0,,0,3,21,3,2.00,1,2,-1,-1.43,-1.81,1.9,3.1,-1.2,-1.78,-2.50,Matches
553,Tyler Morton,eng ENG,MF,eng Liverpool,18,2002,2,180,90,15.4,2.0,2,90,2,0,,1,3.00,4,1,+3,+1.50,+0.32,2.5,2.5,0.0,0.00,-1.29,Matches
554,Andrei Mostovoy,ru RUS,"MF,FW",ru Zenit,23,1997,5,152,30,28.1,1.7,1,57,0,4,24,1,1.00,4,4,0,0.00,0.00,3.1,3.1,0.0,+0.01,-0.42,Matches
