Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
760,Willian,br BRA,"FW,MF",eng Chelsea,25,1988,7,486,69,64.8,5.4,5,,2,2,,0,1.86,15,4,+11,+2.04,+1.01,Matches
761,Jack Wilshere,eng ENG,MF,eng Arsenal,22,1992,3,187,62,26.0,2.1,2,,1,1,,0,2.00,0,3,-3,-1.44,-3.30,Matches
762,Axel Witsel,be BEL,"DF,MF",ru Zenit,25,1989,5,442,88,81.9,4.9,5,,4,0,,0,1.29,4,6,-2,-0.41,-5.92,Matches
763,Xavi,es ESP,MF,es Barcelona,34,1980,10,333,33,28.5,3.7,2,,1,8,,3,2.40,9,1,+8,+2.16,+0.87,Matches
764,Taulant Xhaka,al ALB,"DF,MF",ch Basel,23,1991,7,630,90,87.5,7.0,7,,7,0,,0,1.14,8,12,-4,-0.57,+0.43,Matches
765,Evgeni Yablonski,by BLR,MF,by BATE Borisov,19,1995,5,406,81,75.2,4.5,5,,3,0,,0,0.60,2,15,-13,-2.88,+0.48,Matches
766,Andriy Yakovlyev,ua UKR,MF,by BATE Borisov,25,1989,3,93,31,17.2,1.0,1,,0,2,,3,1.50,0,4,-4,-3.87,-1.05,Matches
767,Mapou Yanga-Mbiwa,fr FRA,DF,it Roma,25,1989,5,374,75,69.3,4.2,4,,4,1,,0,0.80,2,13,-11,-2.65,-5.36,Matches
768,Dmitry Yefremov,ru RUS,"FW,MF",ru CSKA Moscow,19,1995,5,74,15,13.7,0.8,0,,0,5,,1,0.80,2,0,+2,+2.43,+4.17,Matches
769,Burak Yılmaz,tr TUR,FW,tr Galatasaray,29,1985,6,411,69,76.1,4.6,5,,4,1,,0,0.17,2,14,-12,-2.63,-0.53,Matches
770,Hamza Younés,tn TUN,FW,bg Ludogorets,28,1986,4,79,20,14.6,0.9,0,,0,4,,2,1.17,3,3,0,0.00,+0.98,Matches
771,Vladlen Yurchenko,ua UKR,MF,de Leverkusen,20,1994,0,,,,,0,,0,0,,4,,,,,,,Matches
772,Pablo Zabaleta,ar ARG,"DF,MF",eng Manchester City,29,1985,6,472,79,65.6,5.2,5,,5,1,,1,1.33,9,7,+2,+0.38,+1.47,Matches
773,Luka Zahović,si SVN,FW,si NK Maribor,18,1995,5,187,37,34.6,2.1,2,,0,3,,1,0.40,3,6,-3,-1.44,-0.93,Matches
774,Gedion Zelalem,us USA,MF,eng Arsenal,17,1997,1,44,44,6.1,0.5,0,,0,1,,0,3.00,1,1,0,0.00,-1.07,Matches
775,Niki Zimling,dk DEN,MF,nl Ajax,29,1985,3,121,40,22.4,1.3,1,,0,2,,2,0.33,1,4,-3,-2.23,-2.45,Matches
776,Leopold Zingerle,de GER,GK,de Bayern Munich,20,1994,0,,,,,0,,0,0,,4,,,,,,,Matches
777,Žiga Živko,si SVN,DF,si NK Maribor,19,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
778,Richairo Živković,cw CUW,FW,nl Ajax,17,1996,1,5,5,0.9,0.1,0,,0,1,,0,3.00,0,0,0,0.00,+0.34,Matches
779,Hristo Zlatinski,bg BUL,MF,bg Ludogorets,29,1985,0,,,,,0,,0,0,,4,,,,,,,Matches
780,Kurt Zouma,fr FRA,DF,eng Chelsea,19,1994,4,306,77,40.8,3.4,3,,3,1,,4,2.00,11,4,+7,+2.06,+0.64,Matches
781,Luca Zuffi,ch SUI,MF,ch Basel,24,1990,7,535,76,74.3,5.9,6,,4,1,,1,1.14,7,12,-5,-0.84,-0.84,Matches
